Выборы Президента Российской Федерации																																																								
Дата голосования: 04.03.2012																																																								
																																																								
Наименование Избирательной комиссии:    район Бибирево																																																								
																																																								
Сводная таблица итогов голосования																																																								
																																																								
	Число участковых избирательных комиссий	45																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	45																																																						
																																																								
		Сумма	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577	УИК №578	УИК №579	УИК №580	УИК №581	УИК №582	УИК №583	УИК №584	УИК №585	УИК №586	УИК №3166	УИК №3259									
1	Число избирателей, включенных в список избирателей	104616	2519	2665	2418	2644	2756	2478	2066	2549	2429	2405	2162	2252	2073	2408	2561	2495	2834	1713	1723	2461	2322	2161	2638	2381	2605	2328	2313	2322	2483	2739	2472	2520	2223	2404	2399	2442	2466	2458	2481	2715	2339	2034	2174	1455	131									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	73500	1800	1800	1700	1900	1900	1700	1500	1800	1700	1700	1500	1600	1500	1700	1800	1600	2000	1200	1200	1600	1500	1500	1800	1700	1800	1600	1600	1600	1800	2000	1600	1800	1600	1700	1700	1700	1700	1700	1800	1900	1700	1400	1500	1400	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	57390	1337	1474	1331	1329	1499	1321	1144	1387	1316	1387	1145	1216	1182	1313	1367	1292	1498	916	943	1501	1190	1161	1369	1345	1404	1202	1255	1277	1300	1398	1440	1347	1233	1256	1312	1361	1316	1492	1355	1435	1304	1160	1277	1173	130									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1929	75	55	41	59	39	59	44	48	73	10	27	25	26	43	51	48	53	24	29	50	34	48	32	52	93	58	65	53	47	20	35	37	57	58	50	60	55	26	51	9	32	43	28	7	0									
6	Число погашенных избирательных бюллетеней	14181	388	271	328	512	362	320	312	365	311	303	328	359	292	344	382	260	449	260	228	49	276	291	399	303	303	340	280	270	453	582	125	416	310	386	338	279	329	182	394	456	364	197	195	220	70									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1929	75	55	41	59	39	59	44	48	73	10	27	25	26	43	51	48	53	24	29	50	34	48	32	52	93	58	65	53	47	20	35	37	57	58	50	60	55	26	51	9	32	43	28	7	0									
8	Число бюллетеней в стационарных ящиках для голосования	57025	1337	1472	1325	1327	1497	1319	1140	1382	1242	1383	1145	1211	1182	1313	1348	1285	1494	908	937	1442	1187	1159	1365	1293	1377	1201	1255	1275	1296	1398	1440	1345	1233	1250	1302	1361	1316	1491	1355	1426	1301	1151	1266	1163	130									
9	Число недействительных избирательных бюллетеней	1076	32	21	24	16	24	35	24	21	22	28	27	16	18	31	15	24	22	15	17	24	28	26	30	33	29	20	21	14	29	28	21	33	33	29	23	25	25	28	21	25	35	20	15	29	0									
10	Число действительных избирательных бюллетеней	57878	1380	1506	1342	1370	1512	1343	1160	1409	1293	1365	1145	1220	1190	1325	1384	1309	1525	917	949	1468	1193	1181	1367	1312	1441	1239	1299	1314	1314	1390	1454	1349	1257	1279	1329	1396	1346	1489	1385	1410	1298	1174	1279	1141	130									
11	Число полученных открепительных  удостоверений	2400	65	65	70	70	70	60	65	55	80	60	40	55	45	55	70	30	60	30	30	45	40	45	60	50	65	50	40	55	50	110	55	65	55	55	40	55	55	50	50	65	55	40	55	20	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2302	60	58	64	66	64	53	65	54	80	59	40	49	45	53	62	30	56	30	29	45	40	45	60	44	65	46	36	52	50	110	55	61	50	55	40	52	55	50	48	64	50	40	55	17	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	1583	45	21	49	26	48	27	50	36	27	48	28	47	17	41	27	35	16	30	32	23	87	17	58	28	57	35	30	33	35	25	43	23	33	40	9	41	23	42	41	64	37	45	25	2	37									
14	Число неиспользованных открепительных удостоверений	97	5	7	6	4	6	7	0	1	0	1	0	6	0	1	8	0	4	0	1	0	0	0	0	6	0	4	4	3	0	0	0	4	5	0	0	3	0	0	2	1	5	0	0	3	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	106	2	0	1	4	2	4	0	2	4	2	1	2	3	0	9	1	1	1	2	0	5	0	7	2	2	3	3	2	2	3	6	2	1	2	3	4	4	2	1	4	1	0	6	0	0									
16	Число утраченных открепительных удостоверений	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
