Выборы Президента Российской Федерации																																																													
Дата голосования: 18.03.2018																																																													
																																																													
Наименование Избирательной комиссии:    район Митино																																																													
																																																													
Сводная таблица итогов голосования																																																													
																																																													
	Число участковых избирательных комиссий	50																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	50																																																											
																																																													
		Сумма	УИК №2914	УИК №2915	УИК №2916	УИК №2917	УИК №2918	УИК №2919	УИК №2920	УИК №2921	УИК №2922	УИК №2923	УИК №2924	УИК №2925	УИК №2926	УИК №2927	УИК №2928	УИК №2929	УИК №2930	УИК №2931	УИК №2932	УИК №2933	УИК №2934	УИК №2935	УИК №2936	УИК №2937	УИК №2938	УИК №2939	УИК №2940	УИК №2941	УИК №2942	УИК №2943	УИК №2944	УИК №2945	УИК №2946	УИК №2947	УИК №2948	УИК №2949	УИК №2950	УИК №2951	УИК №2952	УИК №2953	УИК №2954	УИК №2955	УИК №2956	УИК №2957	УИК №2958	УИК №2959	УИК №2960	УИК №2961	УИК №2962	УИК №2963									
1	"Число избирателей, включенных в список избирателей"	117629	3068	2795	639	2734	2285	2517	2622	2334	2391	2505	2333	2581	1774	1557	1733	1554	2186	2121	2137	2183	2288	2761	2764	2648	2475	2081	2568	2367	2865	2663	2620	2266	2465	2675	2617	2429	2192	2523	3159	2852	3367	1816	2977	1302	2310	2702	1914	1893	1812	2209									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	104400	2600	2600	500	2500	2100	2300	2300	2100	2100	2300	2100	2400	1600	1400	1500	1400	1900	1900	2000	2000	2100	2300	2500	2400	2300	1900	2300	2200	2500	2300	2300	1900	1600	2400	2300	2200	2100	2300	2800	2400	2700	1700	2500	1200	2100	2400	1700	1700	1700	2000									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	69490	1687	1577	399	1624	1311	1533	1422	1369	1514	1456	1323	1535	1046	871	1029	899	1369	1326	1291	1321	1420	1568	1554	1646	1496	1298	1483	1454	1458	1588	1623	1269	1490	1556	1552	1402	1386	1381	1914	1735	2197	987	1726	721	1393	1495	1185	1186	1136	1289									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1831	68	52	0	30	36	26	22	27	28	42	68	43	32	30	27	24	31	25	30	16	15	21	45	27	34	22	53	28	85	23	25	35	20	49	61	104	48	36	75	63	40	70	9	19	18	37	33	21	13	45									
6	Число погашенных избирательных бюллетеней	33079	845	971	101	846	753	741	856	704	558	802	709	822	522	499	444	477	500	549	679	663	665	711	901	727	770	580	764	718	957	689	652	596	90	795	687	694	666	883	811	602	463	643	765	460	689	868	482	493	551	666									
