Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    район Митино																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №3182									
1	Число избирателей, включенных в список избирателей	111664	2665	2572	1033	1615	1376	1469	2176	2145	2797	2629	2148	2167	2293	1521	1494	1705	1594	2952	2883	2821	2289	2664	2770	2405	2656	2649	2204	2571	2647	2441	2524	1879	1777	2923	2692	2274	2415	2492	2601	2206	2090	1911	2559	2964	1484	1755	3090	2801	1876									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	94400	2300	2200	900	1400	1200	1200	1800	1800	2400	2200	1900	1800	1900	1300	1200	1300	1200	2500	2400	2400	2000	2300	2400	2000	2300	2200	1900	2200	2300	2000	2100	1600	1500	2500	2300	2000	2100	2100	2200	1900	1700	1600	2200	2500	1300	1300	2400	2400	1800									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	64840	1513	1453	571	916	836	863	1246	1214	1584	1471	1220	1236	1419	881	869	1182	1004	1727	1657	1717	1409	1549	1603	1396	1533	1402	1326	1457	1520	1363	1447	1068	1242	1514	1583	1251	1392	1409	1520	1195	1191	1017	1447	1634	935	1026	1913	1610	1309									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1804	70	113	20	9	10	4	7	23	40	25	32	142	29	23	15	13	11	23	28	51	52	22	25	42	40	89	24	49	25	27	24	21	18	175	35	36	36	29	25	48	55	72	17	33	17	11	46	17	6									
6	Число погашенных избирательных бюллетеней	27756	717	634	309	475	354	333	547	563	776	704	648	422	452	396	316	105	185	750	715	632	539	729	772	562	727	709	550	694	755	610	629	511	240	811	682	713	672	662	655	657	454	511	736	833	348	263	441	773	485									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1804	70	113	20	9	10	4	7	23	40	25	32	142	29	23	15	13	11	23	28	51	52	22	25	42	40	89	24	49	25	27	24	21	18	175	35	36	36	29	25	48	55	72	17	33	17	11	46	17	6									
8	Число бюллетеней в стационарных ящиках для голосования	64558	1513	1453	571	916	836	863	1242	1214	1584	1471	1217	1236	1363	881	869	1084	1000	1727	1642	1694	1408	1547	1603	1396	1533	1400	1326	1457	1520	1362	1442	1067	1224	1511	1583	1251	1358	1409	1520	1193	1185	1017	1447	1632	935	1024	1913	1610	1309									
9	Число недействительных избирательных бюллетеней	2427	19	24	1	19	14	11	24	19	26	30	26	19	25	15	15	25	19	23	38	23	21	22	32	17	37	28	16	25	22	30	29	18	27	28	22	22	18	16	16	25	26	72	26	20	10	10	43	19	1315									
10	Число действительных избирательных бюллетеней	63935	1564	1542	590	906	832	856	1225	1218	1598	1466	1223	1359	1367	889	869	1072	992	1727	1632	1722	1439	1547	1596	1421	1536	1461	1334	1481	1523	1359	1437	1070	1215	1658	1596	1265	1376	1422	1529	1216	1214	1017	1438	1645	942	1025	1916	1608	0									
11	Число полученных открепительных  удостоверений	2759	68	54	38	44	50	45	50	50	70	70	66	57	61	38	33	47	42	65	79	55	69	72	70	56	65	65	55	60	62	56	52	50	81	61	57	54	55	55	55	55	37	45	58	82	50	46	65	77	12									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	2651	67	54	32	40	49	44	43	47	66	70	66	54	58	38	29	45	40	65	79	55	69	69	69	56	64	64	53	60	60	53	52	42	81	58	55	51	54	51	55	54	35	45	56	80	44	31	61	76	12									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2249	34	34	31	14	37	19	44	29	43	21	29	80	55	26	34	60	99	71	33	37	33	42	33	42	29	46	33	38	27	45	44	44	29	35	42	33	32	41	109	57	44	77	36	33	57	84	35	48	171									
14	Число неиспользованных открепительных удостоверений	108	1	0	6	4	1	1	7	3	4	0	0	3	3	0	4	2	2	0	0	0	0	3	1	0	1	1	2	0	2	3	0	8	0	3	2	3	1	4	0	1	2	0	2	2	6	15	4	1	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	272	3	6	0	2	1	2	3	4	6	7	6	11	7	4	0	1	1	8	13	4	8	8	4	4	11	4	9	3	14	7	7	2	1	6	7	7	2	14	10	10	8	10	5	0	6	3	5	7	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
