Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    район Митино																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794					
1	"Число избирателей, включенных в списки избирателей"	105102	2826	2067	2478	2440	1803	2171	2611	2218	2140	2127	2518	2864	2956	2915	2848	2708	2156	2582	2658	2376	2625	2535	2177	2537	2509	2389	2405	1678	2118	2826	2936	2130	2372	2240	2437	2132	2081	1936	2762	2839	2872	2355	2749					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	95000	2500	2000	2000	2000	1500	2000	2500	2000	2000	2000	2500	2500	2500	2500	2500	2500	2000	2500	2500	2000	2500	2500	2000	2500	2500	2000	2000	1500	2000	2500	2500	2000	2000	2000	2500	2000	2000	1500	2500	2500	2500	2000	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	60437	1663	1506	1618	1363	1168	1371	1643	1172	1260	1099	1379	2117	1673	1537	1523	1461	1311	1420	1613	1175	1478	1165	1095	1203	1292	1279	1169	835	1231	1235	1446	1546	1490	1137	1325	1200	1131	985	1557	1366	2286	1902	2012					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1210	53	27	19	26	6	11	14	28	25	71	6	24	19	19	19	23	14	18	16	23	17	79	15	24	6	22	16	17	17	184	36	8	28	23	12	38	33	58	22	25	17	18	34					
6	Число погашенных избирательных бюллетеней	33353	784	467	363	611	326	618	843	800	715	830	1115	359	808	944	958	1016	675	1062	871	802	1005	1256	890	1273	1202	699	815	648	752	1081	1018	446	482	840	1163	762	836	457	921	1109	197	80	454					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1210	53	27	19	26	6	11	14	28	25	71	6	24	19	19	19	23	14	18	16	23	17	79	15	24	6	22	16	17	17	184	36	8	28	23	12	38	33	58	22	25	17	18	34					
8	Число бюллетеней в стационарных ящиках для голосования	60166	1663	1506	1618	1363	1168	1360	1643	1172	1194	1099	1379	2117	1673	1508	1504	1461	1311	1420	1602	1175	1478	1155	1092	1203	1290	1257	1163	834	1214	1235	1445	1546	1490	1137	1325	1199	1123	921	1557	1366	2286	1902	2012					
9	Число недействительных избирательных бюллетеней	1618	41	18	34	27	38	21	29	41	106	39	31	50	49	49	60	46	20	35	47	23	31	35	31	30	33	17	36	26	27	38	40	22	47	31	40	43	36	34	30	44	53	28	62					
10	Число действительных избирательных бюллетеней	59758	1675	1515	1603	1362	1136	1350	1628	1159	1113	1131	1354	2091	1643	1478	1463	1438	1305	1403	1571	1175	1464	1199	1076	1197	1263	1262	1143	825	1204	1381	1441	1532	1471	1129	1297	1194	1120	945	1549	1347	2250	1892	1984					
11	Число полученных открепительных  удостоверений	2786	80	50	50	60	35	40	70	50	60	50	40	55	70	70	75	70	85	80	85	70	95	85	75	70	80	75	45	30	115	75	66	70	60	45	60	50	50	40	70	80	65	50	90					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2371	75	44	45	58	26	36	58	45	52	43	37	37	64	57	68	63	81	65	75	48	76	74	64	57	63	70	40	19	98	58	60	63	49	44	53	41	43	38	62	66	51	44	61					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1659	48	24	32	40	43	19	21	40	15	25	41	128	75	67	42	40	26	39	45	50	46	34	23	34	28	38	43	25	35	37	16	30	23	29	33	11	25	81	49	33	77	21	28					
14	Число неиспользованных открепительных удостоверений	415	5	6	5	2	9	4	12	5	8	7	3	18	6	13	7	7	4	15	10	22	19	11	11	13	17	5	5	11	17	17	6	7	11	1	7	9	7	2	8	14	14	6	29					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	33	0	0	0	0	0	1	1	1	1	0	4	0	0	0	1	0	2	0	0	2	1	1	0	1	2	0	0	1	2	2	0	0	0	0	0	0	3	1	1	0	0	0	5					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	1483	61	36	33	37	46	29	30	32	28	30	29	66	58	37	35	58	17	46	43	23	41	26	20	32	32	28	30	24	37	46	23	25	32	31	29	28	19	17	41	30	50	27	41					
		2.42%	3.55%	2.35%	2.02%	2.66%	3.92%	2.12%	1.81%	2.67%	2.30%	2.56%	2.09%	3.08%	3.43%	2.42%	2.30%	3.91%	1.28%	3.20%	2.66%	1.92%	2.74%	2.11%	1.81%	2.61%	2.47%	2.19%	2.54%	2.82%	3.01%	3.24%	1.55%	1.61%	2.11%	2.67%	2.17%	2.26%	1.64%	1.74%	2.60%	2.16%	2.17%	1.41%	2.00%					
19	Жириновский Владимир Вольфович	6806	264	249	151	125	82	120	142	100	130	115	145	150	235	202	164	191	150	150	153	150	143	128	125	157	150	167	145	109	204	138	157	164	152	102	160	159	175	116	184	163	223	181	236					
		11.09%	15.38%	16.24%	9.22%	8.99%	6.98%	8.75%	8.57%	8.33%	10.66%	9.83%	10.47%	7.01%	13.89%	13.23%	10.77%	12.87%	11.32%	10.43%	9.46%	12.52%	9.57%	10.37%	11.29%	12.80%	11.57%	13.06%	12.30%	12.81%	16.57%	9.73%	10.60%	10.55%	10.01%	8.79%	11.97%	12.85%	15.14%	11.85%	11.65%	11.72%	9.68%	9.43%	11.53%					
20	Зюганов Геннадий Андреевич	11275	333	277	217	273	125	210	233	224	232	259	253	288	253	285	308	325	218	244	305	202	256	275	204	240	282	259	228	178	189	296	311	266	295	243	281	214	209	161	298	247	393	538	348					
