Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Красноярск, Октябрьская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №2296	УИК №2297	УИК №2319	УИК №2320									
1	Число избирателей, включенных в список избирателей	120035	917	2935	2680	2083	2637	3313	2745	3144	1902	2569	2603	2829	2741	2636	2389	2223	1304	1739	2303	2321	1977	2509	2679	3191	2509	2261	2427	2560	2515	2739	2460	2489	2300	2134	1734	2181	2266	2591	3133	863	1777	821	997	2444	2393	2051	2640	2681	2157	755	1436	832	1368	2152									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	106508	800	2300	2400	2700	2100	2700	2200	2700	1600	2200	2200	2500	2400	2300	2300	2100	1200	1400	2100	2304	1600	2100	2600	2700	2300	2200	2000	2200	2300	2400	2200	2200	2000	2000	1500	2000	2000	2400	2500	700	1500	604	900	2200	2100	2700	2400	2300	2000	1000	1100	800	1000	1500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	65090	416	1528	1343	1240	1290	1176	1471	1646	1065	1422	1401	1652	1565	1321	1241	1259	761	1140	1568	1264	894	1361	1219	1678	1279	1197	1285	1475	1261	1538	1420	1476	1326	1139	1027	1298	1360	1551	1785	440	849	392	343	1377	1472	1479	1578	1452	1219	236	719	417	683	1096									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3226	25	29	18	27	42	8	80	26	18	85	36	44	33	17	15	51	16	12	13	32	78	163	37	35	297	43	19	26	42	48	79	61	55	98	51	54	34	31	173	32	8	5	10	34	34	16	28	33	18	509	250	69	7	122									
6	Число погашенных избирательных бюллетеней	38192	359	743	1039	1433	768	1516	649	1028	517	693	763	804	802	962	1044	790	423	248	519	1008	628	576	1344	987	724	960	696	699	997	814	701	663	619	763	422	648	606	818	542	228	643	207	547	789	594	1205	794	815	763	255	131	314	310	282									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3201	25	29	18	27	42	8	80	26	18	85	36	44	33	17	15	51	16	12	13	32	78	163	37	35	278	43	19	26	42	48	79	61	55	98	51	54	34	31	173	32	8	5	10	34	34	16	28	33	18	508	246	69	7	121									
8	Число бюллетеней в стационарных ящиках для голосования	65014	416	1526	1343	1237	1284	1176	1467	1644	1064	1422	1398	1645	1558	1321	1241	1259	760	1140	1565	1255	894	1361	1219	1678	1279	1197	1285	1468	1260	1536	1420	1476	1323	1139	1027	1298	1360	1547	1783	440	849	392	343	1372	1472	1479	1578	1450	1218	236	718	417	683	1096									
9	Число недействительных избирательных бюллетеней	836	7	18	24	17	14	8	26	21	11	25	18	19	26	20	19	18	6	15	15	15	11	23	18	16	19	15	23	22	12	15	24	13	14	11	11	21	16	27	20	3	13	4	3	25	19	14	18	6	13	4	11	9	5	16									
10	Число действительных избирательных бюллетеней	67379	434	1537	1337	1247	1312	1176	1521	1649	1071	1482	1416	1670	1565	1318	1237	1292	770	1137	1563	1272	961	1501	1238	1697	1538	1225	1281	1472	1290	1569	1475	1524	1364	1226	1067	1331	1378	1551	1936	469	844	393	350	1381	1487	1481	1588	1477	1223	740	953	477	685	1201									
11	Число полученных открепительных  удостоверений	2610	35	70	50	170	40	70	50	50	40	40	40	50	40	40	30	45	30	50	45	90	30	40	65	60	40	40	60	50	40	50	40	30	40	40	40	40	40	50	40	20	30	20	20	40	50	250	40	40	30	0	30	20	60	50									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1870	19	43	30	58	35	70	22	41	24	39	23	35	39	31	22	31	23	27	36	61	23	32	61	53	26	35	23	43	34	36	32	26	28	34	28	29	36	40	35	7	23	13	8	37	37	221	34	27	22	0	13	20	16	29									
