Выборы Президента Российской Федерации																																																																	
Дата голосования: 04.03.2012																																																																	
																																																																	
Наименование Избирательной комиссии:    Стародубская																																																																	
																																																																	
Сводная таблица итогов голосования																																																																	
																																																																	
	Число участковых избирательных комиссий	54																																																															
	Число участковых избирательных комиссий, приступивших к передаче сведений	54																																																															
																																																																	
		Сумма	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924									
1	Число избирателей, включенных в список избирателей	30858	918	320	334	114	167	359	326	277	202	164	230	137	488	1055	291	438	151	823	295	323	538	419	215	246	247	215	356	1193	406	215	602	176	599	225	281	346	417	592	435	185	437	301	222	346	1534	1391	1518	2078	1194	1200	940	855	1406	2116									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29700	940	320	360	120	170	360	330	280	210	170	240	150	500	1060	300	440	150	850	300	330	550	420	220	250	250	220	380	1220	420	210	620	180	620	230	280	350	420	600	440	190	440	310	230	350	1300	1200	1300	1700	1000	1200	950	870	1200	2000									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	16423	461	144	166	71	95	195	179	136	101	75	135	55	277	635	180	187	87	210	165	189	264	158	167	133	143	121	219	595	125	72	370	128	355	128	102	205	196	292	199	42	311	171	139	244	931	946	839	999	614	700	473	492	671	1136									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	4415	132	29	71	22	32	75	25	93	85	76	44	50	49	98	44	91	38	443	62	88	136	88	35	102	89	63	76	243	139	99	72	18	67	48	95	67	95	187	124	94	81	57	37	38	30	83	45	76	18	33	58	22	166	87									
6	Число погашенных избирательных бюллетеней	8862	347	147	123	27	43	90	126	51	24	19	61	45	174	327	76	162	25	197	73	53	150	174	18	15	18	36	85	382	156	39	178	34	198	54	83	78	129	121	117	54	48	82	54	68	339	171	416	625	368	467	419	356	363	777									
7	Число избирательных бюллетеней в переносных ящиках для голосования	4415	132	29	71	22	32	75	25	93	85	76	44	50	49	98	44	91	38	443	62	88	136	88	35	102	89	63	76	243	139	99	72	18	67	48	95	67	95	187	124	94	81	57	37	38	30	83	45	76	18	33	58	22	166	87									
8	Число бюллетеней в стационарных ящиках для голосования	16421	461	144	166	71	95	195	179	136	101	75	135	55	277	635	180	187	87	210	165	189	264	158	166	133	143	121	219	595	125	72	370	128	355	128	102	205	196	292	199	42	311	171	139	244	931	946	839	998	614	700	473	492	671	1136									
9	Число недействительных избирательных бюллетеней	149	4	0	1	2	0	2	0	1	1	0	2	0	2	9	2	0	0	0	5	1	0	0	0	1	0	0	5	5	0	1	3	4	1	0	0	0	0	1	2	0	6	1	0	6	6	18	6	9	11	8	7	6	0	10									
10	Число действительных избирательных бюллетеней	20687	589	173	236	91	127	268	204	228	185	151	177	105	324	724	222	278	125	653	222	276	400	246	201	234	232	184	290	833	264	170	439	142	421	176	197	272	291	478	321	136	386	227	176	276	955	1011	878	1065	621	725	524	508	837	1213									
11	Число полученных открепительных  удостоверений	272	15	2	8	0	3	2	1	2	1	0	4	5	3	6	2	2	0	7	2	3	1	1	0	1	0	2	6	10	0	0	2	1	4	0	1	1	1	0	4	0	2	1	2	2	15	18	16	18	26	14	16	15	10	14									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	272	15	2	8	0	3	2	1	2	1	0	4	5	3	6	2	2	0	7	2	3	1	1	0	1	0	2	6	10	0	0	2	1	4	0	1	1	1	0	4	0	2	1	2	2	15	18	16	18	26	14	16	15	10	14									
13	Число избирателей, проголосовавших по открепительным удостоверениям	180	5	1	1	0	1	0	0	2	1	1	1	0	2	12	2	2	0	4	3	1	0	0	0	1	2	2	1	1	2	1	5	1	1	1	1	0	2	4	3	1	1	1	0	1	12	8	15	19	10	9	7	13	11	5									
