Выборы Президента Российской Федерации																																																														
Дата голосования: 02.03.2008																																																														
																																																														
Наименование Избирательной комиссии:    Стародубская																																																														
																																																														
Сводная таблица результатов выборов																																																														
																																																														
	Число участковых избирательных комиссий	55																																																												
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	55																																																												
																																																														
		Сумма	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942					
1	"Число избирателей, включенных в списки избирателей"	31058	960	337	370	129	163	372	306	303	243	201	250	166	480	1060	277	448	180	785	316	352	366	459	215	227	264	267	232	385	1174	474	224	606	171	637	231	304	370	378	613	422	239	507	332	240	361	1391	1393	1436	1773	1252	1205	1274	1156	1339	1443					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	31540	990	350	380	130	190	380	320	310	250	210	260	170	500	1100	290	470	190	800	320	370	370	480	220	240	270	270	250	390	1200	490	230	620	170	660	240	310	390	400	630	450	240	520	350	250	370	1440	1400	1400	1700	1240	1200	1280	1150	1300	1440					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	16541	459	190	218	93	100	213	194	177	115	131	168	80	314	635	158	214	91	237	169	198	222	237	114	158	163	175	168	251	555	157	104	343	124	392	156	191	241	221	338	234	120	290	230	130	240	743	682	757	849	701	697	549	591	599	665					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4371	174	51	67	27	32	61	50	85	98	60	61	66	73	84	75	73	41	392	73	88	48	86	58	46	80	44	36	80	171	155	76	103	26	131	44	57	66	70	106	87	60	123	39	58	67	73	58	60	102	31	61	75	85	138	40					
6	Число погашенных избирательных бюллетеней	10628	357	109	95	10	58	106	76	48	37	19	31	24	113	381	57	183	58	171	78	84	100	157	48	36	27	51	46	59	474	178	50	174	20	137	40	62	83	109	186	129	60	107	81	62	63	624	660	583	749	508	442	656	474	563	735					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4371	174	51	67	27	32	61	50	85	98	60	61	66	73	84	75	73	41	392	73	88	48	86	58	46	80	44	36	80	171	155	76	103	26	131	44	57	66	70	106	87	60	123	39	58	67	73	58	60	102	31	61	75	85	138	40					
8	Число бюллетеней в стационарных ящиках для голосования	16541	459	190	218	93	100	213	194	177	115	131	168	80	314	635	158	214	91	237	169	198	222	237	114	158	163	175	168	251	555	157	104	343	124	392	156	191	241	221	338	234	120	290	230	130	240	743	682	757	849	701	697	549	591	599	665					
9	Число недействительных избирательных бюллетеней	140	5	3	3	0	0	1	3	1	0	0	3	2	1	2	0	0	0	9	3	1	2	1	2	0	2	0	2	2	0	0	1	5	2	1	0	0	3	0	3	3	0	2	1	0	8	12	4	5	14	0	7	7	4	5	5					
10	Число действительных избирательных бюллетеней	20772	628	238	282	120	132	273	241	261	213	191	226	144	386	717	233	287	132	620	239	285	268	322	170	204	241	219	202	329	726	312	179	441	148	522	200	248	304	291	441	318	180	411	268	188	299	804	736	812	937	732	751	617	672	732	700					
11	Число полученных открепительных  удостоверений	549	19	5	7	0	4	8	17	23	3	4	8	5	15	19	8	6	7	11	4	10	6	2	4	6	2	2	4	6	25	12	5	9	5	5	4	5	8	6	2	10	2	6	4	4	2	16	23	26	21	25	23	25	16	25	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	460	19	5	7	0	4	8	17	23	3	2	8	5	15	19	8	5	4	9	4	10	6	0	2	4	2	2	4	4	25	12	5	9	5	5	4	5	8	6	2	10	1	5	3	2	2	16	13	26	20	20	14	15	6	13	9					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	155	3	2	3	0	2	5	2	4	1	2	3	1	2	15	3	2	3	2	2	2	1	0	0	0	5	0	1	2	2	2	4	0	3	1	6	4	4	2	1	5	3	5	1	0	2	5	5	7	3	4	3	5	2	6	2					
14	Число неиспользованных открепительных удостоверений	89	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	3	2	0	0	0	2	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	2	0	0	10	0	1	5	9	10	10	12	11					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																														
18	Богданов Андрей Владимирович	150	2	1	1	1	1	2	1	2	0	2	1	0	3	10	0	3	1	2	1	2	1	2	2	1	2	1	1	2	3	1	1	0	0	2	0	2	1	1	3	2	3	2	1	0	1	10	12	8	10	10	11	7	4	3	4					
