Выборы Президента Российской Федерации																																															
Дата голосования: 02.03.2008																																															
																																															
Наименование Избирательной комиссии:    Усть-Кутская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
	Число участковых избирательных комиссий	40																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	40																																													
																																															
		Сумма	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437	УИК №1438	УИК №1439	УИК №1440	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465					
1	"Число избирателей, включенных в списки избирателей"	39558	78	60	52	101	87	912	1254	1497	395	804	802	1060	717	738	2000	1620	902	2002	1023	1292	1087	1057	1401	1255	1877	1862	2253	559	1088	1295	1477	1662	1501	749	261	81	860	343	788	706					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	36625	75	60	60	90	110	900	1300	1300	500	800	800	1000	800	800	1800	1600	1000	2000	1000	1000	1000	1000	1200	1000	1600	1600	2200	500	1000	1000	1200	1200	1200	800	350	80	900	400	800	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	21976	75	59	52	90	79	610	1012	792	260	379	378	408	398	333	1134	922	486	1092	489	722	580	544	859	610	829	1042	1194	318	678	673	689	878	968	426	193	58	497	208	507	455					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2374	0	1	0	0	8	95	75	81	26	23	108	214	62	55	56	49	17	110	58	88	42	54	28	55	228	40	91	34	41	90	119	62	13	59	4	13	98	59	74	44					
6	Число погашенных избирательных бюллетеней	12257	0	0	8	0	23	195	213	427	214	398	314	378	340	412	610	629	497	798	453	190	378	402	313	335	543	518	915	148	281	237	392	260	219	297	153	9	305	133	219	101					
