Выборы Президента Российской Федерации																																									
																																									
Наименование Избирательной комиссии:    Котельничская																																									
																																									
Итоги голосования 																																									
																																									
		Сумма	УИК №590	УИК №591	УИК №592	УИК №593	УИК №594	УИК №595	УИК №596	УИК №597	УИК №598	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623					
1	"Число избирателей, внесенных в список"	15963	361	1166	1164	140	394	603	174	238	325	204	151	450	93	959	806	225	263	439	967	68	433	728	204	132	146	643	252	1281	520	178	359	229	980	688					
2	Число полученных избирательных бюллетеней	15424	360	1080	1080	141	390	580	172	240	330	207	152	450	98	900	780	227	264	440	900	70	440	700	209	135	146	600	251	1200	520	184	357	231	940	650					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8719	205	523	555	93	219	312	80	163	193	100	88	228	46	525	377	133	173	218	545	53	239	382	160	85	105	335	177	669	285	128	209	136	626	354					
5	"Число избирательных бюллетеней, выданных вне помещения"	1533	59	113	104	9	43	55	25	18	22	30	17	59	20	53	60	19	29	56	75	7	44	61	13	8	13	120	15	56	61	37	51	34	50	97					
6	Число погашенных избирательных бюллетеней	5172	96	444	421	39	128	213	67	59	115	77	47	163	32	322	343	75	62	166	280	10	157	257	36	42	28	145	59	475	174	19	97	61	264	199					
7	Число избирательных бюллетеней в переносных ящиках	1533	59	113	104	9	43	55	25	18	22	30	17	59	20	53	60	19	29	56	75	7	44	61	13	8	13	120	15	56	61	37	51	34	50	97					
8	Число бюллетеней в стационарных ящиках для голосования	8719	205	523	555	93	219	312	80	163	193	100	88	228	46	525	377	133	173	218	545	53	239	382	160	85	105	335	177	669	285	128	209	136	626	354					
9	Число недействительных избирательных бюллетеней	68	0	2	2	0	3	11	1	2	2	2	0	3	1	2	1	0	1	3	3	1	3	4	0	0	2	6	1	8	0	1	0	0	2	1					
10	Число действительных избирательных бюллетеней	10184	264	634	657	102	259	356	104	179	213	128	105	284	65	576	436	152	201	271	617	59	280	439	173	93	116	449	191	717	346	164	260	170	674	450					
11	Число полученных открепительных  удостоверений	284	6	15	15	3	7	11	3	4	6	6	3	8	2	13	14	4	5	10	16	2	11	13	6	3	3	12	5	20	12	6	6	4	18	12					
12	Число выданных открепительных удостоверений	136	2	5	5	0	2	10	2	1	6	2	0	4	0	3	5	3	0	5	6	0	10	4	5	1	2	8	3	13	7	4	6	0	9	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	1	5	7	1	3	2	2	2	1	3	1	4	0	3	0	1	0	4	4	0	2	7	2	1	1	5	2	0	0	1	5	0	8	2					
14	Число неиспользованных открепительных удостоверений	148	4	10	10	3	5	1	1	3	0	4	3	4	2	10	9	1	5	5	10	2	1	9	1	2	1	4	2	7	5	2	0	4	9	9					
15	"Число открепительных удостоверений, выданных в ТИК"	10	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	1	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																									
18	. Глазьев Сергей Юрьевич	299	7	38	21	1	10	4	2	6	5	4	3	8	0	13	18	9	0	12	8	2	9	11	5	1	5	14	0	21	10	1	6	3	30	12					
		2.92%	2.65%	5.97%	3.19%	0.98%	3.82%	1.09%	1.90%	3.31%	2.33%	3.08%	2.86%	2.79%	0.00%	2.25%	4.12%	5.92%	0.00%	4.38%	1.29%	3.33%	3.18%	2.48%	2.89%	1.08%	4.24%	3.08%	0.00%	2.90%	2.89%	0.61%	2.31%	1.76%	4.44%	2.66%					
19	. Малышкин Олег Александрович	288	3	21	14	0	4	17	5	9	9	3	5	7	0	27	13	3	11	11	13	2	6	5	0	0	3	12	4	15	15	4	4	5	12	26					
		2.81%	1.14%	3.30%	2.12%	0.00%	1.53%	4.63%	4.76%	4.97%	4.19%	2.31%	4.76%	2.44%	0.00%	4.67%	2.97%	1.97%	5.45%	4.01%	2.10%	3.33%	2.12%	1.13%	0.00%	0.00%	2.54%	2.64%	2.08%	2.07%	4.34%	2.42%	1.54%	2.94%	1.78%	5.76%					
20	. Миронов Сергей Михайлович	95	0	6	8	0	1	6	0	0	1	0	0	0	0	7	9	1	1	2	4	2	2	2	0	1	2	1	4	9	2	3	6	0	11	4					
		0.93%	0.00%	0.94%	1.21%	0.00%	0.38%	1.63%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%	1.21%	2.06%	0.66%	0.50%	0.73%	0.65%	3.33%	0.71%	0.45%	0.00%	1.08%	1.69%	0.22%	2.08%	1.24%	0.58%	1.82%	2.31%	0.00%	1.63%	0.89%					
21	. Путин Владимир Владимирович	6806	203	384	467	72	164	211	76	114	136	92	55	209	38	382	279	117	118	181	411	39	195	291	124	77	89	316	127	425	233	118	146	133	463	321					
		66.39%	76.89%	60.38%	70.86%	70.59%	62.60%	57.49%	72.38%	62.98%	63.26%	70.77%	52.38%	72.82%	57.58%	66.09%	63.84%	76.97%	58.42%	66.06%	66.29%	65.00%	68.90%	65.69%	71.68%	82.80%	75.42%	69.45%	66.15%	58.62%	67.34%	71.52%	56.15%	78.24%	68.49%	71.18%					
22	. Хакамада Ирина Муцуовна	169	3	21	13	4	7	9	3	4	3	3	5	5	0	12	9	4	0	4	5	0	6	6	2	0	1	5	2	4	7	3	4	2	10	3					
		1.65%	1.14%	3.30%	1.97%	3.92%	2.67%	2.45%	2.86%	2.21%	1.40%	2.31%	4.76%	1.74%	0.00%	2.08%	2.06%	2.63%	0.00%	1.46%	0.81%	0.00%	2.12%	1.35%	1.16%	0.00%	0.85%	1.10%	1.04%	0.55%	2.02%	1.82%	1.54%	1.18%	1.48%	0.67%					
23	. Харитонов Николай Михайлович	2334	45	140	122	22	68	94	17	44	53	24	35	50	27	123	98	16	68	55	170	13	61	124	38	12	15	93	49	220	76	32	89	21	142	78					
		22.77%	17.05%	22.01%	18.51%	21.57%	25.95%	25.61%	16.19%	24.31%	24.65%	18.46%	33.33%	17.42%	40.91%	21.28%	22.43%	10.53%	33.66%	20.07%	27.42%	21.67%	21.55%	27.99%	21.97%	12.90%	12.71%	20.44%	25.52%	30.34%	21.97%	19.39%	34.23%	12.35%	21.01%	17.29%					
																																									
24	Против всех	193	3	24	12	3	5	15	1	2	6	2	2	5	0	12	10	2	3	6	6	1	1	0	4	2	1	8	5	23	3	3	5	6	6	6					
		1.88%	1.14%	3.77%	1.82%	2.94%	1.91%	4.09%	0.95%	1.10%	2.79%	1.54%	1.90%	1.74%	0.00%	2.08%	2.29%	1.32%	1.49%	2.19%	0.97%	1.67%	0.35%	0.00%	2.31%	2.15%	0.85%	1.76%	2.60%	3.17%	0.87%	1.82%	1.92%	3.53%	0.89%	1.33%					
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
																																									
