Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
Наименование Избирательной комиссии:    Балтачевская																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179	УИК №1180	УИК №1181	УИК №1182	УИК №1183	УИК №1184	УИК №1185	УИК №1186	УИК №1187	УИК №1188	УИК №1189	УИК №1190	УИК №1191					
1	"Число избирателей, включенных в списки избирателей"	16658	354	279	209	237	290	150	152	213	409	122	82	573	165	395	192	162	192	358	351	169	429	250	249	125	356	131	137	1173	1349	1387	420	234	174	294	114	721	123	146	457	337	282	186	299	341	245	140	118	132	493	320	207	235					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17357	375	303	221	251	296	146	154	226	420	130	93	583	178	425	210	180	205	373	362	173	458	271	262	127	367	130	149	1165	1355	1442	422	248	184	315	126	747	123	150	494	347	290	204	327	354	262	153	128	133	521	328	212	259					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	15832	334	262	201	222	278	146	139	201	393	117	75	539	135	368	184	159	189	344	331	156	393	240	242	123	337	128	133	1103	1250	1340	404	220	160	283	111	693	123	146	423	326	281	169	289	334	226	124	111	130	480	300	205	232					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	548	9	13	4	10	7	0	10	6	12	5	7	32	27	24	5	0	0	11	16	11	31	6	3	0	15	0	2	58	45	7	6	12	12	8	3	21	0	0	27	5	0	8	6	7	15	11	6	0	9	16	0	0					
6	Число погашенных избирательных бюллетеней	977	32	28	16	19	11	0	5	19	15	8	11	12	16	33	21	21	16	18	15	6	34	25	17	4	15	2	14	4	60	95	12	16	12	24	12	33	0	4	44	16	9	27	32	13	21	18	11	3	32	12	7	27					
7	Число избирательных бюллетеней в переносных ящиках для голосования	548	9	13	4	10	7	0	10	6	12	5	7	32	27	24	5	0	0	11	16	11	31	6	3	0	15	0	2	58	45	7	6	12	12	8	3	21	0	0	27	5	0	8	6	7	15	11	6	0	9	16	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	15831	334	262	201	222	278	146	139	201	393	117	75	539	135	368	184	159	189	344	331	156	393	240	242	123	337	128	133	1103	1250	1339	404	220	160	283	111	693	123	146	423	326	281	169	289	334	226	124	111	130	480	300	205	232					
9	Число недействительных избирательных бюллетеней	20	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	0	7	0	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	16359	343	275	204	232	285	146	149	207	405	122	82	571	162	392	189	155	189	355	346	167	424	246	245	123	345	128	135	1161	1294	1343	410	232	172	291	114	712	123	146	450	331	281	177	294	341	241	135	117	130	489	316	205	232					
11	Число полученных открепительных  удостоверений	772	16	24	10	14	8	2	2	16	10	8	12	6	14	25	14	21	14	11	30	2	16	17	8	2	22	2	11	28	45	60	4	16	9	20	12	24	8	14	30	16	5	14	25	8	20	10	8	2	16	10	11	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	603	16	14	10	10	8	1	0	16	7	8	10	4	10	25	14	13	9	11	15	1	16	15	8	0	7	2	10	21	23	45	2	16	9	15	12	24	8	6	30	5	5	14	21	8	12	10	8	0	16	10	3	20					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	80	0	0	0	1	1	0	0	1	1	2	1	1	2	0	0	0	0	0	2	0	2	1	0	0	2	2	0	6	17	7	4	2	0	0	1	4	2	4	1	0	2	1	1	0	0	2	2	0	0	3	0	2					
14	Число неиспользованных открепительных удостоверений	169	0	10	0	4	0	1	2	0	3	0	2	2	4	0	0	8	5	0	15	1	0	2	0	2	15	0	1	7	22	15	2	0	0	5	0	0	0	8	0	11	0	0	4	0	8	0	0	2	0	0	8	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	24	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	2	1	13	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	6	4	2	1	0	0	0	0	1	0	0	2	0	0	1	0	0	1	0	1	0	0	1	0	0					
		0.15%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	1.06%	0.28%	0.00%	0.00%	0.24%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.52%	0.31%	0.15%	0.24%	0.00%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.44%	0.00%	0.00%	0.56%	0.00%	0.00%	0.41%	0.00%	0.85%	0.00%	0.00%	0.32%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	128	3	2	1	2	1	0	0	1	1	1	1	8	2	3	1	0	2	2	1	1	3	2	2	0	3	4	1	15	15	7	6	1	0	2	1	4	2	1	3	1	2	3	2	0	3	1	0	2	4	2	2	1					
		0.78%	0.87%	0.73%	0.49%	0.86%	0.35%	0.00%	0.00%	0.48%	0.25%	0.82%	1.22%	1.40%	1.23%	0.77%	0.53%	0.00%	1.06%	0.56%	0.29%	0.60%	0.71%	0.81%	0.82%	0.00%	0.85%	3.13%	0.74%	1.29%	1.16%	0.52%	1.46%	0.43%	0.00%	0.69%	0.88%	0.56%	1.63%	0.68%	0.67%	0.30%	0.71%	1.69%	0.68%	0.00%	1.24%	0.74%	0.00%	1.54%	0.82%	0.63%	0.98%	0.43%					
20	Зюганов Геннадий Андреевич	288	10	3	6	7	6	0	5	7	2	2	2	5	4	1	2	0	11	5	8	2	8	5	4	0	2	1	2	23	29	33	9	2	2	2	1	9	1	1	6	3	2	14	7	7	5	3	1	3	5	3	1	6					
		1.76%	2.92%	1.09%	2.93%	3.02%	2.11%	0.00%	3.36%	3.38%	0.49%	1.64%	2.44%	0.88%	2.47%	0.26%	1.06%	0.00%	5.82%	1.41%	2.31%	1.20%	1.89%	2.03%	1.63%	0.00%	0.57%	0.78%	1.48%	1.98%	2.24%	2.45%	2.20%	0.86%	1.16%	0.69%	0.88%	1.26%	0.81%	0.68%	1.33%	0.91%	0.71%	7.91%	2.37%	2.05%	2.07%	2.22%	0.85%	2.31%	1.02%	0.95%	0.49%	2.59%					
21	Медведев Дмитрий Анатольевич	15919	330	270	197	223	278	146	144	199	402	119	79	558	156	388	186	155	174	347	337	164	412	239	239	123	340	123	132	1117	1246	1301	394	229	170	287	112	698	120	144	439	327	277	159	285	334	232	131	115	125	480	310	202	225					
		97.19%	96.21%	98.18%	96.10%	96.12%	97.54%	100.00%	96.64%	96.14%	99.26%	97.54%	96.34%	97.72%	96.30%	98.98%	98.41%	97.48%	92.06%	97.75%	97.12%	98.20%	97.17%	97.15%	97.55%	100.00%	96.59%	96.09%	97.78%	96.21%	96.22%	96.66%	96.10%	98.71%	98.84%	98.63%	98.25%	97.76%	97.56%	98.63%	97.56%	98.79%	98.58%	89.83%	96.61%	97.95%	96.27%	97.04%	98.29%	96.15%	98.16%	98.10%	98.54%	96.98%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
