Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Балтачевская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147	УИК №1148	УИК №1149	УИК №1150	УИК №1151	УИК №1152	УИК №1153	УИК №1154	УИК №1155	УИК №1156	УИК №1157	УИК №1158	УИК №1159	УИК №1160	УИК №1161	УИК №1162	УИК №1163	УИК №1164	УИК №1165	УИК №1166	УИК №1167	УИК №1168	УИК №1169	УИК №1170	УИК №1171	УИК №1172	УИК №1173	УИК №1174	УИК №1175	УИК №1176	УИК №1177	УИК №1178	УИК №1179									
1	Число избирателей, включенных в список избирателей	15820	337	268	180	224	269	477	179	389	165	169	169	361	311	147	133	125	218	394	238	200	140	302	125	115	989	1036	1053	1016	387	394	93	121	223	142	291	89	657	111	114	366	299	278	161	275	305	217	112	79	109	483	327	212	246									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	17640	370	301	200	244	290	633	205	459	192	190	199	398	343	161	141	130	226	437	266	218	167	344	143	136	1044	1077	1108	1118	410	407	95	133	269	188	336	110	741	118	124	455	311	306	173	317	326	236	131	92	124	629	369	232	268									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	13298	303	224	147	187	215	347	139	322	146	149	144	294	247	118	114	90	157	365	223	185	92	245	108	73	912	851	928	917	341	348	81	102	199	122	230	83	493	92	103	307	248	233	120	225	227	187	93	68	92	422	265	190	185									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1910	27	36	26	30	52	96	33	54	16	15	21	50	55	25	14	31	28	25	15	11	47	49	16	40	60	39	100	48	37	45	12	13	24	16	55	4	158	16	7	52	44	24	34	43	73	29	16	11	16	47	41	19	15									
6	Число погашенных избирательных бюллетеней	2432	40	41	27	27	23	190	33	83	30	26	34	54	41	18	13	9	41	47	28	22	28	50	19	23	72	187	80	153	32	14	2	18	46	50	51	23	90	10	14	96	19	49	19	49	26	20	22	13	16	160	63	23	68									
