Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																														
Дата голосования: 02.12.2007																														
																														
Наименование Избирательной комиссии:    Обливская районная																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №1125	УИК №1126	УИК №1127	УИК №1128	УИК №1129	УИК №1130	УИК №1131	УИК №1132	УИК №1133	УИК №1134	УИК №1135	УИК №1136	УИК №1137	УИК №1138	УИК №1139	УИК №1140	УИК №1141	УИК №1142	УИК №1143	УИК №1144	УИК №1145	УИК №1146	УИК №1147					
1	"Число избирателей, внесенных в списки избирателей"	15208	2745	1700	2332	1334	408	580	679	105	575	417	649	111	95	565	342	271	363	287	532	141	462	298	217					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	14150	2477	1489	2106	1219	396	562	626	107	562	403	603	110	99	551	339	275	346	287	504	139	441	292	217					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	11359	2014	1315	1706	1118	232	439	489	85	449	319	514	101	86	424	270	221	219	220	367	122	288	203	158					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1339	173	94	83	67	111	98	71	16	58	26	70	3	2	58	40	15	73	32	66	10	112	45	16					
6	Число погашенных избирательных бюллетеней	1452	290	80	317	34	53	25	66	6	55	58	19	6	11	69	29	39	54	35	71	7	41	44	43					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1339	173	94	83	67	111	98	71	16	58	26	70	3	2	58	40	15	73	32	66	10	112	45	16					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	11358	2014	1314	1706	1118	232	439	489	85	449	319	514	101	86	424	270	221	219	220	367	122	288	203	158					
9	Число недействительных избирательных бюллетеней	164	17	9	11	17	1	97	0	0	3	4	0	0	0	0	0	0	2	0	0	0	2	1	0					
10	Число действительных избирательных бюллетеней	12533	2170	1399	1778	1168	342	440	560	101	504	341	584	104	88	482	310	236	290	252	433	132	398	247	174					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	495	34	39	38	39	20	20	20	5	21	20	20	5	5	20	20	15	25	15	25	15	25	25	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	175	21	16	17	12	6	9	6	0	18	11	5	0	1	20	11	1	4	0	3	0	6	8	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	80	16	5	11	4	2	9	1	0	3	3	3	3	0	1	3	1	3	1	2	1	3	1	4					
14	Число погашенных неиспользованных открепительных удостоверений	320	13	23	21	27	14	11	14	5	3	9	15	5	4	0	9	14	21	15	22	15	19	17	24					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	1.Политическая партия «Аграрная партия России»	250	43	20	41	13	12	3	10	1	10	8	2	0	1	6	11	6	25	5	7	2	16	7	1					
		1.97%	1.97%	1.42%	2.29%	1.10%	3.50%	0.56%	1.79%	0.99%	1.97%	2.32%	0.34%	0.00%	1.14%	1.24%	3.55%	2.54%	8.56%	1.98%	1.62%	1.52%	4.00%	2.82%	0.57%					
19	2.Всероссийская политическая партия «Гражданская Сила»	19	7	1	4	2	0	0	0	0	1	0	1	0	0	0	1	0	0	1	1	0	0	0	0					
		0.15%	0.32%	0.07%	0.22%	0.17%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.17%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.40%	0.23%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	11	5	1	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0					
		0.09%	0.23%	0.07%	0.22%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	740	167	83	139	79	25	5	39	3	15	13	15	3	5	12	12	7	30	7	16	1	16	42	6					
		5.83%	7.64%	5.89%	7.77%	6.67%	7.29%	0.93%	6.96%	2.97%	2.96%	3.77%	2.57%	2.88%	5.68%	2.49%	3.87%	2.97%	10.27%	2.78%	3.70%	0.76%	4.00%	16.94%	3.45%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	3	1	3	1	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	2	0					
		0.12%	0.14%	0.07%	0.17%	0.08%	0.29%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.96%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.81%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	19	3	2	4	1	0	0	0	0	1	1	1	0	0	0	0	0	1	3	2	0	0	0	0					
		0.15%	0.14%	0.14%	0.22%	0.08%	0.00%	0.00%	0.00%	0.00%	0.20%	0.29%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.34%	1.19%	0.46%	0.00%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	620	148	95	29	70	17	9	43	3	21	22	12	2	11	15	14	7	30	32	12	2	6	16	4					
		4.88%	6.77%	6.75%	1.62%	5.91%	4.96%	1.68%	7.68%	2.97%	4.14%	6.38%	2.05%	1.92%	12.50%	3.11%	4.52%	2.97%	10.27%	12.70%	2.77%	1.52%	1.50%	6.45%	2.30%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	406	144	87	52	39	3	0	10	0	3	11	7	4	1	9	6	2	1	4	1	2	14	5	1					
		3.20%	6.58%	6.18%	2.91%	3.29%	0.87%	0.00%	1.79%	0.00%	0.59%	3.19%	1.20%	3.85%	1.14%	1.87%	1.94%	0.85%	0.34%	1.59%	0.23%	1.52%	3.50%	2.02%	0.57%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	33	8	4	4	3	1	0	1	0	2	1	2	0	0	2	0	0	1	2	1	1	0	0	0					
		0.26%	0.37%	0.28%	0.22%	0.25%	0.29%	0.00%	0.18%	0.00%	0.39%	0.29%	0.34%	0.00%	0.00%	0.41%	0.00%	0.00%	0.34%	0.79%	0.23%	0.76%	0.00%	0.00%	0.00%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	10377	1636	1103	1484	959	283	420	454	94	451	278	543	94	70	438	264	213	201	196	392	124	343	175	162					
		81.73%	74.81%	78.34%	82.95%	80.93%	82.51%	78.21%	81.07%	93.07%	88.95%	80.58%	92.98%	90.38%	79.55%	90.87%	85.16%	90.25%	68.84%	77.78%	90.53%	93.94%	85.75%	70.56%	93.10%					
28	11.Политическая партия «Российская объединенная демократическая партия «ЯБЛОКО»	43	6	2	14	1	0	3	3	0	0	7	0	0	0	0	2	1	0	2	1	0	1	0	0					
		0.34%	0.27%	0.14%	0.78%	0.08%	0.00%	0.56%	0.54%	0.00%	0.00%	2.03%	0.00%	0.00%	0.00%	0.00%	0.65%	0.42%	0.00%	0.79%	0.23%	0.00%	0.25%	0.00%	0.00%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
