Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Балтасинская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №1059	УИК №1060	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091					
1	"Число избирателей, внесенных в список избирателей"	25854	1589	870	414	537	346	909	550	910	543	992	814	753	367	515	230	1375	802	750	668	418	441	722	378	231	1655	470	837	147	896	1649	1451	1600	1025					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	26052	1600	877	421	543	348	915	554	919	546	1000	821	761	370	520	233	1383	804	757	675	424	445	727	385	233	1662	474	840	153	907	1652	1461	1610	1032					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	24455	1541	821	407	517	334	890	516	780	489	909	785	710	365	455	216	1330	785	704	665	406	438	682	375	221	1551	451	791	144	729	1598	1398	1546	906					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	930	10	42	6	14	9	13	21	114	46	66	25	29	1	54	14	42	7	43	2	8	0	40	3	10	71	10	43	2	132	4	9	6	34					
6	Число погашенных избирательных бюллетеней	667	49	14	8	12	5	12	17	25	11	25	11	22	4	11	3	11	12	10	8	10	7	5	7	2	40	13	6	7	46	50	54	58	92					
7	Число избирательных бюллетеней в переносных ящиках для голосования	929	10	42	6	14	9	13	21	114	46	66	25	29	1	54	14	42	7	43	2	7	0	40	3	10	71	10	43	2	132	4	9	6	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	24454	1541	821	406	517	334	890	516	780	489	909	785	710	365	455	216	1330	785	704	665	406	438	682	375	221	1551	451	791	144	729	1598	1398	1546	906					
9	Число недействительных избирательных бюллетеней	82	7	0	1	0	2	0	0	0	0	9	3	2	0	0	2	0	0	0	3	13	0	0	1	5	0	0	2	0	0	6	11	7	8					
10	Число действительных избирательных бюллетеней	25301	1544	863	411	531	341	903	537	894	535	966	807	737	366	509	228	1372	792	747	664	400	438	722	377	226	1622	461	832	146	861	1596	1396	1545	932					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	250	15	8	4	5	3	9	5	9	5	9	8	7	3	5	3	13	7	7	6	4	4	7	4	3	16	5	8	3	9	16	14	16	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	72	4	3	2	5	1	3	2	3	0	3	3	6	0	0	0	2	0	4	3	0	2	2	0	0	3	2	2	3	4	1	5	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	43	4	2	1	0	0	3	2	2	1	0	0	4	0	0	0	1	2	1	1	0	0	2	0	0	3	0	2	0	1	7	2	1	1					
14	Число погашенных неиспользованных открепительных удостоверений	178	11	5	2	0	2	6	3	6	5	6	5	1	3	5	3	11	7	3	3	4	2	5	4	3	13	3	6	0	5	15	9	13	9					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	365	6	8	20	15	10	21	0	9	6	4	2	5	2	21	11	17	18	8	27	21	2	2	2	3	38	6	11	8	10	16	14	14	8					
		1.44%	0.39%	0.93%	4.85%	2.82%	2.92%	2.33%	0.00%	1.01%	1.12%	0.41%	0.25%	0.68%	0.55%	4.13%	4.78%	1.24%	2.27%	1.07%	4.05%	5.08%	0.46%	0.28%	0.53%	1.30%	2.34%	1.30%	1.32%	5.48%	1.16%	0.99%	0.99%	0.90%	0.85%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	361	8	9	14	10	7	2	0	9	13	2	13	4	7	7	7	17	6	6	54	51	5	4	3	2	7	2	5	11	39	12	7	13	5					
		1.42%	0.52%	1.04%	3.40%	1.88%	2.04%	0.22%	0.00%	1.01%	2.43%	0.21%	1.60%	0.54%	1.91%	1.38%	3.04%	1.24%	0.76%	0.80%	8.10%	12.35%	1.14%	0.55%	0.79%	0.87%	0.43%	0.43%	0.60%	7.53%	4.53%	0.75%	0.50%	0.84%	0.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	67	5	3	3	3	0	4	0	3	3	3	3	0	0	5	1	5	1	3	1	2	1	0	0	0	5	4	0	0	2	0	3	1	3					
		0.26%	0.32%	0.35%	0.73%	0.56%	0.00%	0.44%	0.00%	0.34%	0.56%	0.31%	0.37%	0.00%	0.00%	0.98%	0.43%	0.36%	0.13%	0.40%	0.15%	0.48%	0.23%	0.00%	0.00%	0.00%	0.31%	0.87%	0.00%	0.00%	0.23%	0.00%	0.21%	0.06%	0.32%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	966	34	25	46	31	59	30	15	35	11	55	40	45	9	29	18	39	21	22	19	16	9	29	1	4	41	8	57	6	17	37	57	31	70					
		3.81%	2.19%	2.90%	11.17%	5.84%	17.20%	3.32%	2.79%	3.91%	2.06%	5.64%	4.94%	6.09%	2.46%	5.70%	7.83%	2.84%	2.65%	2.95%	2.85%	3.87%	2.05%	4.02%	0.26%	1.73%	2.53%	1.74%	6.83%	4.11%	1.97%	2.31%	4.05%	1.99%	7.45%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	110	3	8	1	7	6	8	0	4	3	2	4	4	2	2	6	4	2	2	11	0	4	1	2	0	5	1	0	0	1	4	4	6	3					
		0.43%	0.19%	0.93%	0.24%	1.32%	1.75%	0.89%	0.00%	0.45%	0.56%	0.21%	0.49%	0.54%	0.55%	0.39%	2.61%	0.29%	0.25%	0.27%	1.65%	0.00%	0.91%	0.14%	0.53%	0.00%	0.31%	0.22%	0.00%	0.00%	0.12%	0.25%	0.28%	0.39%	0.32%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	23390	1486	809	326	464	258	831	522	831	498	898	745	679	346	445	185	1286	744	704	552	306	416	686	369	217	1525	438	759	120	791	1527	1308	1478	841					
		92.15%	95.81%	93.74%	79.13%	87.38%	75.22%	92.03%	97.21%	92.95%	93.08%	92.10%	91.98%	91.88%	94.54%	87.43%	80.43%	93.73%	93.94%	94.24%	82.76%	74.09%	94.98%	95.01%	97.62%	93.94%	94.02%	95.01%	91.01%	82.19%	91.87%	95.32%	92.96%	95.23%	89.47%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	42	2	1	1	1	1	7	0	3	1	2	0	0	0	0	0	4	0	2	0	4	1	0	0	0	1	2	0	1	1	0	3	2	2					
		0.17%	0.13%	0.12%	0.24%	0.19%	0.29%	0.78%	0.00%	0.34%	0.19%	0.21%	0.00%	0.00%	0.00%	0.00%	0.00%	0.29%	0.00%	0.27%	0.00%	0.97%	0.23%	0.00%	0.00%	0.00%	0.06%	0.43%	0.00%	0.68%	0.12%	0.00%	0.21%	0.13%	0.21%					
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
																																								
