Выборы Президента Российской Федерации																																			
Дата голосования: 18.03.2018																																			
																																			
Наименование Избирательной комиссии:    Красноперекопская																																			
																																			
Сводная таблица итогов голосования																																			
																																			
	Число участковых избирательных комиссий	24																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	24																																	
																																			
		Сумма	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900									
1	"Число избирателей, включенных в список избирателей"	21224	795	469	1104	501	1442	1527	647	1462	2354	447	799	998	479	236	1028	470	1028	363	1038	698	1197	734	505	903									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	18980	750	400	1000	500	1300	1400	550	1300	2100	350	800	850	400	200	950	400	950	300	900	650	1000	600	450	880									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	14430	544	341	820	301	712	928	422	917	1490	300	605	713	341	158	624	343	777	280	811	592	891	529	348	643									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1362	32	39	112	79	91	90	83	128	79	25	39	85	27	20	65	35	62	12	60	18	59	38	27	57									
6	Число погашенных избирательных бюллетеней	3188	174	20	68	120	497	382	45	255	531	25	156	52	32	22	261	22	111	8	29	40	50	33	75	180									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1362	32	39	112	79	91	90	83	128	79	25	39	85	27	20	65	35	62	12	60	18	59	38	27	57									
8	Число бюллетеней в стационарных ящиках для голосования	14430	544	341	820	301	712	928	422	917	1490	300	605	713	341	158	624	343	777	280	811	592	891	529	348	643									
9	Число недействительных избирательных бюллетеней	190	6	4	12	14	12	5	5	3	23	3	17	15	1	1	13	2	4	2	7	10	5	2	2	22									
10	Число действительных избирательных бюллетеней	15602	570	376	920	366	791	1013	500	1042	1546	322	627	783	367	177	676	376	835	290	864	600	945	565	373	678									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																			
13	Бабурин Сергей Николаевич	34	1	2	3	1	3	2	0	1	0	3	3	0	0	0	2	2	0	0	2	3	2	0	0	4									
		0.22%	0.17%	0.53%	0.32%	0.26%	0.37%	0.20%	0.00%	0.10%	0.00%	0.92%	0.47%	0.00%	0.00%	0.00%	0.29%	0.53%	0.00%	0.00%	0.23%	0.49%	0.21%	0.00%	0.00%	0.57%									
14	Грудинин Павел Николаевич	326	11	6	17	11	11	18	3	14	35	4	16	17	5	2	12	5	9	5	12	25	19	4	10	55									
		2.06%	1.91%	1.58%	1.82%	2.89%	1.37%	1.77%	0.59%	1.34%	2.23%	1.23%	2.48%	2.13%	1.36%	1.12%	1.74%	1.32%	1.07%	1.71%	1.38%	4.10%	2.00%	0.71%	2.67%	7.86%									
15	Жириновский Владимир Вольфович	294	6	4	10	7	14	7	2	24	20	4	3	7	2	4	19	1	5	3	12	43	14	13	15	55									
		1.86%	1.04%	1.05%	1.07%	1.84%	1.74%	0.69%	0.40%	2.30%	1.27%	1.23%	0.47%	0.88%	0.54%	2.25%	2.76%	0.26%	0.60%	1.03%	1.38%	7.05%	1.47%	2.29%	4.00%	7.86%									
16	Путин Владимир Владимирович	14460	531	353	859	332	742	945	482	989	1459	300	558	730	352	164	611	362	785	279	821	512	887	528	343	536									
		91.57%	92.19%	92.89%	92.17%	87.37%	92.40%	92.83%	95.45%	94.64%	92.99%	92.31%	86.65%	91.48%	95.65%	92.13%	88.68%	95.77%	93.56%	95.55%	94.26%	83.93%	93.37%	93.12%	91.47%	76.57%									
17	Собчак Ксения Анатольевна	336	11	5	19	13	13	22	10	6	19	8	36	23	6	7	23	5	24	3	13	12	18	14	2	24									
		2.13%	1.91%	1.32%	2.04%	3.42%	1.62%	2.16%	1.98%	0.57%	1.21%	2.46%	5.59%	2.88%	1.63%	3.93%	3.34%	1.32%	2.86%	1.03%	1.49%	1.97%	1.89%	2.47%	0.53%	3.43%									
18	Сурайкин Максим Александрович	31	3	3	3	0	1	2	1	1	5	1	2	0	0	0	0	0	2	0	1	0	1	3	1	1									
		0.20%	0.52%	0.79%	0.32%	0.00%	0.12%	0.20%	0.20%	0.10%	0.32%	0.31%	0.31%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.00%	0.11%	0.00%	0.11%	0.53%	0.27%	0.14%									
19	Титов Борис Юрьевич	36	4	1	1	1	2	7	0	1	5	1	3	2	1	0	1	0	3	0	0	0	1	0	0	2									
		0.23%	0.69%	0.26%	0.11%	0.26%	0.25%	0.69%	0.00%	0.10%	0.32%	0.31%	0.47%	0.25%	0.27%	0.00%	0.15%	0.00%	0.36%	0.00%	0.00%	0.00%	0.11%	0.00%	0.00%	0.29%									
20	Явлинский Григорий Алексеевич	85	3	2	8	1	5	10	2	6	3	1	6	4	1	0	8	1	7	0	3	5	3	3	2	1									
		0.54%	0.52%	0.53%	0.86%	0.26%	0.62%	0.98%	0.40%	0.57%	0.19%	0.31%	0.93%	0.50%	0.27%	0.00%	1.16%	0.26%	0.83%	0.00%	0.34%	0.82%	0.32%	0.53%	0.53%	0.14%									
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
