Выборы Президента Российской Федерации																																																							
Дата голосования: 18.03.2018																																																							
																																																							
Наименование Избирательной комиссии:    Салаватская																																																							
																																																							
Сводная таблица итогов голосования																																																							
																																																							
	Число участковых избирательных комиссий	44																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																					
																																																							
		Сумма	УИК №2774	УИК №2775	УИК №2776	УИК №2777	УИК №2778	УИК №2779	УИК №2780	УИК №2781	УИК №2782	УИК №2783	УИК №2784	УИК №2785	УИК №2786	УИК №2787	УИК №2788	УИК №2789	УИК №2790	УИК №2791	УИК №2792	УИК №2793	УИК №2794	УИК №2795	УИК №2796	УИК №2797	УИК №2798	УИК №2799	УИК №2800	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №3497									
1	"Число избирателей, включенных в список избирателей"	20142	354	115	287	83	182	1155	150	135	284	199	292	646	277	161	755	326	295	491	481	158	524	203	370	149	313	312	190	1154	671	238	209	1455	1278	1239	335	458	468	671	129	675	332	337	1019	587									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19616	340	126	280	84	196	1200	150	130	290	200	300	610	290	160	700	320	280	450	450	155	470	200	360	155	290	290	190	1180	650	210	200	1400	1260	1200	320	420	430	660	130	670	330	330	1000	560									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	17705	319	102	265	78	164	1073	140	122	256	180	235	579	230	139	561	287	222	435	415	146	405	184	331	127	265	272	177	1024	583	193	188	1375	1000	1150	306	399	386	578	119	610	306	307	941	531									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	847	14	9	15	5	7	31	7	8	5	6	29	16	28	6	47	19	34	10	35	2	22	15	27	12	25	9	7	54	43	10	12	21	52	19	14	13	41	26	6	36	10	13	17	10									
6	Число погашенных избирательных бюллетеней	1064	7	15	0	1	25	96	3	0	29	14	36	15	32	15	92	14	24	5	0	7	43	1	2	16	0	9	6	102	24	7	0	4	208	31	0	8	3	56	5	24	14	10	42	19									
7	Число избирательных бюллетеней в переносных ящиках для голосования	847	14	9	15	5	7	31	7	8	5	6	29	16	28	6	47	19	34	10	35	2	22	15	27	12	25	9	7	54	43	10	12	21	52	19	14	13	41	26	6	36	10	13	17	10									
8	Число бюллетеней в стационарных ящиках для голосования	17705	319	102	265	78	164	1073	140	122	256	180	235	579	230	139	561	287	222	435	415	146	405	184	331	127	265	272	177	1024	583	193	188	1375	1000	1150	306	399	386	578	119	610	306	307	941	531									
9	Число недействительных избирательных бюллетеней	105	0	0	0	0	4	8	0	1	3	0	11	0	0	2	1	4	0	4	0	0	5	0	1	3	0	1	0	0	0	3	1	0	24	4	0	0	6	0	0	0	3	0	7	9									
10	Число действительных избирательных бюллетеней	18447	333	111	280	83	167	1096	147	129	258	186	253	595	258	143	607	302	256	441	450	148	422	199	357	136	290	280	184	1078	626	200	199	1396	1028	1165	320	412	421	604	125	646	313	320	951	532									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																							
