Выборы Президента Российской Федерации																																																					
Дата голосования: 04.03.2012																																																					
																																																					
Наименование Избирательной комиссии:    Салаватская																																																					
																																																					
Сводная таблица итогов голосования																																																					
																																																					
	Число участковых избирательных комиссий	42																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	42																																																			
																																																					
		Сумма	УИК №2810	УИК №2811	УИК №2812	УИК №2813	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851									
1	Число избирателей, включенных в список избирателей	19189	381	123	262	99	194	1053	160	136	290	191	286	634	236	161	797	325	291	451	445	126	471	213	386	168	293	242	198	1722	624	251	199	1708	2005	313	436	549	658	126	593	304	275	814									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	21072	395	140	284	101	202	1160	179	155	308	213	316	775	278	175	915	357	314	485	490	138	495	227	427	188	315	238	223	1832	706	271	206	1727	2116	356	504	572	730	137	708	341	273	1100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	15728	354	104	225	92	162	956	148	122	262	166	181	466	201	149	555	230	219	377	385	112	411	177	333	114	234	203	138	1077	541	191	174	1509	1587	277	394	465	568	113	484	266	250	756									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1804	19	19	34	7	20	85	10	11	28	16	35	40	35	10	64	18	54	56	34	12	28	32	46	20	43	34	60	102	69	26	16	191	145	29	42	65	90	13	60	26	22	38									
6	Число погашенных избирательных бюллетеней	3540	22	17	25	2	20	119	21	22	18	31	100	269	42	16	296	109	41	52	71	14	56	18	48	54	38	1	25	653	96	54	16	27	384	50	68	42	72	11	164	49	1	306									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1804	19	19	34	7	20	85	10	11	28	16	35	40	35	10	64	18	54	56	34	12	28	32	46	20	43	34	60	102	69	26	16	191	145	29	42	65	90	13	60	26	22	38									
8	Число бюллетеней в стационарных ящиках для голосования	15728	354	104	225	92	162	956	148	122	262	166	181	466	201	149	555	230	219	377	385	112	411	177	333	114	234	203	138	1077	541	191	174	1509	1587	277	394	465	568	113	484	266	250	756									
9	Число недействительных избирательных бюллетеней	86	0	0	0	0	0	0	7	0	0	0	3	4	1	0	5	12	0	3	0	0	0	0	2	2	2	0	0	6	0	6	0	0	21	2	5	0	0	0	5	0	0	0									
10	Число действительных избирательных бюллетеней	17446	373	123	259	99	182	1041	151	133	290	182	213	502	235	159	614	236	273	430	419	124	439	209	377	132	275	237	198	1173	610	211	190	1700	1711	304	431	530	658	126	539	292	272	794									
11	Число полученных открепительных  удостоверений	665	6	5	6	4	5	35	9	8	10	8	8	20	4	4	33	12	7	15	10	8	9	10	21	9	14	6	29	42	42	10	7	44	40	12	20	2	17	5	23	10	11	65									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	665	6	5	6	4	5	35	9	8	10	8	8	20	4	4	33	12	7	15	10	8	9	10	21	9	14	6	29	42	42	10	7	44	40	12	20	2	17	5	23	10	11	65									
13	Число избирателей, проголосовавших по открепительным удостоверениям	277	1	1	0	0	1	9	1	1	2	1	4	4	0	0	2	1	1	4	2	1	14	2	3	3	0	2	3	7	1	5	3	8	3	0	2	3	3	2	2	0	11	164									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	35	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	0	0	12	5	2	1	0	1	0	2	0	0	5									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																					
19	Жириновский Владимир Вольфович	223	1	0	1	0	0	7	3	2	0	1	2	8	4	4	16	5	9	9	3	0	2	5	2	9	5	6	0	20	0	4	0	3	53	2	2	1	0	1	14	4	2	13									
		1.27%	0.27%	0.00%	0.39%	0.00%	0.00%	0.67%	1.90%	1.50%	0.00%	0.55%	0.93%	1.58%	1.69%	2.52%	2.58%	2.02%	3.30%	2.08%	0.72%	0.00%	0.46%	2.39%	0.53%	6.72%	1.81%	2.53%	0.00%	1.70%	0.00%	1.84%	0.00%	0.18%	3.06%	0.65%	0.46%	0.19%	0.00%	0.79%	2.57%	1.37%	0.74%	1.64%									
20	Зюганов Геннадий Андреевич	1551	11	2	3	1	4	28	5	2	5	21	5	74	9	5	142	47	21	58	12	5	11	2	14	21	51	7	3	250	6	21	16	90	265	10	22	18	104	2	62	10	3	103									
		8.85%	2.95%	1.63%	1.16%	1.01%	2.20%	2.69%	3.16%	1.50%	1.72%	11.54%	2.31%	14.62%	3.81%	3.14%	22.94%	18.95%	7.69%	13.39%	2.86%	4.03%	2.51%	0.96%	3.69%	15.67%	18.41%	2.95%	1.52%	21.20%	0.98%	9.68%	8.42%	5.29%	15.30%	3.27%	5.05%	3.40%	15.81%	1.59%	11.40%	3.42%	1.10%	12.97%									
21	Миронов Сергей Михайлович	256	4	0	0	0	0	5	2	2	0	2	0	16	8	1	8	6	7	8	5	0	2	1	2	4	4	3	0	47	0	6	0	3	81	1	2	1	0	0	8	4	0	13									
		1.46%	1.07%	0.00%	0.00%	0.00%	0.00%	0.48%	1.27%	1.50%	0.00%	1.10%	0.00%	3.16%	3.39%	0.63%	1.29%	2.42%	2.56%	1.85%	1.19%	0.00%	0.46%	0.48%	0.53%	2.99%	1.44%	1.27%	0.00%	3.99%	0.00%	2.76%	0.00%	0.18%	4.68%	0.33%	0.46%	0.19%	0.00%	0.00%	1.47%	1.37%	0.00%	1.64%									
22	Прохоров Михаил Дмитриевич	314	4	0	2	0	0	3	3	2	0	1	1	10	3	1	26	3	5	20	1	2	3	0	2	5	4	3	0	26	0	4	0	4	125	1	2	0	0	2	23	5	1	17									
		1.79%	1.07%	0.00%	0.77%	0.00%	0.00%	0.29%	1.90%	1.50%	0.00%	0.55%	0.46%	1.98%	1.27%	0.63%	4.20%	1.21%	1.83%	4.62%	0.24%	1.61%	0.68%	0.00%	0.53%	3.73%	1.44%	1.27%	0.00%	2.21%	0.00%	1.84%	0.00%	0.24%	7.22%	0.33%	0.46%	0.00%	0.00%	1.59%	4.23%	1.71%	0.37%	2.14%									
