Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Большемуртинская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №1011	УИК №1012	УИК №1013	УИК №1014	УИК №1015	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040					
1	"Число избирателей, внесенных в списки"	15584	2581	1787	2310	1680	139	224	653	354	395	136	294	96	362	59	357	536	327	439	117	141	192	477	183	63	615	125	50	402	229	261					
2	"Число бюллетеней, полученных участковыми комиссиями"	15454	2536	1727	2242	1710	133	229	670	357	388	133	305	98	355	58	350	534	328	442	118	143	192	482	183	61	611	128	50	401	225	265					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6911	998	766	956	496	101	146	284	122	260	103	177	69	226	52	187	189	154	215	67	68	99	229	103	44	262	65	32	199	122	120					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	830	53	40	27	198	5	9	19	40	18	12	8	10	0	0	30	142	15	26	4	8	0	17	17	6	26	5	8	40	12	35					
6	Число погашенных бюллетеней	7712	1485	921	1258	1016	27	74	367	195	110	18	120	19	129	6	133	203	159	201	47	67	93	236	63	11	323	58	10	162	91	110					
7	Число бюллетеней в переносных ящиках для голосования	830	53	40	27	198	5	9	19	40	18	12	8	10	0	0	30	142	15	26	4	8	0	17	17	6	26	5	8	40	12	35					
8	Число бюллетеней в стационарных ящиках для голосования	6911	998	766	956	496	101	146	284	122	260	103	177	69	226	52	187	189	154	215	67	68	99	229	103	44	262	65	32	199	122	120					
9	Число недействительных бюллетеней	142	11	12	5	28	7	5	9	9	9	4	7	0	4	0	1	0	0	5	1	0	0	1	1	1	2	3	1	4	1	11					
10	Число действительных бюллетеней	7599	1040	794	978	666	99	150	294	153	269	111	178	79	222	52	216	331	169	236	70	76	99	245	119	49	286	67	39	235	133	144					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	140	13	12	13	10	3	3	5	3	5	3	3	3	3	3	5	3	3	5	3	3	3	5	3	3	5	3	3	5	3	3					
