Выборы Президента Российской Федерации																																																																												
Дата голосования: 18.03.2018																																																																												
																																																																												
"Наименование Избирательной комиссии:    Краснодар, Прикубанская"																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																										
																																																																												
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241	УИК №2242	УИК №2243	УИК №2244	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249	УИК №2250	УИК №2251	УИК №2252	УИК №2253	УИК №2254	УИК №2255	УИК №2256	УИК №2257	УИК №2258	УИК №2259	УИК №2260	УИК №2261	УИК №2262	УИК №2263	УИК №2264	УИК №2299									
1	"Число избирателей, включенных в список избирателей"	161902	2676	2961	1862	1412	2126	2610	2438	2296	2917	2340	2435	3101	2932	2307	2633	2238	2715	3021	2081	3145	3137	3542	3356	2601	2886	2324	2888	2642	2351	1689	1920	1774	1924	1908	1685	2107	2581	2495	2494	2628	3152	2462	2334	2631	2144	2112	1512	1947	2674	2197	2402	2930	3041	2908	2816	3094	2902	3079	3025	2943	1667	2086	3118	2298	1250									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	148950	2500	2700	1700	1300	2000	2300	2400	2300	2800	2100	2200	2700	2600	2300	2300	2000	2700	2700	1800	2700	2800	2800	3200	2600	2500	2200	2800	2500	2100	1500	1900	1600	1700	1700	1500	2100	2400	2300	2400	2600	2700	2200	2300	2400	1900	2000	1400	1500	2200	2100	2300	2600	2800	2800	2700	2800	2700	2800	2700	2800	1600	2000	2800	2300	1250									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	98147	1400	2145	1097	869	1159	1400	1358	1346	1575	1293	1417	1646	1357	1250	1826	1534	1749	1890	1244	1800	2103	1875	2604	1429	1709	1556	1902	1674	1573	1187	1348	1045	1363	1142	1044	1347	1728	1783	2046	1775	1610	1319	1500	1470	1142	1171	999	907	1548	1103	1584	1673	1765	1618	1868	1626	1830	2096	1545	1775	987	1259	1887	1188	1089									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	8756	244	185	170	121	117	100	72	27	210	104	179	48	51	141	22	9	11	225	20	181	226	126	54	100	37	71	189	182	169	107	169	180	169	105	221	181	236	213	58	202	154	236	134	79	75	153	75	349	72	185	216	35	56	427	103	50	132	214	81	139	32	118	231	20	158									
6	Число погашенных избирательных бюллетеней	42047	856	370	433	310	724	800	970	927	1015	703	604	1006	1192	909	452	457	940	585	536	719	471	799	542	1071	754	573	709	644	358	206	383	375	168	453	235	572	436	304	296	623	936	645	666	851	683	676	326	244	580	812	500	892	979	755	729	1124	738	490	1074	886	581	623	682	1092	3									
7	Число избирательных бюллетеней в переносных ящиках для голосования	8755	244	185	170	121	117	100	72	27	210	104	179	48	51	141	22	9	11	225	20	181	226	126	54	100	37	71	189	182	169	107	169	180	169	105	221	181	236	213	58	202	154	236	134	79	75	153	75	349	72	185	216	35	56	427	103	50	132	214	81	139	32	117	231	20	158									
8	Число бюллетеней в стационарных ящиках для голосования	97972	1400	2145	1097	869	1159	1400	1358	1346	1575	1293	1417	1646	1357	1250	1826	1534	1749	1890	1244	1800	2103	1875	2604	1429	1709	1556	1902	1674	1573	1187	1348	1045	1363	1074	1044	1347	1728	1783	2046	1775	1610	1319	1500	1470	1142	1171	999	907	1547	1103	1584	1673	1764	1618	1765	1626	1830	2096	1545	1773	987	1259	1887	1188	1089									
9	Число недействительных избирательных бюллетеней	1001	18	9	11	7	25	9	21	12	12	0	14	33	14	10	12	18	13	0	7	21	21	13	31	15	23	13	0	19	27	13	0	23	17	25	16	14	20	46	15	0	27	8	18	16	18	14	5	5	16	9	16	17	24	31	9	21	21	0	17	8	9	11	11	7	46									
10	Число действительных избирательных бюллетеней	105726	1626	2321	1256	983	1251	1491	1409	1361	1773	1397	1582	1661	1394	1381	1836	1525	1747	2115	1257	1960	2308	1988	2627	1514	1723	1614	2091	1837	1715	1281	1517	1202	1515	1154	1249	1514	1944	1950	2089	1977	1737	1547	1616	1533	1199	1310	1069	1251	1603	1279	1784	1691	1796	2014	1859	1655	1941	2310	1609	1904	1010	1365	2107	1201	1201									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
13	Бабурин Сергей Николаевич	696	7	14	10	6	10	11	9	9	11	12	10	4	13	7	10	10	16	13	14	21	11	9	17	10	12	14	12	10	12	6	12	6	10	12	14	9	12	8	14	10	3	11	10	17	11	14	7	6	16	13	13	10	12	15	10	7	8	9	9	14	8	15	9	7	5									
		0.65%	0.43%	0.60%	0.79%	0.61%	0.78%	0.73%	0.63%	0.66%	0.62%	0.86%	0.63%	0.24%	0.92%	0.50%	0.54%	0.65%	0.91%	0.61%	1.11%	1.06%	0.47%	0.45%	0.64%	0.65%	0.69%	0.86%	0.57%	0.54%	0.69%	0.46%	0.79%	0.49%	0.65%	1.02%	1.11%	0.59%	0.61%	0.40%	0.67%	0.51%	0.17%	0.71%	0.61%	1.10%	0.90%	1.06%	0.65%	0.48%	0.99%	1.01%	0.72%	0.59%	0.66%	0.73%	0.54%	0.42%	0.41%	0.39%	0.55%	0.73%	0.79%	1.09%	0.42%	0.58%	0.40%									
14	Грудинин Павел Николаевич	12975	287	326	105	118	143	189	213	188	245	198	227	261	217	176	237	261	226	102	191	241	238	308	337	221	257	203	115	207	221	161	149	136	143	171	113	196	213	210	232	216	234	186	172	183	146	166	127	171	163	167	264	250	275	217	193	239	242	215	209	220	123	186	172	170	87									
		12.16%	17.46%	13.99%	8.29%	11.92%	11.21%	12.60%	14.90%	13.69%	13.73%	14.17%	14.22%	15.41%	15.41%	12.65%	12.82%	16.92%	12.84%	4.82%	15.11%	12.17%	10.22%	15.39%	12.68%	14.45%	14.72%	12.48%	5.50%	11.15%	12.69%	12.44%	9.82%	11.10%	9.33%	14.50%	8.93%	12.83%	10.85%	10.52%	11.03%	10.93%	13.27%	11.96%	10.53%	11.81%	11.99%	12.54%	11.82%	13.61%	10.07%	12.97%	14.67%	14.64%	15.11%	10.61%	10.33%	14.26%	12.33%	9.31%	12.85%	11.51%	12.07%	13.52%	8.12%	14.07%	6.98%									
15	Жириновский Владимир Вольфович	4889	62	88	65	35	86	95	73	69	100	77	114	85	74	79	48	61	73	123	88	106	78	90	160	80	90	75	45	83	64	22	32	43	57	56	40	87	70	80	76	50	61	69	71	91	79	82	39	70	71	45	37	69	100	99	86	86	112	104	100	102	71	87	73	76	30									
		4.58%	3.77%	3.78%	5.13%	3.54%	6.74%	6.33%	5.10%	5.03%	5.60%	5.51%	7.14%	5.02%	5.26%	5.68%	2.60%	3.95%	4.15%	5.82%	6.96%	5.35%	3.35%	4.50%	6.02%	5.23%	5.15%	4.61%	2.15%	4.47%	3.67%	1.70%	2.11%	3.51%	3.72%	4.75%	3.16%	5.69%	3.56%	4.01%	3.61%	2.53%	3.46%	4.44%	4.35%	5.87%	6.49%	6.19%	3.63%	5.57%	4.39%	3.49%	2.06%	4.04%	5.49%	4.84%	4.60%	5.13%	5.71%	4.50%	6.15%	5.33%	6.97%	6.32%	3.45%	6.29%	2.41%									
16	Путин Владимир Владимирович	82361	1189	1775	1037	801	964	1139	1068	1030	1350	1036	1166	1233	1031	1063	1487	1106	1348	1783	923	1495	1901	1467	2005	1152	1274	1218	1862	1413	1334	1039	1269	963	1241	846	992	1123	1547	1567	1669	1603	1300	1096	1267	1174	907	980	847	952	1251	970	1378	1274	1331	1630	1510	1265	1506	1916	1241	1512	777	1025	1794	896	1053									
		77.17%	72.32%	76.18%	81.85%	80.91%	75.55%	75.93%	74.69%	75.02%	75.63%	74.16%	73.06%	72.79%	73.22%	76.42%	80.47%	71.68%	76.59%	84.30%	73.02%	75.47%	81.62%	73.31%	75.43%	75.34%	72.97%	74.86%	89.05%	76.13%	76.58%	80.29%	83.65%	78.61%	81.01%	71.76%	78.42%	73.49%	78.77%	78.51%	79.33%	81.08%	73.70%	70.48%	77.54%	75.79%	74.53%	74.02%	78.86%	75.80%	77.27%	75.31%	76.56%	74.59%	73.13%	79.71%	80.84%	75.48%	76.76%	82.94%	76.32%	79.08%	76.25%	74.49%	84.70%	74.17%	84.44%									
17	Собчак Ксения Анатольевна	1961	34	53	14	2	20	25	15	26	27	34	31	31	29	24	20	35	36	40	24	39	41	51	57	17	46	45	30	59	40	18	19	25	25	28	23	38	41	46	46	52	68	26	33	20	19	29	22	21	42	32	49	27	23	21	25	22	31	20	16	19	8	15	27	27	13									
		1.84%	2.07%	2.27%	1.10%	0.20%	1.57%	1.67%	1.05%	1.89%	1.51%	2.43%	1.94%	1.83%	2.06%	1.73%	1.08%	2.27%	2.05%	1.89%	1.90%	1.97%	1.76%	2.55%	2.14%	1.11%	2.63%	2.77%	1.43%	3.18%	2.30%	1.39%	1.25%	2.04%	1.63%	2.37%	1.82%	2.49%	2.09%	2.30%	2.19%	2.63%	3.85%	1.67%	2.02%	1.29%	1.56%	2.19%	2.05%	1.67%	2.59%	2.48%	2.72%	1.58%	1.26%	1.03%	1.34%	1.31%	1.58%	0.87%	0.98%	0.99%	0.79%	1.09%	1.27%	2.24%	1.04%									
18	Сурайкин Максим Александрович	687	10	10	11	4	8	10	12	7	12	11	10	13	6	10	4	14	15	12	2	18	11	6	16	10	11	20	5	11	13	5	5	6	5	11	7	18	15	7	6	10	5	15	15	22	9	15	6	11	12	11	11	13	19	14	16	10	14	11	12	10	7	19	5	7	1									
		0.64%	0.61%	0.43%	0.87%	0.40%	0.63%	0.67%	0.84%	0.51%	0.67%	0.79%	0.63%	0.77%	0.43%	0.72%	0.22%	0.91%	0.85%	0.57%	0.16%	0.91%	0.47%	0.30%	0.60%	0.65%	0.63%	1.23%	0.24%	0.59%	0.75%	0.39%	0.33%	0.49%	0.33%	0.93%	0.55%	1.18%	0.76%	0.35%	0.29%	0.51%	0.28%	0.96%	0.92%	1.42%	0.74%	1.13%	0.56%	0.88%	0.74%	0.85%	0.61%	0.76%	1.04%	0.68%	0.86%	0.60%	0.71%	0.48%	0.74%	0.52%	0.69%	1.38%	0.24%	0.58%	0.08%									
19	Титов Борис Юрьевич	1289	23	34	7	6	10	16	10	15	18	12	12	20	15	15	15	18	20	22	10	24	17	37	14	13	17	22	17	35	21	14	20	13	15	15	32	28	22	19	26	27	48	125	29	14	16	14	11	10	32	20	11	31	18	12	13	18	11	22	13	18	11	13	19	10	4									
