Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Жигаловская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №408	УИК №409	УИК №410	УИК №411	УИК №412	УИК №413	УИК №414	УИК №415	УИК №416	УИК №417	УИК №418	УИК №419	УИК №420	УИК №421	УИК №422	УИК №423	УИК №424	УИК №425	УИК №426	УИК №427	УИК №428	УИК №429	УИК №430					
1	"Число избирателей, внесенных в список избирателей"	7161	47	290	81	327	497	98	393	59	85	178	157	144	248	84	68	152	168	595	851	728	834	726	351					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	7773	65	302	89	374	552	126	432	75	95	217	164	163	300	101	83	190	204	619	858	757	848	749	410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	3626	37	171	60	167	164	65	196	50	62	124	142	111	155	76	55	117	118	292	329	319	331	327	158					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	723	4	33	8	65	86	15	60	9	16	12	1	0	48	0	12	31	20	37	60	79	69	24	34					
6	Число погашенных избирательных бюллетеней	3424	24	98	21	142	302	46	176	16	17	81	21	52	97	25	16	42	66	290	469	359	448	398	218					
7	Число избирательных бюллетеней в переносных ящиках для голосования	723	4	33	8	65	86	15	60	9	16	12	1	0	48	0	12	31	20	37	60	79	69	24	34					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	3626	37	171	60	167	164	65	196	50	62	124	142	111	155	76	55	117	118	292	329	319	331	327	158					
9	Число недействительных избирательных бюллетеней	49	0	5	0	3	2	0	4	4	2	4	1	1	1	0	0	2	0	2	5	2	3	6	2					
10	Число действительных избирательных бюллетеней	4300	41	199	68	229	248	80	252	55	76	132	142	110	202	76	67	146	138	327	384	396	397	345	190					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	492	14	20	10	27	31	16	25	15	3	36	10	9	20	10	20	30	25	42	20	45	22	17	25					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	492	14	20	10	27	31	16	25	15	3	36	10	9	20	10	20	30	25	42	20	45	22	17	25					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	74	1	19	5	3	1	0	3	1	0	1	0	1	0	0	0	3	0	4	7	13	6	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	8	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	3	1	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	679	11	38	8	28	21	5	26	10	20	33	16	20	35	9	11	20	21	55	64	60	64	65	39					
