Выборы Президента Российской Федерации																																													
Дата голосования: 18.03.2018																																													
																																													
Наименование Избирательной комиссии:    Благоварская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	34																																											
																																													
		Сумма	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478									
1	"Число избирателей, включенных в список избирателей"	19052	1242	779	1454	191	131	347	127	217	438	458	930	179	413	137	978	809	144	666	289	299	697	143	172	301	152	528	187	1410	1067	1221	1900	356	280	410									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19780	1400	781	1510	202	137	350	126	225	450	480	958	175	426	138	1000	824	148	710	283	308	708	142	166	312	150	512	190	1417	1104	1400	1970	368	285	425									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	15163	972	628	1310	141	109	291	85	171	382	337	753	139	360	89	712	677	115	512	214	190	512	119	142	267	135	438	152	1227	936	980	1171	309	236	352									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1214	148	96	70	10	17	32	15	17	25	39	50	20	39	26	44	42	8	34	29	61	67	14	18	12	7	37	22	64	35	31	18	16	22	29									
6	Число погашенных избирательных бюллетеней	3403	280	57	130	51	11	27	26	37	43	104	155	16	27	23	244	105	25	164	40	57	129	9	6	33	8	37	16	126	133	389	781	43	27	44									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1214	148	96	70	10	17	32	15	17	25	39	50	20	39	26	44	42	8	34	29	61	67	14	18	12	7	37	22	64	35	31	18	16	22	29									
8	Число бюллетеней в стационарных ящиках для голосования	15163	972	628	1310	141	109	291	85	171	382	337	753	139	360	89	712	677	115	512	214	190	512	119	142	267	135	438	152	1227	936	980	1171	309	236	352									
9	Число недействительных избирательных бюллетеней	64	4	2	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	10	0	0	3	0	0	0	0	0	0	0	9	12	18	0	2	0									
