Выборы Президента Российской Федерации																																																																							
Дата голосования: 18.03.2018																																																																							
																																																																							
Наименование Избирательной комиссии:    Егорьевская городская																																																																							
																																																																							
Сводная таблица итогов голосования																																																																							
																																																																							
	Число участковых избирательных комиссий	60																																																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	60																																																																					
																																																																							
		Сумма	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519	УИК №520	УИК №521	УИК №522	УИК №523	УИК №524	УИК №525	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №4216									
1	"Число избирателей, включенных в список избирателей"	78181	1628	1183	1483	1124	2013	1111	1466	2602	1134	914	1008	995	2641	2468	2161	2303	2376	1997	1240	1367	1839	2183	1499	1900	1897	1919	1850	1791	1259	2299	1196	1009	352	356	2620	297	2367	268	521	588	1365	436	1624	462	659	661	1010	240	638	1474	2211	740	1026	634	849	301	392	239	1559	437									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	70316	1480	980	1330	980	1780	1000	1270	2280	1030	790	930	880	2400	2290	2040	2080	2140	1820	1110	1220	1630	1990	1350	1700	1740	1720	1690	1610	1780	2050	970	940	300	341	2310	270	2050	230	450	520	1240	370	1460	420	610	590	880	220	590	1180	1550	530	960	760	810	280	342	190	1430	433									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	41771	848	651	596	598	1165	565	809	1326	562	509	408	510	1543	1478	1267	1316	1265	1033	715	763	1018	1149	774	932	945	1071	970	1022	1162	1228	639	658	100	341	1359	107	1208	143	294	339	699	247	750	215	301	362	627	133	277	567	1227	253	573	257	507	139	191	103	619	338									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	6018	69	60	162	107	86	43	34	90	106	16	150	38	102	348	155	61	82	67	83	77	84	38	38	48	68	122	65	173	97	61	24	51	190	0	149	50	113	27	29	28	96	23	228	64	107	71	170	22	89	167	141	229	187	158	100	44	103	61	476	91									
6	Число погашенных избирательных бюллетеней	22526	563	268	572	275	529	392	427	864	362	265	372	332	755	464	618	703	793	720	312	380	528	803	538	720	727	527	655	415	521	761	307	231	10	0	802	113	729	60	127	153	445	100	482	141	202	157	83	65	224	446	182	48	200	345	203	97	48	26	335	4									
