Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Тюменцевская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673					
1	"Число избирателей, внесенных в список избирателей"	12368	1373	1202	1584	443	365	446	407	129	500	1663	1280	122	338	417	173	339	816	82	316	373					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12700	1400	1250	1650	450	350	450	400	150	600	1700	1300	100	300	450	150	300	900	100	300	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6427	628	591	743	263	218	249	258	87	289	836	599	71	204	225	112	195	420	52	179	208					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	550	33	78	32	25	19	16	16	7	29	77	69	11	20	28	4	1	44	7	17	17					
6	Число погашенных избирательных бюллетеней	5723	739	581	875	162	113	185	126	56	282	787	632	18	76	197	34	104	436	41	104	175					
7	Число избирательных бюллетеней в переносных ящиках для голосования	550	33	78	32	25	19	16	16	7	29	77	69	11	20	28	4	1	44	7	17	17					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6426	628	591	743	263	218	249	258	86	289	836	599	71	204	225	112	195	420	52	179	208					
9	Число недействительных избирательных бюллетеней	124	16	15	12	4	6	0	3	2	4	22	9	0	5	5	1	7	8	0	1	4					
10	Число действительных избирательных бюллетеней	6852	645	654	763	284	231	265	271	91	314	891	659	82	219	248	115	189	456	59	195	221					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	122	18	13	19	4	4	4	4	4	4	7	7	2	7	4	2	4	5	2	4	4					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	86	16	9	19	2	2	2	2	3	1	4	6	0	5	3	2	1	5	1	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	71	5	0	3	3	5	1	3	4	1	9	4	3	7	4	3	3	4	2	4	3					
14	Число погашенных неиспользованных открепительных удостоверений	36	2	4	0	2	2	2	2	1	3	3	1	2	2	1	0	3	0	1	3	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	1	4	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1087	127	114	139	40	41	55	39	8	39	140	78	10	38	60	18	33	46	10	32	20					
		15.58%	19.21%	17.04%	17.94%	13.89%	17.30%	20.75%	14.23%	8.60%	12.26%	15.33%	11.68%	12.20%	16.96%	23.72%	15.52%	16.84%	9.91%	16.95%	16.33%	8.89%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	916	85	75	92	38	28	36	29	19	20	111	103	16	39	31	30	32	44	6	30	52					
