Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																																		
Дата голосования: 04.12.2011																																																		
																																																		
"Наименование Избирательной комиссии:    Барнаул, Железнодорожная"																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
		Сумма	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58					
1	"Число избирателей, внесенных в список избирателей"	88074	2220	2426	2218	2751	2080	1771	2030	1816	1496	1638	846	1153	1020	2316	1692	1680	1997	2420	2743	2214	2084	2106	2747	2153	2771	2246	2013	2016	1954	1708	1935	2347	2090	1991	1986	1645	1932	1998	2795	2847	2040	1987	2156					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	76896	2000	2200	1990	2500	1800	1600	1800	1500	1300	1400	700	900	800	2000	1500	1400	1800	2100	2500	2000	1800	1800	2500	1900	2400	1900	1700	1800	1700	1506	1700	2000	1800	1700	1700	1500	1600	1800	2500	2500	1800	1700	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	42948	850	1498	1220	1572	1235	1086	1202	928	928	910	498	751	629	1269	894	749	1087	1043	1428	1065	1282	679	992	851	918	844	881	984	797	820	999	1157	959	978	1022	818	941	1043	1268	1188	852	718	1115					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2052	28	34	23	53	47	11	66	38	31	83	27	34	27	48	41	38	26	33	81	28	53	49	40	13	47	174	56	48	35	34	39	43	48	48	36	57	136	61	37	50	45	53	53					
6	Число погашенных избирательных бюллетеней	31896	1122	668	747	875	518	503	532	534	341	407	175	115	144	683	565	613	687	1024	991	907	465	1072	1468	1036	1435	882	763	768	868	652	662	800	793	674	642	625	523	696	1195	1262	903	929	632					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2051	28	34	23	53	47	11	66	38	31	82	27	34	27	48	41	38	26	33	81	28	53	49	40	13	47	174	56	48	35	34	39	43	48	48	36	57	136	61	37	50	45	53	53					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	42907	850	1498	1218	1572	1235	1086	1200	928	928	910	498	751	629	1269	894	749	1086	1042	1416	1065	1282	679	991	851	917	843	881	984	796	819	999	1153	959	978	1022	816	939	1043	1264	1185	852	717	1113					
9	Число недействительных избирательных бюллетеней	876	23	23	25	30	22	15	31	15	16	14	9	17	15	29	16	18	23	13	30	18	21	12	24	15	17	20	17	15	20	17	26	27	20	24	41	21	17	25	15	27	25	14	14					
10	Число действительных избирательных бюллетеней	44082	855	1509	1216	1595	1260	1082	1235	951	943	978	516	768	641	1288	919	769	1089	1062	1467	1075	1314	716	1007	849	947	997	920	1017	811	836	1012	1169	987	1002	1017	852	1058	1079	1286	1208	872	756	1152					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1189	42	30	29	36	28	49	36	66	21	20	12	16	13	27	24	17	27	23	39	33	25	22	20	20	32	20	20	36	27	22	30	53	22	23	24	32	15	45	30	27	26	10	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1172	42	30	29	36	28	49	36	65	21	20	12	16	12	27	21	16	27	23	37	33	25	22	20	20	31	20	20	36	26	19	29	52	22	23	24	32	15	45	29	27	26	10	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	1438	28	24	24	25	26	51	37	24	29	28	33	53	27	50	31	11	31	49	41	15	54	15	13	25	55	9	25	21	15	41	40	52	13	43	47	24	33	34	55	22	47	21	97					
14	Число погашенных неиспользованных открепительных удостоверений	17	0	0	0	0	0	0	0	1	0	0	0	0	1	0	3	1	0	0	2	0	0	0	0	0	1	0	0	0	1	3	1	1	0	0	0	0	0	0	1	0	0	0	1					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	477	7	23	16	15	16	64	10	47	7	6	5	3	2	9	1	5	10	11	8	17	16	10	8	6	19	12	3	8	13	8	5	6	8	9	7	7	10	3	12	8	7	4	6					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																																		
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	8385	139	299	192	291	246	168	217	160	184	198	80	158	125	280	211	159	222	212	311	234	271	140	163	138	161	179	186	195	157	157	208	209	204	192	197	153	225	229	236	244	140	102	213					
		18.65%	15.83%	19.52%	15.47%	17.91%	19.19%	15.31%	17.14%	16.56%	19.19%	19.96%	15.24%	20.13%	19.05%	21.26%	22.57%	20.20%	19.96%	19.72%	20.77%	21.41%	20.30%	19.23%	15.81%	15.97%	16.70%	17.60%	19.85%	18.90%	18.89%	18.41%	20.04%	17.47%	20.26%	18.71%	18.62%	17.53%	20.93%	20.74%	18.14%	19.76%	15.61%	13.25%	18.27%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	7465	195	269	186	217	191	224	168	159	115	123	58	94	88	177	122	120	177	237	196	170	181	155	229	176	185	207	172	163	153	124	202	219	165	179	183	173	156	168	238	251	157	168	175					
		16.60%	22.21%	17.56%	14.99%	13.35%	14.90%	20.42%	13.27%	16.46%	11.99%	12.40%	11.05%	11.97%	13.41%	13.44%	13.05%	15.25%	15.92%	22.05%	13.09%	15.55%	13.56%	21.29%	22.21%	20.37%	19.19%	20.35%	18.36%	15.79%	18.41%	14.54%	19.46%	18.31%	16.39%	17.45%	17.30%	19.82%	14.51%	15.22%	18.29%	20.32%	17.50%	21.82%	15.01%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	420	3	16	14	22	16	6	13	9	7	13	5	3	5	14	10	8	14	15	12	12	11	7	8	9	4	4	11	11	4	5	12	15	9	6	9	8	11	10	7	14	9	7	12					
		0.93%	0.34%	1.04%	1.13%	1.35%	1.25%	0.55%	1.03%	0.93%	0.73%	1.31%	0.95%	0.38%	0.76%	1.06%	1.07%	1.02%	1.26%	1.40%	0.80%	1.10%	0.82%	0.96%	0.78%	1.04%	0.41%	0.39%	1.17%	1.07%	0.48%	0.59%	1.16%	1.25%	0.89%	0.58%	0.85%	0.92%	1.02%	0.91%	0.54%	1.13%	1.00%	0.91%	1.03%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	11598	205	435	329	457	379	293	351	241	301	288	131	187	171	365	218	209	300	247	415	289	349	150	246	209	216	231	225	257	206	242	231	309	295	290	239	229	266	274	344	272	224	184	299					
		25.80%	23.35%	28.39%	26.51%	28.12%	29.56%	26.71%	27.73%	24.95%	31.39%	29.03%	24.95%	23.82%	26.07%	27.71%	23.32%	26.56%	26.98%	22.98%	27.72%	26.44%	26.14%	20.60%	23.86%	24.19%	22.41%	22.71%	24.01%	24.90%	24.79%	28.37%	22.25%	25.84%	29.29%	28.27%	22.59%	26.23%	24.74%	24.82%	26.44%	22.02%	24.97%	23.90%	25.64%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	2314	37	92	101	126	91	46	91	65	77	107	62	53	44	84	58	41	68	40	77	54	105	17	25	29	33	26	32	58	27	26	31	34	42	30	40	25	37	63	53	41	39	16	71					
		5.15%	4.21%	6.01%	8.14%	7.75%	7.10%	4.19%	7.19%	6.73%	8.03%	10.79%	11.81%	6.75%	6.71%	6.38%	6.20%	5.21%	6.12%	3.72%	5.14%	4.94%	7.87%	2.34%	2.42%	3.36%	3.42%	2.56%	3.42%	5.62%	3.25%	3.05%	2.99%	2.84%	4.17%	2.92%	3.78%	2.86%	3.44%	5.71%	4.07%	3.32%	4.35%	2.08%	6.09%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	13631	272	385	385	470	326	335	383	311	252	239	177	266	205	360	294	229	302	306	450	306	385	244	332	284	341	341	289	330	261	275	325	377	269	301	344	261	358	328	398	381	300	278	376					
