Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																								
Дата голосования: 04.12.2011																																								
																																								
Наименование Избирательной комиссии:    Прохладненская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №200	УИК №201	УИК №202	УИК №203	УИК №204	УИК №205	УИК №206	УИК №207	УИК №208	УИК №209	УИК №210	УИК №211	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №218	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232					
1	"Число избирателей, внесенных в список избирателей"	32432	669	313	1052	290	291	283	357	803	1596	1632	460	2419	1781	144	1183	98	2155	1615	404	244	771	348	689	605	1799	2708	1313	2279	1838	829	845	472	147					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	32520	663	313	1063	292	292	283	356	801	1597	1660	451	2429	1784	149	1193	98	2150	1631	408	244	771	348	700	608	1805	2726	1306	2270	1839	829	845	469	147					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	31330	624	303	1022	272	280	283	335	785	1565	1607	425	2365	1759	141	1068	95	2108	1573	384	232	723	327	649	584	1766	2604	1227	2228	1791	794	800	465	146					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	661	12	7	30	18	3	0	17	10	16	8	21	0	4	3	81	3	25	26	20	12	48	18	27	13	15	76	20	28	41	30	27	2	0					
6	Число погашенных избирательных бюллетеней	529	27	3	11	2	9	0	4	6	16	45	5	64	21	5	44	0	17	32	4	0	0	3	24	11	24	46	59	14	7	5	18	2	1					
7	Число избирательных бюллетеней в переносных ящиках для голосования	661	12	7	30	18	3	0	17	10	16	8	21	0	4	3	81	3	25	26	20	12	48	18	27	13	15	76	20	28	41	30	27	2	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	31321	624	303	1022	272	280	283	335	785	1565	1607	425	2365	1759	141	1068	95	2108	1573	384	232	723	327	640	584	1766	2604	1227	2228	1791	794	800	465	146					
9	Число недействительных избирательных бюллетеней	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	1	0	0	0	0	0					
10	Число действительных избирательных бюллетеней	31966	636	310	1052	290	283	283	352	795	1581	1615	446	2365	1763	144	1149	98	2133	1599	404	244	771	345	652	597	1781	2680	1247	2255	1832	824	827	467	146					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	117	3	3	4	3	3	3	3	3	4	4	3	10	0	2	4	2	6	5	3	3	3	3	3	3	3	8	4	6	4	3	3	3	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	47	1	0	1	0	1	0	0	1	1	0	1	9	0	0	2	0	2	5	1	0	0	0	1	2	2	1	3	6	4	0	3	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	39	2	0	0	0	0	0	1	2	1	2	2	0	0	5	0	0	0	1	1	3	2	0	1	1	0	0	6	2	3	3	1	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	70	2	3	3	3	2	3	3	2	3	4	2	1	0	2	2	2	4	0	2	3	3	3	2	1	1	7	1	0	0	3	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	309	1	0	3	0	0	0	1	2	3	1	0	201	3	0	2	0	26	0	2	0	4	1	40	3	3	2	2	2	2	4	1	0	0					
		0.97%	0.16%	0.00%	0.29%	0.00%	0.00%	0.00%	0.28%	0.25%	0.19%	0.06%	0.00%	8.50%	0.17%	0.00%	0.17%	0.00%	1.22%	0.00%	0.50%	0.00%	0.52%	0.29%	5.99%	0.50%	0.17%	0.07%	0.16%	0.09%	0.11%	0.49%	0.12%	0.00%	0.00%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	126	0	0	3	2	0	0	2	0	1	2	2	50	0	0	2	1	0	0	0	2	0	3	30	2	2	2	2	4	4	8	2	0	0					
