Выборы Президента Российской Федерации																																																																						
Дата голосования: 18.03.2018																																																																						
																																																																						
Наименование Избирательной комиссии:    Курганинская																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	59																																																																				
																																																																						
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759									
1	"Число избирателей, включенных в список избирателей"	67262	2075	2335	2235	1844	1370	1430	2258	1263	1228	2250	1722	1541	2371	2454	2305	533	448	1354	1200	1309	1130	95	131	172	870	892	922	1290	1067	629	349	1147	1262	1311	1079	953	1191	423	579	86	106	168	370	620	236	299	198	1236	850	1883	1102	912	1469	1066	1665	1842	2088	1018	1031									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	69000	2100	2400	2300	1800	1350	1500	2300	1300	1300	2300	1800	1552	2400	2500	2350	500	500	1400	1200	1350	1200	100	150	200	900	900	900	1300	1100	600	400	1200	1300	1300	1100	1000	1300	400	600	100	100	200	400	600	300	300	200	1300	900	2000	1100	900	1500	1100	1700	1900	2100	1048	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	44212	1348	1734	1628	914	837	660	1459	806	677	1592	1252	762	1380	1634	1559	360	332	833	982	830	792	84	129	169	782	477	517	572	372	532	269	711	961	988	924	741	955	328	503	79	93	96	227	512	167	249	160	864	658	1253	706	570	987	832	1007	1004	1081	560	722									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	13581	478	359	384	672	363	572	476	299	237	433	290	644	258	496	446	110	72	279	153	254	227	9	0	0	55	162	264	377	490	60	53	291	115	260	101	139	213	66	73	5	7	61	50	77	61	33	23	257	140	300	269	175	360	130	171	118	735	261	118									
6	Число погашенных избирательных бюллетеней	11207	274	307	288	214	150	268	365	195	386	275	258	146	762	370	345	30	96	288	65	266	181	7	21	31	63	261	119	351	238	8	78	198	224	52	75	120	132	6	24	16	0	43	123	11	72	18	17	179	102	447	125	155	153	138	522	778	284	227	260									
