Выборы Президента Российской Федерации																																																															
Дата голосования: 02.03.2008																																																															
																																																															
Наименование Избирательной комиссии:    Курганинская																																																															
																																																															
Сводная таблица результатов выборов																																																															
																																																															
	Число участковых избирательных комиссий	56																																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	56																																																													
																																																															
		Сумма	УИК №2701	УИК №2702	УИК №2703	УИК №2704	УИК №2705	УИК №2706	УИК №2707	УИК №2708	УИК №2709	УИК №2710	УИК №2711	УИК №2712	УИК №2713	УИК №2714	УИК №2715	УИК №2716	УИК №2717	УИК №2718	УИК №2719	УИК №2720	УИК №2721	УИК №2722	УИК №2723	УИК №2724	УИК №2725	УИК №2726	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756					
1	"Число избирателей, включенных в списки избирателей"	64867	1700	2040	2092	1900	1451	2006	2358	1923	1186	2102	1770	2551	2340	2103	2333	500	376	1171	1200	1285	1001	96	115	135	735	861	902	1401	1088	662	409	1008	1205	1224	1128	1019	1201	442	894	96	105	195	83	627	257	327	180	1236	756	1908	1120	990	1433	2215	1773	1653					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	75571	2150	2600	2300	2300	1800	2300	2600	2150	1440	2400	1950	2750	2600	2350	2350	650	500	1400	1400	1700	1200	150	150	200	900	1050	1100	1500	1250	800	500	1150	1400	1500	1150	1150	1400	550	1150	100	150	250	100	800	350	350	250	1600	1000	2100	1350	1100	1600	2531	2000	2000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	49650	1363	1533	1402	1369	1076	1370	1583	1163	901	1565	1230	1666	1760	1508	1868	362	295	834	820	761	710	89	102	132	642	599	665	1107	820	575	336	800	956	931	914	908	1085	372	757	96	105	157	79	600	227	287	144	1116	587	1599	1002	765	1173	1663	1630	1491					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5763	197	187	181	164	111	188	187	286	124	196	105	360	123	192	106	69	37	195	180	304	149	0	11	0	38	157	101	92	90	40	28	62	41	157	41	35	72	36	36	0	0	38	0	0	24	15	8	40	154	200	73	118	92	156	72	95					
6	Число погашенных избирательных бюллетеней	20158	590	880	717	767	613	742	830	701	415	639	615	724	717	650	376	219	168	371	400	635	341	61	37	68	220	294	334	301	340	185	136	288	403	412	195	207	243	142	357	4	45	55	21	200	99	48	98	444	259	301	275	217	335	712	298	414					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5763	197	187	181	164	111	188	187	286	124	196	105	360	123	192	106	69	37	195	180	304	149	0	11	0	38	157	101	92	90	40	28	62	41	157	41	35	72	36	36	0	0	38	0	0	24	15	8	40	154	200	73	118	92	156	72	95					
8	Число бюллетеней в стационарных ящиках для голосования	49650	1363	1533	1402	1369	1076	1370	1583	1163	901	1565	1230	1666	1760	1508	1868	362	295	834	820	761	710	89	102	132	642	599	665	1107	820	575	336	800	956	931	914	908	1085	372	757	96	105	157	79	600	227	287	144	1116	587	1599	1002	765	1173	1663	1630	1491					
9	Число недействительных избирательных бюллетеней	512	19	23	12	14	11	0	29	13	8	17	12	0	15	20	15	6	7	2	33	13	5	1	1	0	5	3	10	8	7	9	3	12	0	16	0	0	0	5	50	2	3	0	0	2	4	2	5	15	0	8	22	22	23	0	0	0					
10	Число действительных избирательных бюллетеней	54901	1541	1697	1571	1519	1176	1558	1741	1436	1017	1744	1323	2026	1868	1680	1959	425	325	1027	967	1052	854	88	112	132	675	753	756	1191	903	606	361	850	997	1072	955	943	1157	403	743	94	102	195	79	598	247	300	147	1141	741	1791	1053	861	1242	1819	1702	1586					
11	Число полученных открепительных  удостоверений	864	26	21	30	23	11	24	34	11	20	21	25	27	22	28	13	11	21	30	23	12	5	0	5	0	10	10	15	17	15	15	17	15	20	25	15	15	20	10	10	5	5	5	5	5	9	5	4	18	10	10	12	16	25	25	20	13					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	864	26	21	30	23	11	24	34	11	20	21	25	27	22	28	13	11	21	30	23	12	5	0	5	0	10	10	15	17	15	15	17	15	20	25	15	15	20	10	10	5	5	5	5	5	9	5	4	18	10	10	12	16	25	25	20	13					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	349	6	6	24	8	7	20	15	13	7	11	10	12	34	16	11	6	9	3	11	5	12	0	3	1	3	1	2	7	3	0	3	0	0	0	2	0	6	3	0	0	7	5	2	0	1	1	0	2	3	16	6	4	3	6	8	5					
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	86	1	0	4	2	10	2	6	1	0	2	3	5	7	7	4	3	1	1	1	1	1	1	0	0	1	0	0	0	1	0	1	2	2	1	0	0	0	1	3	0	1	0	0	1	0	0	0	2	0	0	0	1	2	4	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																															
18	Богданов Андрей Владимирович	432	20	19	21	14	12	12	23	9	11	12	3	19	17	20	18	7	1	5	2	8	1	0	0	1	4	4	1	9	9	2	3	6	4	9	13	8	11	0	4	0	0	3	1	4	0	3	0	4	0	13	16	9	7	6	18	6					
		0.78%	1.28%	1.10%	1.33%	0.91%	1.01%	0.77%	1.30%	0.62%	1.07%	0.68%	0.22%	0.94%	0.90%	1.18%	0.91%	1.62%	0.30%	0.49%	0.20%	0.75%	0.12%	0.00%	0.00%	0.76%	0.59%	0.53%	0.13%	0.75%	0.99%	0.33%	0.82%	0.70%	0.40%	0.83%	1.36%	0.85%	0.95%	0.00%	0.50%	0.00%	0.00%	1.54%	1.27%	0.67%	0.00%	0.99%	0.00%	0.35%	0.00%	0.72%	1.49%	1.02%	0.55%	0.33%	1.06%	0.38%					
19	Жириновский Владимир Вольфович	3425	117	52	79	141	148	136	109	159	30	140	70	21	174	65	205	45	0	52	106	126	49	17	13	11	57	45	75	102	100	25	35	26	0	2	0	10	33	28	38	17	18	25	6	61	16	30	12	88	0	57	83	89	152	60	50	20					
		6.18%	7.50%	3.02%	4.99%	9.20%	12.47%	8.73%	6.16%	10.97%	2.93%	7.95%	5.24%	1.04%	9.24%	3.82%	10.39%	10.44%	0.00%	5.05%	10.60%	11.83%	5.70%	19.10%	11.50%	8.33%	8.38%	5.95%	9.79%	8.51%	10.99%	4.07%	9.62%	3.02%	0.00%	0.18%	0.00%	1.06%	2.85%	6.86%	4.79%	17.71%	17.14%	12.82%	7.59%	10.17%	6.37%	9.93%	7.89%	7.61%	0.00%	3.17%	7.72%	10.08%	12.02%	3.30%	2.94%	1.26%					
20	Зюганов Геннадий Андреевич	11257	226	390	361	223	185	303	297	403	151	342	317	508	339	252	339	65	107	210	187	244	196	21	14	19	119	156	183	204	194	89	103	215	221	236	187	187	247	76	177	14	13	28	12	170	52	92	26	137	167	378	105	221	381	470	316	382					
		20.31%	14.49%	22.67%	22.80%	14.55%	15.59%	19.45%	16.78%	27.81%	14.73%	19.42%	23.75%	25.07%	18.00%	14.82%	17.17%	15.08%	32.23%	20.41%	18.70%	22.91%	22.82%	23.60%	12.39%	14.39%	17.50%	20.63%	23.89%	17.01%	21.32%	14.47%	28.30%	24.94%	22.17%	21.69%	19.58%	19.83%	21.35%	18.63%	22.32%	14.58%	12.38%	14.36%	15.19%	28.33%	20.72%	30.46%	17.11%	11.85%	22.54%	21.01%	9.77%	25.03%	30.12%	25.84%	18.57%	24.09%					
21	Медведев Дмитрий Анатольевич	39787	1178	1236	1110	1141	831	1107	1312	865	825	1250	933	1478	1338	1343	1397	308	217	760	672	674	608	50	85	101	495	548	497	876	600	490	220	603	772	825	755	738	866	299	524	63	71	139	60	363	179	175	109	912	574	1343	849	542	702	1283	1318	1178					
		71.80%	75.51%	71.86%	70.12%	74.43%	70.01%	71.05%	74.12%	59.70%	80.49%	70.98%	69.89%	72.95%	71.06%	79.00%	70.77%	71.46%	65.36%	73.86%	67.20%	63.29%	70.78%	56.18%	75.22%	76.52%	72.79%	72.49%	64.88%	73.06%	65.93%	79.67%	60.44%	69.95%	77.43%	75.83%	79.06%	78.26%	74.85%	73.28%	66.08%	65.63%	67.62%	71.28%	75.95%	60.50%	71.31%	57.95%	71.71%	78.89%	77.46%	74.65%	78.98%	61.38%	55.49%	70.53%	77.44%	74.27%					
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
