Выборы Президента Российской Федерации																																																																
Дата голосования: 18.03.2018																																																																
																																																																
Наименование Избирательной комиссии:    Вяземская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	53																																																														
																																																																
		Сумма	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №43	УИК №44	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №803	УИК №804	УИК №805	УИК №806									
1	"Число избирателей, включенных в список избирателей"	62450	2171	2445	1679	2688	2356	2322	2512	1309	2386	1345	1777	1898	2282	2629	1947	1218	1665	1504	1044	2108	2309	882	583	1813	570	2535	1193	587	456	280	520	515	594	301	353	889	635	371	459	472	698	740	530	459	602	318	363	396	430	599	427	529	757									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	62347	2148	2489	1722	2728	2346	2383	2427	1331	2455	1124	1772	1974	1640	2721	2039	1235	1736	1538	1062	2228	2423	877	545	1863	587	2627	1083	574	474	288	500	507	586	313	371	752	628	405	484	501	774	671	546	439	602	305	386	379	493	597	408	499	762									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	33223	1184	1494	962	1590	1220	1182	1162	762	1285	635	964	1036	1566	1384	1062	591	839	806	430	1062	1301	520	212	967	316	1664	740	317	173	117	315	248	226	96	223	518	385	177	195	210	303	309	261	206	287	186	193	214	131	329	217	294	157									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2582	32	28	25	25	45	30	134	32	38	172	23	20	26	41	19	23	17	11	21	25	30	22	104	16	31	22	55	130	84	54	59	57	72	60	24	52	32	52	36	39	34	142	57	59	28	31	41	25	48	28	46	21	204									
6	Число погашенных избирательных бюллетеней	26542	932	967	735	1113	1081	1171	1131	537	1132	317	785	918	48	1296	958	621	880	721	611	1141	1092	335	229	880	240	941	288	127	217	117	126	202	288	157	124	182	211	176	253	252	437	220	228	174	287	88	152	140	314	240	145	184	401									
