Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																															
Дата голосования: 02.12.2007																																															
																																															
Наименование Избирательной комиссии:    Мокроусовская																																															
																																															
Сводная таблица результатов выборов																																															
																																															
		Сумма	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721					
1	"Число избирателей, внесенных в списки избирателей"	10265	330	425	643	723	111	501	241	290	218	82	121	138	221	93	164	308	335	351	51	354	146	564	86	300	171	307	173	299	109	135	65	477	89	74	351	265	335	338	227	54					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	9850	300	380	600	650	120	470	240	300	210	80	110	110	200	95	170	300	330	350	50	350	140	550	90	300	160	300	180	290	100	135	65	400	90	70	360	260	300	300	290	55					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7328	231	289	444	504	88	345	191	270	157	58	90	92	165	65	125	236	262	213	38	252	101	397	65	228	113	236	125	210	80	91	50	278	74	58	229	156	229	231	215	47					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	837	22	13	40	31	3	30	11	20	10	11	7	17	21	3	18	31	33	44	2	22	12	37	8	29	21	23	31	21	7	19	2	72	5	3	40	56	28	19	12	3					
6	Число погашенных избирательных бюллетеней	1685	47	78	116	115	29	95	38	10	43	11	13	1	14	27	27	33	35	93	10	76	27	116	17	43	26	41	24	59	13	25	13	50	11	9	91	48	43	50	63	5					
7	Число избирательных бюллетеней в переносных ящиках для голосования	837	22	13	40	31	3	30	11	20	10	11	7	17	21	3	18	31	33	44	2	22	12	37	8	29	21	23	31	21	7	19	2	72	5	3	40	56	28	19	12	3					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7328	231	289	444	504	88	345	191	270	157	58	90	92	165	65	125	236	262	213	38	252	101	397	65	228	113	236	125	210	80	91	50	278	74	58	229	156	229	231	215	47					
9	Число недействительных избирательных бюллетеней	55	1	7	1	2	0	5	0	3	0	0	1	1	0	0	0	1	3	3	0	3	2	6	0	1	0	0	1	0	0	4	0	0	0	0	1	6	2	1	0	0					
10	Число действительных избирательных бюллетеней	8110	252	295	483	533	91	370	202	287	167	69	96	108	186	68	143	266	292	254	40	271	111	428	73	256	134	259	155	231	87	106	52	350	79	61	268	206	255	249	227	50					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	348	12	12	19	15	2	9	11	10	9	0	4	3	15	3	6	15	9	7	3	5	0	15	4	37	6	18	11	8	3	9	5	12	3	0	13	11	5	9	7	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	327	7	12	19	14	2	7	11	8	7	0	4	2	12	3	6	15	9	7	1	5	0	15	4	37	6	18	11	8	3	9	5	12	3	0	13	11	5	7	6	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	80	7	8	1	1	0	5	3	1	3	0	2	0	0	1	2	2	2	3	1	1	0	1	0	5	2	2	1	1	1	2	0	10	0	1	1	1	1	4	4	0					
14	Число погашенных неиспользованных открепительных удостоверений	21	5	0	0	1	0	2	0	2	2	0	0	1	3	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	3	1	1	1	0	1	0	2	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																															
18	1.Политическая партия «Аграрная партия России»	327	9	11	17	25	3	21	6	16	4	3	0	1	5	2	7	9	14	14	1	12	9	29	3	5	2	14	4	21	6	5	6	9	2	0	7	8	4	4	9	0					
		4.00%	3.56%	3.64%	3.51%	4.67%	3.30%	5.60%	2.97%	5.52%	2.40%	4.35%	0.00%	0.92%	2.69%	2.94%	4.90%	3.37%	4.75%	5.45%	2.50%	4.38%	7.96%	6.68%	4.11%	1.95%	1.49%	5.41%	2.56%	9.09%	6.90%	4.55%	11.54%	2.57%	2.53%	0.00%	2.60%	3.77%	1.56%	1.60%	3.96%	0.00%					
19	2.Всероссийская политическая партия «Гражданская Сила»	36	3	0	0	6	2	2	0	1	3	0	0	0	2	0	0	0	1	0	0	2	2	1	0	0	1	1	0	3	0	1	0	1	0	1	0	1	1	0	1	0					
		0.44%	1.19%	0.00%	0.00%	1.12%	2.20%	0.53%	0.00%	0.34%	1.80%	0.00%	0.00%	0.00%	1.08%	0.00%	0.00%	0.00%	0.34%	0.00%	0.00%	0.73%	1.77%	0.23%	0.00%	0.00%	0.75%	0.39%	0.00%	1.30%	0.00%	0.91%	0.00%	0.29%	0.00%	1.64%	0.00%	0.47%	0.39%	0.00%	0.44%	0.00%					
20	3.Политическая партия «Демократическая партия России»	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0					
		0.10%	0.00%	0.33%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.29%	0.00%	1.64%	0.37%	0.47%	0.00%	0.40%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	643	31	30	49	42	6	34	19	35	20	5	9	7	12	5	14	11	37	25	5	13	4	47	6	10	4	4	5	23	7	4	4	13	4	3	27	17	15	22	15	0					
		7.88%	12.25%	9.93%	10.12%	7.85%	6.59%	9.07%	9.41%	12.07%	11.98%	7.25%	9.28%	6.42%	6.45%	7.35%	9.79%	4.12%	12.54%	9.73%	12.50%	4.74%	3.54%	10.83%	8.22%	3.89%	2.99%	1.54%	3.21%	9.96%	8.05%	3.64%	7.69%	3.71%	5.06%	4.92%	10.04%	8.02%	5.84%	8.80%	6.61%	0.00%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	15	0	0	2	3	0	0	0	6	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0					
		0.18%	0.00%	0.00%	0.41%	0.56%	0.00%	0.00%	0.00%	2.07%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.00%	0.00%	0.29%	0.00%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	0.00%					
