Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																														
Дата голосования: 07.12.2003 0:00:00																														
																														
Наименование Избирательной комиссии:    Лузская																														
																														
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																														
																														
		Сумма	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714					
1	"Число избирателей, внесенных в списки"	17504	654	276	157	424	251	255	187	1667	869	1060	144	317	402	280	394	378	248	2058	1666	1905	2521	726	665					
2	"Число бюллетеней, полученных участковыми комиссиями"	18200	700	300	200	450	300	300	200	1700	900	1100	200	350	470	370	450	460	350	1900	1650	1900	2450	760	740					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	8996	358	171	121	175	115	88	114	880	398	483	62	80	203	117	184	196	139	1064	960	1066	1294	334	394					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1243	5	51	17	122	56	70	21	77	13	12	42	176	98	84	113	13	40	40	56	40	39	45	13					
6	Число погашенных бюллетеней	7961	337	78	62	153	129	142	65	743	489	605	96	94	169	169	153	251	171	796	634	794	1117	381	333					
7	Число бюллетеней в переносных ящиках для голосования	1243	5	51	17	122	56	70	21	77	13	12	42	176	98	84	113	13	40	40	56	40	39	45	13					
8	Число бюллетеней в стационарных ящиках для голосования	8985	358	171	121	175	115	88	114	880	398	483	62	80	203	117	184	196	139	1064	961	1066	1282	334	394					
9	Число недействительных бюллетеней	186	15	2	0	2	2	2	0	27	11	12	1	2	2	3	6	13	0	18	13	15	22	6	12					
10	Число действительных бюллетеней	10042	348	220	138	295	169	156	135	930	400	483	103	254	299	198	291	196	179	1086	1004	1091	1299	373	395					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	288	5	10	5	20	5	5	5	10	10	15	3	10	15	10	10	10	10	50	30	16	18	11	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	80	1	5	1	1	1	0	0	6	6	1	2	0	0	4	1	3	1	13	10	10	12	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	1	3	1	0	3	1	2	1	2	2	0	1	4	2	5	0	2	5	3	7	4	1	0					
14	Число погашенных открепительных удостоверений	208	4	5	4	19	4	5	5	4	4	14	1	10	15	6	9	7	9	37	20	6	6	9	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
18	"1. ""ЕДИНЕНИЕ"""	142	7	0	4	3	1	3	0	14	7	9	0	2	10	4	1	3	6	21	10	8	21	4	4					
		1.38%	1.92%	0.0%	2.89%	1.01%	0.58%	1.89%	0.0%	1.46%	1.70%	1.81%	0.0%	0.78%	3.32%	1.99%	0.33%	1.43%	3.35%	1.90%	0.98%	0.72%	1.58%	1.05%	0.98%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	159	3	4	0	3	4	2	0	10	3	2	1	1	0	3	1	1	1	18	21	44	25	3	9					
		1.55%	0.82%	1.80%	0.0%	1.01%	2.33%	1.26%	0.0%	1.04%	0.72%	0.40%	0.96%	0.39%	0.0%	1.49%	0.33%	0.47%	0.55%	1.63%	2.06%	3.97%	1.89%	0.79%	2.21%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	410	12	19	1	14	3	5	6	38	35	9	6	6	15	8	10	5	10	40	33	45	61	15	14					
		4.00%	3.30%	8.55%	0.72%	4.71%	1.75%	3.16%	4.44%	3.97%	8.51%	1.81%	5.76%	2.34%	4.98%	3.98%	3.36%	2.39%	5.58%	3.62%	3.24%	4.06%	4.61%	3.95%	3.43%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	211	10	0	2	8	3	0	1	21	10	6	0	1	2	2	3	4	1	28	34	26	33	7	9					
		2.06%	2.75%	0.0%	1.44%	2.69%	1.75%	0.0%	0.74%	2.19%	2.43%	1.21%	0.0%	0.39%	0.66%	0.99%	1.01%	1.91%	0.55%	2.53%	3.34%	2.35%	2.49%	1.84%	2.21%					
22	"5. ""За Русь Святую"""	61	4	2	6	2	0	0	0	4	2	1	0	5	2	0	2	0	0	8	5	4	6	5	3					
		0.59%	1.10%	0.90%	4.34%	0.67%	0.0%	0.0%	0.0%	0.41%	0.48%	0.20%	0.0%	1.95%	0.66%	0.0%	0.67%	0.0%	0.0%	0.72%	0.49%	0.36%	0.45%	1.31%	0.73%					
23	"6. ""Объединенная Российская партия ""Русь"""	37	0	1	0	0	0	3	0	7	1	1	1	1	0	1	1	2	1	5	1	7	3	1	0					
		0.36%	0.0%	0.45%	0.0%	0.0%	0.0%	1.89%	0.0%	0.73%	0.24%	0.20%	0.96%	0.39%	0.0%	0.49%	0.33%	0.95%	0.55%	0.45%	0.09%	0.63%	0.22%	0.26%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	47	1	1	0	0	4	0	0	4	0	1	1	0	0	1	0	2	1	11	6	7	4	1	2					
		0.45%	0.27%	0.45%	0.0%	0.0%	2.33%	0.0%	0.0%	0.41%	0.0%	0.20%	0.96%	0.0%	0.0%	0.49%	0.0%	0.95%	0.55%	0.99%	0.58%	0.63%	0.30%	0.26%	0.49%					
25	"8. ""Народно-республиканская партия России"""	14	1	3	0	2	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	4	0	0	0					
		0.13%	0.27%	1.35%	0.0%	0.67%	0.58%	0.0%	0.0%	0.20%	0.0%	0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.0%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	22	0	0	0	0	1	1	0	0	1	3	0	1	0	0	0	0	1	3	1	9	1	0	0					
		0.21%	0.0%	0.0%	0.0%	0.0%	0.58%	0.63%	0.0%	0.0%	0.24%	0.60%	0.0%	0.39%	0.0%	0.0%	0.0%	0.0%	0.55%	0.27%	0.09%	0.81%	0.07%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	692	19	42	19	51	7	15	30	74	22	14	23	57	35	13	54	5	16	35	49	42	40	15	15					
		6.76%	5.23%	18.91%	13.76%	17.17%	4.09%	9.49%	22.22%	7.73%	5.35%	2.82%	22.11%	22.26%	11.62%	6.46%	18.18%	2.39%	8.93%	3.17%	4.81%	3.79%	3.02%	3.95%	3.68%					
28	"11. ""Истинные патриоты России"""	7	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	1					
