Выборы Президента Российской Федерации																																																					
Дата голосования: 02.03.2008																																																					
																																																					
Наименование Избирательной комиссии:    Шилкинская																																																					
																																																					
Сводная таблица результатов выборов																																																					
																																																					
	Число участковых избирательных комиссий	46																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	46																																																			
																																																					
		Сумма	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872	УИК №873	УИК №874	УИК №875	УИК №876	УИК №877	УИК №878	УИК №879	УИК №880	УИК №881	УИК №882	УИК №883	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899					
1	"Число избирателей, включенных в списки избирателей"	34112	2178	2144	1435	1281	1306	1684	209	1896	474	2327	2064	1799	1955	2177	226	153	207	1726	607	166	418	119	444	236	75	471	82	739	196	489	718	208	101	427	148	189	299	144	113	188	658	108	149	968	278	133					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	31467	1886	1903	1268	1124	1166	1500	200	1700	490	2046	1893	1641	1761	1949	221	151	206	1520	590	165	420	118	430	222	78	492	84	740	209	490	700	203	101	430	147	183	320	142	113	183	679	106	153	940	275	129					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	20204	1281	1231	898	858	814	884	162	1041	300	1202	1055	995	986	1044	176	106	130	949	323	115	283	101	268	206	67	321	61	462	143	344	413	132	81	290	87	145	299	120	83	181	485	86	144	634	133	85					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1724	90	38	37	26	35	34	0	90	13	132	125	49	70	35	10	4	9	98	82	12	27	10	111	0	0	34	13	77	17	45	127	53	9	63	24	24	0	0	0	0	23	11	2	17	28	20					
6	Число погашенных избирательных бюллетеней	9539	515	634	333	240	317	582	38	569	177	712	713	597	705	870	35	41	67	473	185	38	110	7	51	16	11	137	10	201	49	101	160	18	11	77	36	14	21	22	30	2	171	9	7	289	114	24					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1724	90	38	37	26	35	34	0	90	13	132	125	49	70	35	10	4	9	98	82	12	27	10	111	0	0	34	13	77	17	45	127	53	9	63	24	24	0	0	0	0	23	11	2	17	28	20					
8	Число бюллетеней в стационарных ящиках для голосования	20192	1281	1231	898	858	814	884	162	1041	300	1202	1055	992	977	1044	176	106	130	949	323	115	283	101	268	206	67	321	61	462	143	344	413	132	81	290	87	145	299	120	83	181	485	86	144	634	133	85					
9	Число недействительных избирательных бюллетеней	287	14	24	14	16	12	10	2	14	2	10	11	7	9	18	1	1	0	4	2	0	3	0	2	2	0	2	0	11	2	7	11	4	0	2	5	1	6	1	1	2	1	0	0	40	3	10					
10	Число действительных избирательных бюллетеней	21629	1357	1245	921	868	837	908	160	1117	311	1324	1169	1034	1038	1061	185	109	139	1043	403	127	307	111	377	204	67	353	74	528	158	382	529	181	90	351	106	168	293	119	82	179	507	97	146	611	158	95					
11	Число полученных открепительных  удостоверений	524	15	30	20	25	15	20	3	21	8	20	25	20	20	18	0	5	5	35	15	0	8	3	35	7	3	10	5	10	8	5	15	2	2	20	3	4	5	2	2	2	30	2	7	10	2	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	409	10	22	16	15	8	10	2	21	7	17	25	18	19	16	0	5	1	33	10	0	8	3	35	7	3	5	3	9	8	4	7	1	0	15	1	2	3	0	0	0	27	2	4	7	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	260	21	11	13	8	9	8	2	6	4	7	5	9	3	4	23	5	4	13	31	1	3	6	3	5	3	0	2	6	1	3	8	3	0	4	4	4	2	1	1	2	2	1	1	4	1	3					
14	Число неиспользованных открепительных удостоверений	115	5	8	4	10	7	10	1	0	1	3	0	2	1	2	0	0	4	2	5	0	0	0	0	0	0	5	2	1	0	1	8	1	2	5	2	2	2	2	2	2	3	0	3	3	2	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	48	12	3	2	4	3	2	0	1	4	2	2	2	0	1	0	1	0	2	0	0	0	1	0	0	0	2	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																					
18	Богданов Андрей Владимирович	167	9	9	8	7	10	3	0	14	0	11	11	7	5	8	3	0	2	9	1	0	2	0	1	0	0	1	0	5	2	1	3	0	0	7	5	0	2	4	0	1	8	0	2	5	1	0					
		0.76%	0.66%	0.71%	0.86%	0.79%	1.18%	0.33%	0.00%	1.24%	0.00%	0.82%	0.93%	0.67%	0.48%	0.74%	1.61%	0.00%	1.44%	0.86%	0.25%	0.00%	0.65%	0.00%	0.26%	0.00%	0.00%	0.28%	0.00%	0.93%	1.25%	0.26%	0.56%	0.00%	0.00%	1.98%	4.50%	0.00%	0.67%	3.33%	0.00%	0.55%	1.57%	0.00%	1.37%	0.77%	0.62%	0.00%					
19	Жириновский Владимир Вольфович	2941	268	201	115	107	100	165	27	178	50	116	102	106	106	144	23	18	23	121	88	41	39	28	63	39	14	60	13	54	37	30	72	6	10	71	26	50	28	11	11	32	51	15	10	45	19	8					
		13.42%	19.55%	15.84%	12.30%	12.10%	11.78%	17.97%	16.67%	15.74%	15.97%	8.70%	8.64%	10.18%	10.12%	13.35%	12.37%	16.36%	16.55%	11.56%	21.73%	32.28%	12.58%	25.23%	16.62%	18.93%	20.90%	16.90%	17.57%	10.02%	23.13%	7.71%	13.33%	3.24%	11.11%	20.11%	23.42%	29.59%	9.36%	9.17%	13.25%	17.68%	10.04%	15.46%	6.85%	6.91%	11.80%	7.62%					
