Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																															
Дата голосования: 07.12.2003 0:00:00																															
																															
Наименование Избирательной комиссии:    Лесная городская																															
																															
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																															
																															
		Сумма	УИК №2104	УИК №2105	УИК №2106	УИК №2107	УИК №2108	УИК №2109	УИК №2110	УИК №2111	УИК №2112	УИК №2113	УИК №2114	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127					
1	"Число избирателей, внесенных в списки"	46318	1796	2397	2097	1773	2693	1723	2324	2461	1417	2541	2355	1609	1480	1644	2070	2103	1812	2346	2507	1231	1719	2569	690	961					
2	"Число бюллетеней, полученных участковыми комиссиями"	44255	1700	2300	1700	1700	2555	1700	2200	2400	1400	2400	2200	1600	1400	1600	2000	2000	1700	2300	2400	1200	1600	2600	700	900					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	24509	883	1213	1127	837	1686	860	1037	1248	827	1472	1344	823	818	883	1089	1051	987	1230	1319	539	1246	1308	295	387					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	463	22	22	17	24	37	19	21	35	20	18	17	8	7	10	10	25	10	15	6	14	57	6	34	9					
6	Число погашенных бюллетеней	19283	795	1065	556	839	832	821	1142	1117	553	910	839	769	575	707	901	924	703	1055	1075	647	297	1286	371	504					
7	Число бюллетеней в переносных ящиках для голосования	463	22	22	17	24	37	19	21	35	20	18	17	8	7	10	10	25	10	15	6	14	57	6	34	9					
8	Число бюллетеней в стационарных ящиках для голосования	24499	883	1213	1127	837	1683	860	1037	1248	827	1471	1344	823	818	883	1089	1050	987	1230	1318	539	1242	1308	295	387					
9	Число недействительных бюллетеней	311	10	11	22	7	21	15	13	19	6	20	14	2	25	21	9	12	5	4	13	7	18	9	12	16					
10	Число действительных бюллетеней	24651	895	1224	1122	854	1699	864	1045	1264	841	1469	1347	829	800	872	1090	1063	992	1241	1311	546	1281	1305	317	380					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	445	15	25	15	15	15	20	25	25	15	25	25	15	15	15	20	15	20	25	25	10	20	30	10	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	131	8	5	5	6	11	3	3	5	3	7	5	3	3	6	5	2	7	6	4	2	18	11	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	49	1	1	5	0	3	0	3	2	1	5	4	0	1	3	1	0	3	3	2	3	2	1	3	2					
14	Число погашенных открепительных удостоверений	314	7	20	10	9	4	17	22	20	12	18	20	12	12	9	15	13	13	19	21	8	2	19	8	4					
15	Число открепительных удостоверений выданных ТИК	5	1	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	"1. ""ЕДИНЕНИЕ"""	203	3	9	6	7	35	8	11	10	4	8	5	3	3	11	9	15	8	6	6	5	15	10	4	2					
		0.81%	0.33%	0.72%	0.52%	0.81%	2.03%	0.91%	1.03%	0.77%	0.47%	0.53%	0.36%	0.36%	0.36%	1.23%	0.81%	1.39%	0.80%	0.48%	0.45%	0.90%	1.15%	0.76%	1.21%	0.50%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	1016	27	27	49	24	77	36	39	65	59	70	64	42	37	29	55	38	39	41	51	11	49	66	8	13					
		4.07%	2.98%	2.18%	4.28%	2.78%	4.47%	4.09%	3.68%	5.06%	6.96%	4.70%	4.70%	5.05%	4.48%	3.24%	5.00%	3.53%	3.91%	3.29%	3.85%	1.98%	3.77%	5.02%	2.43%	3.28%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	1003	36	67	70	45	32	40	32	70	38	68	58	31	39	24	50	56	22	50	51	25	23	44	14	18					
		4.01%	3.97%	5.42%	6.11%	5.22%	1.86%	4.55%	3.02%	5.45%	4.48%	4.56%	4.26%	3.73%	4.72%	2.68%	4.54%	5.20%	2.20%	4.01%	3.85%	4.52%	1.77%	3.34%	4.25%	4.54%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	1531	43	69	73	47	87	64	83	110	62	94	83	52	45	55	78	74	60	93	74	29	44	95	5	12					
		6.13%	4.75%	5.58%	6.38%	5.45%	5.05%	7.28%	7.84%	8.57%	7.31%	6.31%	6.09%	6.25%	5.45%	6.15%	7.09%	6.88%	6.01%	7.46%	5.58%	5.24%	3.38%	7.22%	1.51%	3.03%					
22	"5. ""За Русь Святую"""	99	1	7	6	5	7	3	1	5	5	7	5	3	3	2	7	2	1	4	8	9	5	2	0	1					
		0.39%	0.11%	0.56%	0.52%	0.58%	0.40%	0.34%	0.09%	0.38%	0.59%	0.47%	0.36%	0.36%	0.36%	0.22%	0.63%	0.18%	0.10%	0.32%	0.60%	1.62%	0.38%	0.15%	0.0%	0.25%					
23	"6. ""Объединенная Российская партия ""Русь"""	63	2	4	1	3	7	1	4	2	0	3	6	1	3	1	4	5	1	2	5	1	0	4	0	3					
		0.25%	0.22%	0.32%	0.08%	0.34%	0.40%	0.11%	0.37%	0.15%	0.0%	0.20%	0.44%	0.12%	0.36%	0.11%	0.36%	0.46%	0.10%	0.16%	0.37%	0.18%	0.0%	0.30%	0.0%	0.75%					
24	"7. ""Новый курс - Автомобильная Россия"""	258	8	16	7	9	24	13	12	15	6	10	18	4	7	11	8	11	7	12	22	2	22	8	1	5					
		1.03%	0.88%	1.29%	0.61%	1.04%	1.39%	1.47%	1.13%	1.16%	0.70%	0.67%	1.32%	0.48%	0.84%	1.23%	0.72%	1.02%	0.70%	0.96%	1.66%	0.36%	1.69%	0.60%	0.30%	1.26%					
25	"8. ""Народно-республиканская партия России"""	30	1	1	0	1	5	0	2	1	2	0	0	2	2	1	0	0	0	1	0	2	4	0	3	2					
		0.12%	0.11%	0.08%	0.0%	0.11%	0.29%	0.0%	0.18%	0.07%	0.23%	0.0%	0.0%	0.24%	0.24%	0.11%	0.0%	0.0%	0.0%	0.08%	0.0%	0.36%	0.30%	0.0%	0.91%	0.50%					
26	"9. ""Российская экологическая партия ""Зеленые"""	88	1	5	4	6	6	1	5	2	5	5	10	3	4	3	4	5	0	3	3	1	5	7	0	0					
		0.35%	0.11%	0.40%	0.34%	0.69%	0.34%	0.11%	0.47%	0.15%	0.59%	0.33%	0.73%	0.36%	0.48%	0.33%	0.36%	0.46%	0.0%	0.24%	0.22%	0.18%	0.38%	0.53%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	447	15	15	20	5	12	21	18	29	14	23	32	16	15	13	18	19	10	18	21	11	20	17	28	37					
		1.79%	1.65%	1.21%	1.74%	0.58%	0.69%	2.38%	1.70%	2.26%	1.65%	1.54%	2.35%	1.92%	1.81%	1.45%	1.63%	1.76%	1.00%	1.44%	1.58%	1.98%	1.53%	1.29%	8.51%	9.34%					
28	"11. ""Истинные патриоты России"""	42	0	1	0	0	22	0	0	0	1	0	3	1	1	0	1	3	0	0	1	1	0	2	3	2					
		0.16%	0.0%	0.08%	0.0%	0.0%	1.27%	0.0%	0.0%	0.0%	0.11%	0.0%	0.22%	0.12%	0.12%	0.0%	0.09%	0.27%	0.0%	0.0%	0.07%	0.18%	0.0%	0.15%	0.91%	0.50%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	255	8	8	16	9	14	13	7	16	8	12	25	6	8	10	14	11	14	18	13	3	9	5	4	4					
