Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Заинская городская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465	УИК №1466	УИК №1467	УИК №1468					
1	"Число избирателей, внесенных в списки избирателей"	30271	1140	925	948	1507	1081	813	888	782	770	1112	884	1045	1213	1145	1241	1546	1328	1061	1018	1233	1463	2058	1491	1832	1747					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29295	1100	920	925	1500	1050	800	850	750	750	1050	850	1000	1150	1100	1200	1500	1300	1050	1000	1100	1400	2000	1450	1800	1700					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	27813	1064	858	885	1349	1020	770	829	703	715	1007	798	873	1107	1022	1133	1466	1159	1026	958	1075	1346	1944	1378	1726	1602					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	588	19	17	26	35	14	11	21	24	20	40	38	47	27	19	22	18	11	11	22	5	11	18	23	36	53					
6	Число погашенных избирательных бюллетеней	894	17	45	14	116	16	19	0	23	15	3	14	80	16	59	45	16	130	13	20	20	43	38	49	38	45					
7	Число избирательных бюллетеней в переносных ящиках для голосования	588	19	17	26	35	14	11	21	24	20	40	38	47	27	19	22	18	11	11	22	5	11	18	23	36	53					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	27808	1064	858	885	1349	1020	770	829	703	715	1007	798	873	1107	1022	1133	1466	1159	1026	958	1070	1346	1944	1378	1726	1602					
9	Число недействительных избирательных бюллетеней	80	4	0	0	0	0	0	4	1	2	0	8	9	0	10	2	3	16	0	0	4	4	4	6	1	2					
10	Число действительных избирательных бюллетеней	28316	1079	875	911	1384	1034	781	846	726	733	1047	828	911	1134	1031	1153	1481	1154	1037	980	1071	1353	1958	1395	1761	1653					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	598	22	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24	24					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	332	20	7	4	7	16	12	15	7	9	19	0	10	15	19	14	21	15	12	12	11	21	20	14	21	11					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	144	3	2	1	4	7	0	2	13	2	5	4	3	21	9	3	9	14	3	3	6	5	9	5	6	5					
14	Число погашенных неиспользованных открепительных удостоверений	266	2	17	20	17	8	12	9	17	15	5	24	14	9	5	10	3	9	12	12	13	3	4	10	3	13					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																
18	1.Политическая партия «Аграрная партия России»	66	2	0	0	0	0	0	8	0	0	6	2	4	0	6	7	3	7	0	0	0	3	2	2	1	13					
		0.23%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.94%	0.00%	0.00%	0.57%	0.24%	0.43%	0.00%	0.58%	0.61%	0.20%	0.60%	0.00%	0.00%	0.00%	0.22%	0.10%	0.14%	0.06%	0.79%					
19	2.Всероссийская политическая партия «Гражданская Сила»	31	1	0	0	4	0	0	2	0	4	3	0	0	2	3	1	2	3	0	0	0	0	0	0	0	6					
		0.11%	0.09%	0.00%	0.00%	0.29%	0.00%	0.00%	0.24%	0.00%	0.54%	0.29%	0.00%	0.00%	0.18%	0.29%	0.09%	0.13%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%					
20	3.Политическая партия «Демократическая партия России»	6	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0					
		0.02%	0.00%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1584	31	20	68	144	112	33	32	13	51	50	41	53	32	43	83	61	171	28	28	24	111	41	59	169	86					
		5.58%	2.86%	2.29%	7.46%	10.40%	10.83%	4.23%	3.76%	1.79%	6.94%	4.78%	4.90%	5.76%	2.82%	4.13%	7.19%	4.11%	14.62%	2.70%	2.86%	2.23%	8.18%	2.09%	4.21%	9.59%	5.20%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	33	1	0	2	5	0	0	3	0	0	0	0	0	4	1	2	1	5	0	0	0	3	0	2	0	4					
		0.12%	0.09%	0.00%	0.22%	0.36%	0.00%	0.00%	0.35%	0.00%	0.00%	0.00%	0.00%	0.00%	0.35%	0.10%	0.17%	0.07%	0.43%	0.00%	0.00%	0.00%	0.22%	0.00%	0.14%	0.00%	0.24%					
23	6.Политическая партия «Партия социальной справедливости»	17	0	0	0	4	0	0	0	2	0	0	0	0	0	1	1	2	3	1	0	0	2	0	0	0	1					
