Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
"Наименование Избирательной комиссии:    Хабаровск, Железнодорожная"																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №824	УИК №825					
1	"Число избирателей, включенных в списки избирателей"	111570	2405	2476	2327	2773	2024	618	2543	2824	2935	2894	2858	2548	1461	1895	2027	2261	1916	1364	2470	1973	2646	487	2251	2516	1895	2835	2766	2721	1876	2326	1269	2563	1425	2413	1450	2496	2288	940	2580	2590	2874	2456	2407	2470	1910	1691	1868	2446	262	1427	1946	2443	150	295					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	111000	2000	2500	2000	2500	2000	600	2500	3000	3000	3000	3000	2500	1500	2000	2000	2000	2000	1000	2500	2000	2500	600	2000	2500	2000	2500	3000	2500	2000	2000	1500	2500	1500	2500	1500	2500	2000	1100	2600	2500	3000	2500	2500	2500	2000	2000	1500	2500	500	1500	2000	2500	200	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	81501	1801	1617	1733	1880	1652	553	1765	2151	2050	2084	2069	2088	1204	1552	1825	1579	1436	926	1840	1373	1929	286	1667	1686	1448	1927	1908	1906	1373	1764	955	1918	1209	1670	1060	1881	1767	537	2495	1833	1957	1759	1701	1826	1495	1639	1189	1465	50	1052	1058	1468	150	295					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4208	82	159	61	53	40	26	43	24	100	32	54	45	37	87	132	97	82	57	54	77	53	201	53	60	90	65	173	85	37	79	101	67	39	50	37	46	88	403	78	44	61	49	97	89	92	12	31	105	212	32	127	110	0	0					
6	Число погашенных избирательных бюллетеней	25291	117	724	206	567	308	21	692	825	850	884	877	367	259	361	43	324	482	17	606	550	518	113	280	754	462	508	919	509	590	157	444	515	252	780	403	573	145	160	27	623	982	692	702	585	413	349	280	930	238	416	815	922	50	105					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4203	82	159	61	53	40	26	43	24	100	32	54	45	37	87	132	97	82	57	54	77	53	201	53	60	90	65	173	85	37	79	101	67	39	50	37	46	88	403	78	44	61	49	97	89	92	12	31	105	207	32	127	110	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	81464	1801	1617	1733	1880	1652	553	1765	2151	2050	2084	2065	2088	1193	1551	1825	1578	1434	926	1840	1373	1928	286	1667	1686	1448	1927	1908	1906	1373	1764	955	1918	1209	1668	1060	1881	1767	537	2490	1833	1955	1759	1701	1823	1495	1635	1189	1465	50	1052	1057	1468	150	295					
9	Число недействительных избирательных бюллетеней	1424	24	47	21	35	30	4	35	37	30	31	38	22	13	21	27	26	32	21	32	26	29	12	33	29	28	43	28	50	19	33	11	40	17	36	16	37	33	24	48	31	39	29	31	27	0	41	17	25	4	22	13	20	0	7					
10	Число действительных избирательных бюллетеней	84243	1859	1729	1773	1898	1662	575	1773	2138	2120	2085	2081	2111	1217	1617	1930	1649	1484	962	1862	1424	1952	475	1687	1717	1510	1949	2053	1941	1391	1810	1045	1945	1231	1682	1081	1890	1822	916	2520	1846	1977	1779	1767	1885	1587	1606	1203	1545	253	1062	1171	1558	150	288					
11	Число полученных открепительных  удостоверений	2427	40	50	40	60	50	20	40	60	60	50	60	70	60	40	50	50	50	40	50	40	40	10	40	50	60	40	60	60	40	50	40	70	40	40	40	47	50	0	80	40	60	40	50	40	40	100	50	50	0	40	40	40	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2123	40	49	39	60	47	11	40	60	60	41	57	53	48	26	50	45	45	29	47	40	31	0	40	50	47	40	57	54	31	48	37	66	36	40	18	47	50	0	80	30	50	37	44	38	34	37	40	46	0	28	40	40	0	0					
