Выборы Президента Российской Федерации																																						
																																						
Наименование Избирательной комиссии:    Кумылженская																																						
																																						
Итоги голосования 																																						
																																						
		Сумма	УИК №1061	УИК №1062	УИК №1063	УИК №1064	УИК №1065	УИК №1066	УИК №1067	УИК №1068	УИК №1069	УИК №1070	УИК №1071	УИК №1072	УИК №1073	УИК №1074	УИК №1075	УИК №1076	УИК №1077	УИК №1078	УИК №1079	УИК №1080	УИК №1081	УИК №1082	УИК №1083	УИК №1084	УИК №1085	УИК №1086	УИК №1087	УИК №1088	УИК №1089	УИК №1090	УИК №1091					
1	"Число избирателей, внесенных в список"	17429	2293	1441	1383	1744	195	255	189	355	781	588	975	631	134	372	334	201	538	1011	60	60	581	106	623	632	69	294	57	1031	112	102	282					
2	Число полученных избирательных бюллетеней	17060	2100	1300	1300	1550	200	300	250	400	750	600	950	600	150	380	330	250	500	950	100	100	550	150	600	600	100	300	100	950	200	150	300					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8454	1087	746	559	733	102	116	93	209	392	241	513	308	62	181	181	98	196	534	38	41	257	69	378	345	32	106	27	526	64	39	181					
5	"Число избирательных бюллетеней, выданных вне помещения"	2078	64	41	191	89	37	80	60	55	155	165	114	94	31	91	64	57	141	104	6	8	85	28	17	31	30	67	12	66	38	32	25					
6	Число погашенных избирательных бюллетеней	6528	949	513	550	728	61	104	97	136	203	194	323	198	57	108	85	95	163	312	56	51	208	53	205	224	38	127	61	358	98	79	94					
7	Число избирательных бюллетеней в переносных ящиках	2078	64	41	191	89	37	80	60	55	155	165	114	94	31	91	64	57	141	104	6	8	85	28	17	31	30	67	12	66	38	32	25					
8	Число бюллетеней в стационарных ящиках для голосования	8454	1087	746	559	733	102	116	93	209	392	241	513	308	62	181	181	98	196	534	38	41	257	69	378	345	32	106	27	526	64	39	181					
9	Число недействительных избирательных бюллетеней	98	6	5	7	5	0	3	1	2	2	15	3	1	2	3	2	2	6	8	1	0	2	0	7	8	0	1	0	4	0	0	2					
10	Число действительных избирательных бюллетеней	10434	1145	782	743	817	139	193	152	262	545	391	624	401	91	269	243	153	331	630	43	49	340	97	388	368	62	172	39	588	102	71	204					
11	Число полученных открепительных  удостоверений	300	35	25	25	25	3	5	3	5	15	10	15	10	3	5	5	5	10	15	3	3	10	3	10	10	3	5	3	20	3	3	5					
12	Число выданных открепительных удостоверений	50	5	1	1	0	1	1	1	1	8	0	8	0	0	0	0	0	1	2	1	0	0	0	10	3	0	0	0	3	1	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	12	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	2	1	0	0	2	0	0	2	0	0	0	0	0	0	0					
14	Число неиспользованных открепительных удостоверений	250	30	24	24	25	2	4	2	4	7	10	7	10	3	5	5	5	9	13	2	3	10	3	0	7	3	5	3	17	2	3	3					
15	"Число открепительных удостоверений, выданных в ТИК"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																						
18	. Глазьев Сергей Юрьевич	274	40	14	24	27	2	4	2	7	36	7	10	7	4	9	1	3	8	16	0	0	2	4	11	10	2	2	0	11	7	1	3					
		2.60%	3.48%	1.78%	3.20%	3.28%	1.44%	2.04%	1.31%	2.65%	6.58%	1.72%	1.59%	1.74%	4.30%	3.31%	0.41%	1.94%	2.37%	2.51%	0.00%	0.00%	0.58%	4.12%	2.78%	2.66%	3.23%	1.16%	0.00%	1.86%	6.86%	1.41%	1.46%					
19	. Малышкин Олег Александрович	320	27	12	22	32	5	13	3	18	24	9	25	15	0	9	5	8	9	15	3	1	6	2	8	14	2	2	0	14	4	1	12					
		3.04%	2.35%	1.52%	2.93%	3.89%	3.60%	6.63%	1.96%	6.82%	4.39%	2.22%	3.99%	3.73%	0.00%	3.31%	2.04%	5.16%	2.67%	2.35%	6.82%	2.04%	1.75%	2.06%	2.03%	3.72%	3.23%	1.16%	0.00%	2.36%	3.92%	1.41%	5.83%					
20	. Миронов Сергей Михайлович	71	12	5	5	6	2	0	0	2	6	0	3	3	0	8	1	0	1	2	0	0	4	0	3	3	2	2	0	0	0	1	0					
		0.67%	1.04%	0.64%	0.67%	0.73%	1.44%	0.00%	0.00%	0.76%	1.10%	0.00%	0.48%	0.75%	0.00%	2.94%	0.41%	0.00%	0.30%	0.31%	0.00%	0.00%	1.17%	0.00%	0.76%	0.80%	3.23%	1.16%	0.00%	0.00%	0.00%	1.41%	0.00%					
21	. Путин Владимир Владимирович	5588	573	403	390	411	72	80	54	130	287	260	365	237	46	138	140	105	223	361	28	35	170	31	251	196	29	114	33	238	49	17	122					
