Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																												
Дата голосования: 07.12.2003 0:00:00																												
																												
Наименование Избирательной комиссии:    Усть-Катавская городская																												
																												
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																												
																												
		Сумма	УИК №1269	УИК №1270	УИК №1271	УИК №1272	УИК №1273	УИК №1274	УИК №1275	УИК №1276	УИК №1277	УИК №1278	УИК №1279	УИК №1280	УИК №1281	УИК №1282	УИК №1283	УИК №1284	УИК №1285	УИК №1286	УИК №1287	УИК №1288	УИК №1289					
1	"Число избирателей, внесенных в списки"	23136	1119	1086	2347	1310	2170	1105	752	868	650	1997	2048	1017	880	1687	983	195	1628	431	500	249	114					
2	"Число бюллетеней, полученных участковыми комиссиями"	22110	1120	1000	2300	1200	2000	1000	750	850	600	2000	2000	1000	800	1600	900	190	1600	400	450	230	120					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	11016	578	576	1201	542	1059	443	356	368	313	1041	1071	531	459	658	388	103	637	221	286	130	55					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	597	6	11	13	13	23	22	34	32	10	27	24	30	66	125	48	6	38	22	10	19	18					
6	Число погашенных бюллетеней	10497	536	413	1086	645	918	535	360	450	277	932	905	439	275	817	464	81	925	157	154	81	47					
7	Число бюллетеней в переносных ящиках для голосования	597	6	11	13	13	23	22	34	32	10	27	24	30	66	125	48	6	38	22	10	19	18					
8	Число бюллетеней в стационарных ящиках для голосования	11012	578	576	1201	542	1059	443	356	368	313	1041	1069	531	459	658	386	103	637	221	286	130	55					
9	Число недействительных бюллетеней	158	6	3	8	8	8	9	10	9	7	15	8	4	6	22	4	1	18	3	8	1	0					
10	Число действительных бюллетеней	11451	578	584	1206	547	1074	456	380	391	316	1053	1085	557	519	761	430	108	657	240	288	148	73					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	152	8	8	13	8	12	8	5	7	5	13	10	8	7	8	7	2	8	5	5	3	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	77	1	3	12	4	10	2	1	2	0	12	10	5	2	5	2	0	1	1	2	2	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	32	0	0	2	1	1	1	2	3	0	2	0	2	4	1	2	1	2	6	2	0	0					
14	Число погашенных открепительных удостоверений	75	7	5	1	4	2	6	4	5	5	1	0	3	5	3	5	2	7	4	3	1	2					
15	Число открепительных удостоверений выданных ТИК	39	1	2	2	2	3	1	3	0	0	5	4	5	1	2	1	0	2	0	3	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																												
18	"1. ""ЕДИНЕНИЕ"""	213	13	12	17	12	14	12	6	13	3	9	23	10	6	18	10	3	9	7	8	5	3					
		1.83%	2.22%	2.04%	1.40%	2.16%	1.29%	2.58%	1.53%	3.25%	0.92%	0.84%	2.10%	1.78%	1.14%	2.29%	2.30%	2.75%	1.33%	2.88%	2.70%	3.35%	4.10%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	266	23	20	25	13	23	12	10	9	5	18	26	17	21	12	9	2	12	3	6	0	0					
		2.29%	3.93%	3.40%	2.05%	2.34%	2.12%	2.58%	2.56%	2.25%	1.54%	1.68%	2.37%	3.03%	4.0%	1.53%	2.07%	1.83%	1.77%	1.23%	2.02%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	682	16	21	56	19	44	33	30	34	18	77	73	54	41	57	24	13	42	11	12	4	3					
		5.87%	2.73%	3.57%	4.61%	3.42%	4.06%	7.09%	7.69%	8.5%	5.57%	7.20%	6.67%	9.62%	7.80%	7.27%	5.52%	11.92%	6.22%	4.52%	4.05%	2.68%	4.10%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	497	28	31	77	24	41	16	12	12	10	55	61	34	22	25	23	2	14	4	6	0	0					
		4.28%	4.79%	5.28%	6.34%	4.32%	3.78%	3.44%	3.07%	3.0%	3.09%	5.14%	5.58%	6.06%	4.19%	3.19%	5.29%	1.83%	2.07%	1.64%	2.02%	0.0%	0.0%					
22	"5. ""За Русь Святую"""	53	2	3	3	2	3	5	6	0	2	5	4	2	3	3	2	1	1	4	2	0	0					
		0.45%	0.34%	0.51%	0.24%	0.36%	0.27%	1.07%	1.53%	0.0%	0.61%	0.46%	0.36%	0.35%	0.57%	0.38%	0.46%	0.91%	0.14%	1.64%	0.67%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	35	1	4	2	1	3	0	0	4	0	4	4	0	0	5	1	2	2	0	2	0	0					
		0.30%	0.17%	0.68%	0.16%	0.18%	0.27%	0.0%	0.0%	1.0%	0.0%	0.37%	0.36%	0.0%	0.0%	0.63%	0.23%	1.83%	0.29%	0.0%	0.67%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	82	8	5	3	6	4	2	6	4	5	10	4	3	4	8	4	1	3	0	1	1	0					
		0.70%	1.36%	0.85%	0.24%	1.08%	0.36%	0.43%	1.53%	1.0%	1.54%	0.93%	0.36%	0.53%	0.76%	1.02%	0.92%	0.91%	0.44%	0.0%	0.33%	0.67%	0.0%					
25	"8. ""Народно-республиканская партия России"""	18	1	0	0	0	2	0	1	1	1	1	1	1	1	5	1	0	1	0	0	1	0					
		0.15%	0.17%	0.0%	0.0%	0.0%	0.18%	0.0%	0.25%	0.25%	0.30%	0.09%	0.09%	0.17%	0.19%	0.63%	0.23%	0.0%	0.14%	0.0%	0.0%	0.67%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	31	3	1	1	1	5	0	1	0	1	4	1	1	4	0	2	0	4	2	0	0	0					
		0.26%	0.51%	0.17%	0.08%	0.18%	0.46%	0.0%	0.25%	0.0%	0.30%	0.37%	0.09%	0.17%	0.76%	0.0%	0.46%	0.0%	0.59%	0.82%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	226	10	11	20	10	18	11	6	11	10	14	17	9	10	11	8	6	9	6	16	9	4					
		1.94%	1.71%	1.87%	1.64%	1.80%	1.66%	2.36%	1.53%	2.75%	3.09%	1.31%	1.55%	1.60%	1.90%	1.40%	1.84%	5.50%	1.33%	2.46%	5.40%	6.04%	5.47%					
28	"11. ""Истинные патриоты России"""	33	2	2	5	2	6	1	1	3	1	0	1	1	0	2	1	1	3	0	0	0	1					
		0.28%	0.34%	0.34%	0.41%	0.36%	0.55%	0.21%	0.25%	0.75%	0.30%	0.0%	0.09%	0.17%	0.0%	0.25%	0.23%	0.91%	0.44%	0.0%	0.0%	0.0%	1.36%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	99	4	4	10	5	10	3	3	2	4	4	10	5	3	12	4	0	4	6	3	3	0					
		0.85%	0.68%	0.68%	0.82%	0.90%	0.92%	0.64%	0.76%	0.5%	1.23%	0.37%	0.91%	0.89%	0.57%	1.53%	0.92%	0.0%	0.59%	2.46%	1.01%	2.01%	0.0%					
30	"13. ""Демократическая партия России"""	38	1	0	1	2	3	1	3	2	0	3	1	3	1	1	0	1	9	0	1	1	4					
		0.32%	0.17%	0.0%	0.08%	0.36%	0.27%	0.21%	0.76%	0.5%	0.0%	0.28%	0.09%	0.53%	0.19%	0.12%	0.0%	0.91%	1.33%	0.0%	0.33%	0.67%	5.47%					
31	"14. ""Великая Россия - Евразийский Союз"""	24	4	0	2	0	0	1	0	4	0	4	1	2	0	2	1	0	1	0	0	1	1					
		0.20%	0.68%	0.0%	0.16%	0.0%	0.0%	0.21%	0.0%	1.0%	0.0%	0.37%	0.09%	0.35%	0.0%	0.25%	0.23%	0.0%	0.14%	0.0%	0.0%	0.67%	1.36%					
32	"15. ""Партия СЛОН"""	19	1	3	0	2	2	0	0	1	0	2	2	3	2	0	0	0	1	0	0	0	0					
		0.16%	0.17%	0.51%	0.0%	0.36%	0.18%	0.0%	0.0%	0.25%	0.0%	0.18%	0.18%	0.53%	0.38%	0.0%	0.0%	0.0%	0.14%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	745	34	43	81	44	81	35	31	18	22	73	88	34	28	50	36	3	23	1	15	1	4					
		6.41%	5.82%	7.32%	6.67%	7.92%	7.48%	7.52%	7.94%	4.5%	6.81%	6.83%	8.05%	6.06%	5.33%	6.38%	8.29%	2.75%	3.40%	0.41%	5.06%	0.67%	5.47%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	52	0	2	9	3	8	1	2	2	4	0	3	1	1	4	0	2	1	3	1	2	3					
		0.44%	0.0%	0.34%	0.74%	0.54%	0.73%	0.21%	0.51%	0.5%	1.23%	0.0%	0.27%	0.17%	0.19%	0.51%	0.0%	1.83%	0.14%	1.23%	0.33%	1.34%	4.10%					
35	"18. ""ЛДПР"""	1200	57	57	108	60	132	53	36	36	45	80	98	51	39	99	48	6	92	37	42	16	8					
		10.33%	9.76%	9.71%	8.89%	10.81%	12.19%	11.39%	9.23%	9.0%	13.93%	7.49%	8.96%	9.09%	7.42%	12.64%	11.05%	5.50%	13.62%	15.22%	14.18%	10.73%	10.95%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	230	10	10	23	17	24	8	11	4	4	18	18	7	15	12	6	1	23	9	6	1	3					
		1.98%	1.71%	1.70%	1.89%	3.06%	2.21%	1.72%	2.82%	1.0%	1.23%	1.68%	1.64%	1.24%	2.85%	1.53%	1.38%	0.91%	3.40%	3.70%	2.02%	0.67%	4.10%					
37	"20. ""Политическая партия ""Единая Россия"""	4243	239	217	493	202	437	145	132	149	105	381	370	194	154	285	164	52	270	89	78	62	25					
		36.54%	40.92%	36.96%	40.60%	36.39%	40.38%	31.18%	33.84%	37.25%	32.50%	35.67%	33.85%	34.58%	29.33%	36.39%	37.78%	47.70%	40.0%	36.62%	26.35%	41.61%	34.24%					
38	"21. ""Российская Конституционно-демократическая партия"""	25	0	1	2	0	2	1	0	1	0	3	1	1	2	2	0	0	3	5	0	1	0					
		0.21%	0.0%	0.17%	0.16%	0.0%	0.18%	0.21%	0.0%	0.25%	0.0%	0.28%	0.09%	0.17%	0.38%	0.25%	0.0%	0.0%	0.44%	2.05%	0.0%	0.67%	0.0%					
39	"22. ""Развитие предпринимательства"""	32	6	3	5	0	4	1	1	0	1	1	4	2	2	0	0	0	2	0	0	0	0					
		0.27%	1.02%	0.51%	0.41%	0.0%	0.36%	0.21%	0.25%	0.0%	0.30%	0.09%	0.36%	0.35%	0.38%	0.0%	0.0%	0.0%	0.29%	0.0%	0.0%	0.0%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1969	79	102	175	97	150	89	61	67	57	210	200	97	126	112	73	4	104	46	78	29	13					
		16.96%	13.52%	17.37%	14.41%	17.47%	13.86%	19.13%	15.64%	16.75%	17.64%	19.66%	18.29%	17.29%	24.0%	14.30%	16.82%	3.66%	15.40%	18.93%	26.35%	19.46%	17.80%					
																												
41	Против всех	639	36	32	88	25	58	26	21	14	18	77	74	25	34	36	13	8	24	7	11	11	1					
		5.50%	6.16%	5.45%	7.24%	4.50%	5.36%	5.59%	5.38%	3.5%	5.57%	7.20%	6.77%	4.45%	6.47%	4.59%	2.99%	7.33%	3.55%	2.88%	3.71%	7.38%	1.36%					
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
																												
