Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Казанская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №449	УИК №450	УИК №451	УИК №452	УИК №453	УИК №454	УИК №455	УИК №456	УИК №457	УИК №458	УИК №459	УИК №460	УИК №461	УИК №462	УИК №463	УИК №464	УИК №465	УИК №466	УИК №467	УИК №468	УИК №469	УИК №470	УИК №471	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481					
1	"Число избирателей, внесенных в списки избирателей"	17382	599	161	101	482	190	848	181	500	823	478	328	1100	209	207	240	1308	1055	948	1158	1273	1352	537	316	402	305	387	106	308	127	550	84	584	135					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	17521	596	155	101	503	192	849	181	508	831	488	320	1069	207	204	229	1305	1071	937	1168	1285	1366	545	333	425	305	398	111	325	133	566	86	594	135					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15240	521	148	91	406	177	739	158	482	773	437	304	822	167	177	205	1142	930	853	1072	1125	1178	482	307	332	254	320	96	276	118	468	68	495	117					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	764	12	6	3	50	13	60	6	14	10	14	0	38	16	12	13	41	73	41	28	31	47	42	9	33	24	14	7	20	7	29	6	37	8					
6	Число погашенных избирательных бюллетеней	1517	63	1	7	47	2	50	17	12	48	37	16	209	24	15	11	122	68	43	68	129	141	21	17	60	27	64	8	29	8	69	12	62	10					
7	Число избирательных бюллетеней в переносных ящиках для голосования	764	12	6	3	50	13	60	6	14	10	14	0	38	16	12	13	41	73	41	28	31	47	42	9	33	24	14	7	20	7	29	6	37	8					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15238	521	148	91	406	177	739	158	482	773	437	304	822	167	177	205	1142	930	853	1072	1125	1178	480	307	332	254	320	96	276	118	468	68	495	117					
9	Число недействительных избирательных бюллетеней	358	0	1	11	1	2	5	28	3	2	48	23	14	20	0	55	15	0	0	0	6	25	2	2	0	0	32	0	4	2	40	13	4	0					
10	Число действительных избирательных бюллетеней	15644	533	153	83	455	188	794	136	493	781	403	281	846	163	189	163	1168	1003	894	1100	1150	1200	520	314	365	278	302	103	292	123	457	61	528	125					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	345	10	0	6	18	7	11	1	5	10	10	10	24	3	3	10	28	14	10	27	10	25	10	10	18	2	15	0	18	5	10	0	10	5					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	275	4	0	2	16	7	11	1	4	9	6	1	23	0	0	2	28	14	10	25	9	21	4	5	18	0	15	0	18	5	5	0	10	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	99	1	1	3	0	4	5	2	5	0	2	2	9	3	2	9	11	1	6	3	1	5	2	2	1	1	0	4	4	1	3	1	4	1					
14	Число погашенных неиспользованных открепительных удостоверений	70	6	0	4	2	0	0	0	1	1	4	9	1	3	3	8	0	0	0	2	1	4	6	5	0	2	0	0	0	0	5	0	0	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	5	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	150	4	2	0	3	0	8	0	2	9	3	6	45	3	0	0	22	0	0	2	4	6	0	4	6	6	2	0	3	0	5	0	2	3					
		0.94%	0.75%	1.30%	0.00%	0.66%	0.00%	1.00%	0.00%	0.40%	1.15%	0.67%	1.97%	5.23%	1.64%	0.00%	0.00%	1.86%	0.00%	0.00%	0.18%	0.35%	0.49%	0.00%	1.27%	1.64%	2.16%	0.60%	0.00%	1.01%	0.00%	1.01%	0.00%	0.38%	2.40%					
19	2.Всероссийская политическая партия «Гражданская Сила»	18	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	6	0	0	3	2	0	0	0	0	1	0	0	2	0	0	0	0	0					
		0.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.00%	0.00%	0.00%	0.51%	0.00%	0.00%	0.27%	0.17%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.68%	0.00%	0.00%	0.00%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	6	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
		0.04%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.20%	0.00%	0.00%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	575	15	5	3	10	5	13	0	9	20	9	8	135	19	1	9	42	33	21	47	35	21	23	5	9	9	2	0	13	6	22	2	21	3					
		3.59%	2.81%	3.25%	3.19%	2.19%	2.63%	1.63%	0.00%	1.81%	2.55%	1.99%	2.63%	15.70%	10.38%	0.53%	4.13%	3.55%	3.29%	2.35%	4.27%	3.03%	1.71%	4.41%	1.58%	2.47%	3.24%	0.60%	0.00%	4.39%	4.80%	4.43%	2.70%	3.95%	2.40%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	20	0	0	0	1	0	2	0	1	1	2	0	3	0	0	0	2	0	0	5	2	1	0	0	0	0	0	0	0	0	0	0	0	0					
		0.12%	0.00%	0.00%	0.00%	0.22%	0.00%	0.25%	0.00%	0.20%	0.13%	0.44%	0.00%	0.35%	0.00%	0.00%	0.00%	0.17%	0.00%	0.00%	0.45%	0.17%	0.08%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	9	0	0	0	1	0	1	0	0	0	0	0	1	0	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0					
		0.06%	0.00%	0.00%	0.00%	0.22%	0.00%	0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.00%	0.53%	0.00%	0.25%	0.00%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.19%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	531	19	3	4	18	10	19	0	11	25	19	9	120	2	14	7	23	12	4	29	45	41	3	7	11	9	30	5	7	8	7	0	8	2					
		3.32%	3.56%	1.95%	4.26%	3.95%	5.26%	2.38%	0.00%	2.22%	3.19%	4.21%	2.96%	13.95%	1.09%	7.41%	3.21%	1.94%	1.20%	0.45%	2.64%	3.89%	3.35%	0.57%	2.22%	3.01%	3.24%	8.98%	4.85%	2.36%	6.40%	1.41%	0.00%	1.50%	1.60%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	295	4	1	0	9	0	11	0	3	12	1	4	50	1	5	0	35	20	29	17	22	27	0	7	10	7	0	0	2	1	5	0	8	4					
		1.84%	0.75%	0.65%	0.00%	1.97%	0.00%	1.38%	0.00%	0.60%	1.53%	0.22%	1.32%	5.81%	0.55%	2.65%	0.00%	2.96%	1.99%	3.24%	1.55%	1.90%	2.20%	0.00%	2.22%	2.74%	2.52%	0.00%	0.00%	0.68%	0.80%	1.01%	0.00%	1.50%	3.20%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	44	2	0	0	1	2	4	0	2	3	1	0	6	0	1	0	4	0	1	3	2	5	0	0	0	1	0	0	2	0	2	0	1	1					
		0.27%	0.38%	0.00%	0.00%	0.22%	1.05%	0.50%	0.00%	0.40%	0.38%	0.22%	0.00%	0.70%	0.00%	0.53%	0.00%	0.34%	0.00%	0.11%	0.27%	0.17%	0.41%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.68%	0.00%	0.40%	0.00%	0.19%	0.80%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	13972	488	141	76	412	170	732	136	462	707	365	254	484	138	167	147	1029	938	839	990	1035	1097	494	291	329	242	268	98	263	108	416	57	487	112					
