Выборы Президента Российской Федерации																																																				
Дата голосования: 18.03.2018																																																				
																																																				
Наименование Избирательной комиссии:    Октябрьская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	41																																																		
																																																				
		Сумма	УИК №2201	УИК №2202	УИК №2203	УИК №2204	УИК №2205	УИК №2206	УИК №2207	УИК №2208	УИК №2209	УИК №2210	УИК №2211	УИК №2212	УИК №2213	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2237	УИК №2238	УИК №2239	УИК №2240	УИК №2241									
1	"Число избирателей, включенных в список избирателей"	22362	1554	1351	1541	1401	778	1075	140	279	201	236	198	1375	1695	887	679	385	962	237	334	217	355	203	383	471	241	525	285	363	236	128	201	196	241	245	129	198	1353	275	70	524	215									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19860	1300	1050	1300	1150	650	900	110	250	190	250	200	1200	1400	700	650	400	800	250	300	210	350	250	400	500	250	500	250	350	200	130	200	200	200	250	150	200	1200	250	70	500	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	17	44	67	0	0	0	36	0	0	2	61	0	0	0	0	0	0	0	0	24	58	0	0	74	77									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	13331	976	762	897	925	421	600	70	184	139	165	148	735	913	444	434	282	673	114	154	158	228	171	234	368	191	349	155	268	136	73	169	163	141	194	89	108	591	155	51	234	69									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2044	71	123	113	35	70	46	11	40	41	38	20	124	170	66	46	50	110	65	25	18	73	8	36	50	20	51	19	35	20	15	13	15	50	26	24	36	118	46	12	69	26									
6	Число погашенных избирательных бюллетеней	3942	253	165	290	190	159	254	29	26	10	47	32	341	317	190	87	68	0	27	54	34	49	71	94	82	39	98	15	47	44	42	18	22	9	30	37	32	433	49	7	123	28									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2587	71	123	113	35	70	46	11	40	41	38	20	124	170	66	129	50	127	109	92	18	73	8	72	50	20	53	80	35	20	15	13	15	50	26	24	60	176	46	12	143	103									
8	Число бюллетеней в стационарных ящиках для голосования	13331	976	762	897	925	421	600	70	184	139	165	148	735	913	444	434	282	673	114	154	158	228	171	234	368	191	349	155	268	136	73	169	163	141	194	89	108	591	155	51	234	69									
9	Число недействительных избирательных бюллетеней	219	14	17	15	13	9	19	1	0	1	2	1	14	22	5	6	1	10	4	1	3	2	2	3	7	0	7	3	5	1	0	4	2	2	1	1	1	18	1	1	0	0									
10	Число действительных избирательных бюллетеней	15699	1033	868	995	947	482	627	80	224	179	201	167	845	1061	505	557	331	790	219	245	173	299	177	303	411	211	395	232	298	155	88	178	176	189	219	112	167	749	200	62	377	172									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
13	Бабурин Сергей Николаевич	126	6	9	7	7	7	8	0	2	0	0	1	6	8	5	2	4	16	1	0	1	1	0	1	1	0	3	2	1	3	0	0	1	2	3	1	0	11	1	1	4	0									
		0.79%	0.57%	1.02%	0.69%	0.73%	1.43%	1.24%	0.00%	0.89%	0.00%	0.00%	0.60%	0.70%	0.74%	0.98%	0.36%	1.20%	2.00%	0.45%	0.00%	0.57%	0.33%	0.00%	0.33%	0.24%	0.00%	0.75%	0.85%	0.33%	1.92%	0.00%	0.00%	0.56%	1.05%	1.36%	0.88%	0.00%	1.43%	0.50%	1.59%	1.06%	0.00%									
14	Грудинин Павел Николаевич	1881	146	115	121	138	68	88	10	22	7	14	15	98	159	64	55	42	77	8	14	16	20	20	34	54	17	91	8	50	8	4	17	51	30	13	6	24	99	13	3	31	11									
		11.82%	13.94%	12.99%	11.98%	14.38%	13.85%	13.62%	12.35%	9.82%	3.89%	6.90%	8.93%	11.41%	14.68%	12.55%	9.77%	12.65%	9.63%	3.59%	5.69%	9.09%	6.64%	11.17%	11.11%	12.92%	8.06%	22.64%	3.40%	16.50%	5.13%	4.55%	9.34%	28.65%	15.71%	5.91%	5.31%	14.29%	12.91%	6.47%	4.76%	8.22%	6.40%									
15	Жириновский Владимир Вольфович	1428	78	84	83	79	62	65	9	24	3	8	14	89	93	70	66	15	104	22	29	8	12	22	25	13	19	25	32	30	13	4	9	8	4	33	16	10	78	15	1	35	19									
		8.97%	7.45%	9.49%	8.22%	8.23%	12.63%	10.06%	11.11%	10.71%	1.67%	3.94%	8.33%	10.36%	8.59%	13.73%	11.72%	4.52%	13.00%	9.87%	11.79%	4.55%	3.99%	12.29%	8.17%	3.11%	9.00%	6.22%	13.62%	9.90%	8.33%	4.55%	4.95%	4.49%	2.09%	15.00%	14.16%	5.95%	10.17%	7.46%	1.59%	9.28%	11.05%									
