Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Сосновская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №2115	УИК №2116	УИК №2117	УИК №2118	УИК №2119	УИК №2120	УИК №2121	УИК №2122	УИК №2123	УИК №2124	УИК №2125	УИК №2126	УИК №2127	УИК №2128	УИК №2129	УИК №2130	УИК №2131	УИК №2132	УИК №2133	УИК №2134	УИК №2135	УИК №2136	УИК №2137	УИК №2138	УИК №2139	УИК №2140	УИК №2141	УИК №2142	УИК №2143	УИК №2144	УИК №2145	УИК №2146	УИК №2147	УИК №2148	УИК №2149	УИК №2150	УИК №2151	УИК №2152	УИК №2153	УИК №2154	УИК №2155	УИК №2156	УИК №2157	УИК №2158	УИК №2159	УИК №2160	УИК №2161	УИК №2162	УИК №2163	УИК №2164	УИК №2165	УИК №2166	УИК №2245									
1	Число избирателей, включенных в список избирателей	48146	161	770	131	252	527	254	736	901	1041	2454	2194	2486	949	406	2075	1660	96	126	2258	619	343	448	398	322	545	197	178	1713	327	2647	2680	560	655	1697	447	308	239	242	1020	1511	945	363	1441	1442	715	409	2229	2020	653	595	260	337	164									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	44560	150	730	110	230	500	240	720	810	950	2300	2000	2300	900	400	2000	1550	100	110	2100	600	300	400	370	320	520	190	170	1700	330	2100	2110	550	610	1650	430	330	250	230	1000	1400	900	340	1400	1350	700	370	2050	1850	600	550	240	300	150									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	27174	55	476	97	178	356	144	464	495	644	1307	1159	1413	383	228	1304	854	61	81	1306	352	154	201	204	224	274	132	94	929	144	1836	1920	314	337	974	311	215	149	136	598	934	478	173	747	789	400	151	1208	804	382	244	113	147	101									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2940	10	37	0	9	26	21	27	75	28	39	53	52	78	6	78	139	15	16	52	22	62	65	62	14	18	10	23	65	15	17	19	29	19	59	16	15	21	23	50	85	127	39	74	110	52	67	302	479	33	37	19	110	21									
6	Число погашенных избирательных бюллетеней	14444	85	217	13	43	118	75	229	240	278	954	788	835	439	166	618	557	24	12	742	226	84	134	104	82	228	48	53	706	171	247	170	207	254	617	103	100	80	71	352	381	295	128	579	451	248	152	540	567	185	269	108	43	28									
