Выборы Президента Российской Федерации																																															
Дата голосования: 18.03.2018																																															
																																															
Наименование Избирательной комиссии:    Сокольская																																															
																																															
Сводная таблица итогов голосования																																															
																																															
	Число участковых избирательных комиссий	36																																													
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																													
																																															
		Сумма	УИК №599	УИК №600	УИК №601	УИК №602	УИК №603	УИК №604	УИК №605	УИК №606	УИК №607	УИК №608	УИК №609	УИК №610	УИК №611	УИК №612	УИК №613	УИК №614	УИК №615	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №625	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №1026									
1	"Число избирателей, включенных в список избирателей"	39799	1512	848	1120	1192	1442	1689	1552	1419	1541	1379	1852	934	1554	1563	1458	1563	1416	1811	1488	1473	496	855	1995	1852	457	449	562	1125	425	246	596	688	182	359	610	96									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40051	1545	771	1128	1170	1452	1719	1588	1452	1579	1370	1835	923	1561	1554	1489	1568	1453	1853	1495	1463	492	843	1954	1867	468	459	588	1157	429	255	596	698	185	370	622	100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21363	660	484	656	692	762	996	903	873	1028	752	889	393	806	745	819	898	809	948	913	819	242	444	1119	999	252	121	202	498	256	124	298	296	94	203	333	37									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2301	92	28	50	33	25	31	61	43	38	46	85	70	68	48	33	53	50	80	42	68	36	93	96	70	72	110	112	145	35	50	103	132	21	39	84	59									
6	Число погашенных избирательных бюллетеней	16387	793	259	422	445	665	692	624	536	513	572	861	460	687	761	637	617	594	825	540	576	214	306	739	798	144	228	274	514	138	81	195	270	70	128	205	4									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2301	92	28	50	33	25	31	61	43	38	46	85	70	68	48	33	53	50	80	42	68	36	93	96	70	72	110	112	145	35	50	103	132	21	39	84	59									
8	Число бюллетеней в стационарных ящиках для голосования	21363	660	484	656	692	762	996	903	873	1028	752	889	393	806	745	819	898	809	948	913	819	242	444	1119	999	252	121	202	498	256	124	298	296	94	203	333	37									
9	Число недействительных избирательных бюллетеней	270	4	6	12	8	12	21	9	10	13	11	13	7	13	8	15	11	8	6	10	9	4	7	23	13	3	3	1	2	3	0	0	2	0	1	1	1									
10	Число действительных избирательных бюллетеней	23394	748	506	694	717	775	1006	955	906	1053	787	961	456	861	785	837	940	851	1022	945	878	274	530	1192	1056	321	228	313	641	288	174	401	426	115	241	416	95									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																															
13	Бабурин Сергей Николаевич	188	5	1	6	9	6	5	5	4	9	6	10	2	2	9	9	4	8	8	10	11	4	4	7	17	3	1	2	2	2	0	5	6	0	1	4	1									
		0.79%	0.66%	0.20%	0.85%	1.24%	0.76%	0.49%	0.52%	0.44%	0.84%	0.75%	1.03%	0.43%	0.23%	1.13%	1.06%	0.42%	0.93%	0.78%	1.05%	1.24%	1.44%	0.74%	0.58%	1.59%	0.93%	0.43%	0.64%	0.31%	0.69%	0.00%	1.25%	1.40%	0.00%	0.41%	0.96%	1.04%									
14	Грудинин Павел Николаевич	2571	87	63	81	81	77	123	123	101	132	79	81	35	117	78	104	111	93	94	107	93	37	61	159	145	34	21	37	54	32	13	29	23	4	23	33	6									
		10.86%	11.57%	12.30%	11.47%	11.17%	9.78%	11.98%	12.76%	11.03%	12.38%	9.90%	8.32%	7.56%	13.39%	9.84%	12.21%	11.67%	10.83%	9.14%	11.20%	10.48%	13.31%	11.36%	13.09%	13.56%	10.49%	9.09%	11.78%	8.40%	10.99%	7.47%	7.23%	5.37%	3.48%	9.50%	7.91%	6.25%									
15	Жириновский Владимир Вольфович	2238	86	52	65	64	97	122	84	69	91	61	104	53	61	102	62	93	81	118	99	75	26	61	84	63	43	28	37	70	24	17	25	35	14	25	35	12									
		9.46%	11.44%	10.16%	9.21%	8.83%	12.33%	11.88%	8.71%	7.53%	8.54%	7.64%	10.68%	11.45%	6.98%	12.86%	7.28%	9.78%	9.43%	11.48%	10.37%	8.46%	9.35%	11.36%	6.91%	5.89%	13.27%	12.12%	11.78%	10.89%	8.25%	9.77%	6.23%	8.18%	12.17%	10.33%	8.39%	12.50%									
16	Путин Владимир Владимирович	17514	549	378	508	522	556	714	700	691	771	608	722	353	650	569	620	700	635	760	687	674	196	387	896	806	232	173	227	492	223	139	339	354	90	188	334	71									
		74.01%	73.01%	73.83%	71.95%	72.00%	70.65%	69.52%	72.61%	75.44%	72.33%	76.19%	74.13%	76.24%	74.37%	71.75%	72.77%	73.61%	73.92%	73.93%	71.94%	75.99%	70.50%	72.07%	73.74%	75.40%	71.60%	74.89%	72.29%	76.52%	76.63%	79.89%	84.54%	82.71%	78.26%	77.69%	80.10%	73.96%									
17	Собчак Ксения Анатольевна	419	12	10	14	12	21	26	18	18	21	14	26	6	16	12	15	20	11	19	17	12	4	9	19	19	4	3	4	15	2	4	0	4	2	2	6	2									
		1.77%	1.60%	1.95%	1.98%	1.66%	2.67%	2.53%	1.87%	1.97%	1.97%	1.75%	2.67%	1.30%	1.83%	1.51%	1.76%	2.10%	1.28%	1.85%	1.78%	1.35%	1.44%	1.68%	1.56%	1.78%	1.23%	1.30%	1.27%	2.33%	0.69%	2.30%	0.00%	0.93%	1.74%	0.83%	1.44%	2.08%									
18	Сурайкин Максим Александрович	147	4	0	7	10	6	7	7	4	3	8	6	4	5	5	6	3	6	6	8	4	4	2	7	2	2	1	1	6	4	1	1	0	4	1	1	1									
