Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																				
Дата голосования: 02.12.2007																																				
																																				
Наименование Избирательной комиссии:    Волосовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73					
1	"Число избирателей, внесенных в списки избирателей"	33734	2198	2189	2130	2142	852	2255	956	740	1669	278	1180	1205	1227	1390	426	613	563	1481	1142	1716	1008	1145	351	1095	582	583	1385	1153	80					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	27412	1756	1762	1713	1706	664	1782	778	586	1532	222	941	1003	1010	1114	354	490	444	1164	918	1306	819	917	286	905	487	459	1102	1102	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	15337	971	1045	976	1105	340	1076	331	420	850	115	529	510	552	557	168	352	350	657	454	707	349	482	134	579	308	216	704	489	11					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2301	27	24	29	22	37	47	127	54	121	72	46	64	87	101	89	102	61	93	71	108	125	159	79	104	10	142	147	102	51					
6	Число погашенных избирательных бюллетеней	9774	758	693	708	579	287	659	320	112	561	35	366	429	371	456	97	36	33	414	393	491	345	276	73	222	169	101	251	511	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2299	27	24	29	22	37	47	126	54	121	72	46	64	87	101	89	102	61	93	71	108	125	159	79	103	10	142	147	102	51					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15333	971	1045	975	1104	340	1076	331	420	850	115	529	509	552	557	168	352	350	657	454	706	349	482	134	579	308	216	704	489	11					
9	Число недействительных избирательных бюллетеней	149	3	7	24	6	2	19	5	2	4	1	3	4	7	8	3	3	2	5	4	4	4	3	0	2	3	2	15	4	0					
10	Число действительных избирательных бюллетеней	17483	995	1062	980	1120	375	1104	452	472	967	186	572	569	632	650	254	451	409	745	521	810	470	638	213	680	315	356	836	587	62					
