Выборы Президента Российской Федерации																																																				
Дата голосования: 04.03.2012																																																				
																																																				
Наименование Избирательной комиссии:    Чернушинская																																																				
																																																				
Сводная таблица итогов голосования																																																				
																																																				
	Число участковых избирательных комиссий	41																																																		
	Число участковых избирательных комиссий, приступивших к передаче сведений	41																																																		
																																																				
		Сумма	УИК №4301	УИК №4302	УИК №4303	УИК №4304	УИК №4305	УИК №4306	УИК №4307	УИК №4308	УИК №4309	УИК №4310	УИК №4311	УИК №4312	УИК №4313	УИК №4314	УИК №4315	УИК №4316	УИК №4317	УИК №4318	УИК №4319	УИК №4320	УИК №4321	УИК №4322	УИК №4323	УИК №4324	УИК №4325	УИК №4326	УИК №4327	УИК №4328	УИК №4329	УИК №4330	УИК №4331	УИК №4332	УИК №4333	УИК №4334	УИК №4335	УИК №4336	УИК №4337	УИК №4338	УИК №4339	УИК №4340	УИК №4341									
1	Число избирателей, включенных в список избирателей	40791	1969	1943	2332	1411	1131	701	1936	1077	1278	2224	1551	926	2135	707	2120	1433	747	1328	1069	438	495	294	700	868	883	490	652	650	277	313	315	1171	471	915	1021	723	303	580	295	488	431									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	37020	1780	1750	2100	1240	1000	600	1800	1000	1150	2000	1450	850	2000	650	1900	1350	660	1200	910	370	410	270	630	810	830	450	600	600	250	270	290	1100	450	800	920	660	280	530	250	460	400									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	7	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	16	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	22853	1220	1119	1141	830	560	416	1194	672	734	1357	888	484	1220	402	1226	897	422	858	629	285	280	174	299	486	373	239	251	390	134	194	218	582	286	436	467	392	196	284	135	254	229									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2488	48	47	87	43	44	8	34	23	59	59	76	40	62	20	87	51	11	26	82	13	81	26	153	91	139	81	135	41	46	15	20	67	28	142	236	61	24	49	30	40	63									
6	Число погашенных избирательных бюллетеней	11643	512	584	872	367	396	176	572	305	357	584	486	326	718	228	587	402	227	316	199	72	49	70	174	226	318	130	205	169	70	61	52	451	136	222	217	207	60	197	85	150	108									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2524	48	47	87	43	44	8	34	23	59	59	76	40	62	20	87	51	11	26	82	13	81	26	157	98	139	81	144	41	46	15	20	67	28	142	236	61	24	49	30	56	63									
8	Число бюллетеней в стационарных ящиках для голосования	22851	1220	1119	1141	830	560	416	1194	672	734	1355	888	484	1220	402	1226	897	422	858	629	285	280	174	299	486	373	239	251	390	134	194	218	582	286	436	467	392	196	284	135	254	229									
9	Число недействительных избирательных бюллетеней	279	18	21	12	19	8	3	19	5	8	17	12	5	11	3	15	9	9	14	8	0	4	2	2	4	7	1	0	1	0	2	2	2	3	7	10	4	2	4	1	3	2									
10	Число действительных избирательных бюллетеней	25096	1250	1145	1216	854	596	421	1209	690	785	1397	952	519	1271	419	1298	939	424	870	703	298	357	198	454	580	505	319	395	430	180	207	236	647	311	571	693	449	218	329	164	307	290									
11	Число полученных открепительных  удостоверений	557	10	20	20	20	20	10	23	20	12	20	20	10	20	10	20	20	10	10	20	10	10	10	10	10	10	10	10	10	10	10	29	10	13	10	10	10	10	10	10	10	10									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	335	6	8	18	6	3	6	19	11	10	16	10	10	14	6	17	15	2	7	5	2	4	4	6	10	10	5	4	7	0	3	28	6	13	3	4	8	6	7	1	8	7									
13	Число избирателей, проголосовавших по открепительным удостоверениям	155	1	7	4	3	9	2	14	4	4	19	8	2	7	3	7	4	1	1	1	2	2	3	0	3	9	3	2	3	0	1	4	2	1	3	7	3	1	0	0	4	1									
14	Число неиспользованных открепительных удостоверений	222	4	12	2	14	17	4	4	9	2	4	10	0	6	4	3	5	8	3	15	8	6	6	4	0	0	5	6	3	10	7	1	4	0	7	6	2	4	3	9	2	3									
15	Число открепительных удостоверений, выданных избирателям ТИК	31	1	2	0	0	1	2	3	1	0	1	1	0	1	1	2	0	0	1	1	0	0	0	2	1	0	0	0	0	0	0	3	1	0	1	1	0	1	3	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																				
19	Жириновский Владимир Вольфович	1166	65	48	55	42	41	22	40	20	34	51	52	22	52	18	57	42	15	36	38	13	16	3	32	29	39	8	25	20	14	7	6	41	22	10	34	26	10	23	3	21	14									
		4.60%	5.13%	4.12%	4.48%	4.81%	6.79%	5.19%	3.26%	2.88%	4.29%	3.61%	5.39%	4.20%	4.06%	4.27%	4.34%	4.43%	3.46%	4.07%	5.34%	4.36%	4.43%	1.50%	7.02%	4.97%	7.62%	2.50%	6.33%	4.64%	7.78%	3.35%	2.52%	6.32%	7.01%	1.73%	4.84%	5.74%	4.55%	6.91%	1.82%	6.77%	4.79%									
