Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Борисоглебская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347					
1	"Число избирателей, внесенных в списки"	11990	2666	2124	248	226	550	417	170	414	247	244	152	221	513	746	1202	187	357	264	232	402	266	142					
2	"Число бюллетеней, полученных участковыми комиссиями"	11663	2532	2048	248	225	531	418	173	408	242	238	148	219	514	747	1131	192	356	259	222	408	259	145					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6530	1722	1227	122	58	244	254	62	182	124	55	62	90	243	331	929	69	212	144	87	113	151	49					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1700	47	72	75	100	85	45	65	96	61	150	60	70	75	96	88	78	43	46	63	206	46	33					
6	Число погашенных бюллетеней	3433	763	749	51	67	202	119	46	130	57	33	26	59	196	320	114	45	101	69	72	89	62	63					
7	Число бюллетеней в переносных ящиках для голосования	1699	47	72	75	100	85	45	65	96	61	150	60	70	75	96	88	78	43	46	62	206	46	33					
8	Число бюллетеней в стационарных ящиках для голосования	6527	1720	1226	122	58	244	254	62	182	124	55	62	90	243	331	929	69	212	144	87	113	151	49					
9	Число недействительных бюллетеней	125	36	6	8	0	7	2	5	9	1	1	1	4	4	11	13	1	3	1	2	7	3	0					
10	Число действительных бюллетеней	8101	1731	1292	189	158	322	297	122	269	184	204	121	156	314	416	1004	146	252	189	147	312	194	82					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	570	80	80	15	15	30	25	10	25	15	15	10	10	30	40	60	10	20	15	15	25	15	10					
