Выборы Президента Российской Федерации																																																											
Дата голосования: 02.03.2008																																																											
																																																											
"Наименование Избирательной комиссии:    Рязань, Железнодорожная"																																																											
																																																											
Сводная таблица результатов выборов																																																											
																																																											
	Число участковых избирательных комиссий	52																																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	52																																																									
																																																											
		Сумма	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968					
1	"Число избирателей, включенных в списки избирателей"	118158	2167	2028	2028	1675	2142	2347	2137	2527	2277	2679	2750	2765	2812	2408	401	2763	2681	2244	2254	2613	1203	2665	2645	2073	2475	2402	2279	2235	2173	2386	2464	2551	2140	2100	2611	2400	2208	235	2005	2468	492	2604	2391	2538	2381	2593	2826	2485	2545	2337	2817	2733					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	109478	2000	1900	1900	1600	2000	2200	2000	2300	2100	2500	2500	2600	2600	2200	335	2400	2500	2100	2000	2400	1100	2500	2500	1900	2300	1900	2100	2100	2000	2200	2100	2300	2000	2000	2400	2200	2100	235	1900	2400	508	2500	2200	2400	2200	2400	2800	2500	2400	2100	2600	2500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	67287	1254	1119	1051	821	1184	1209	1233	1528	1116	1333	1243	1599	1460	1282	259	1234	1664	1349	1289	1324	622	1408	1478	1181	1349	1233	1277	1350	1212	1445	1441	1376	1245	1193	1577	1372	1588	235	1193	1506	492	1465	1339	1400	1397	1552	2511	1852	1246	1224	1549	1428					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2253	47	44	29	21	57	13	11	20	8	21	71	37	31	53	64	36	50	48	49	69	29	58	36	58	63	25	35	16	29	41	37	28	34	59	44	35	43	0	36	31	0	54	54	58	49	15	97	120	144	45	51	50					
6	Число погашенных избирательных бюллетеней	39938	699	737	820	758	759	978	756	752	976	1146	1186	964	1109	865	12	1130	786	703	662	1007	449	1034	986	661	888	642	788	734	759	714	622	896	721	748	779	793	469	0	671	863	16	981	807	942	754	833	192	528	1010	831	1000	1022					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2253	47	44	29	21	57	13	11	20	8	21	71	37	31	53	64	36	50	48	49	69	29	58	36	58	63	25	35	16	29	41	37	28	34	59	44	35	43	0	36	31	0	54	54	58	49	15	97	120	144	45	51	50					
8	Число бюллетеней в стационарных ящиках для голосования	67039	1252	1116	1051	821	1179	1209	1233	1522	1115	1332	1242	1598	1458	1280	259	1231	1550	1349	1285	1324	620	1407	1477	1181	1340	1229	1275	1346	1210	1442	1438	1376	1244	1193	1575	1369	1588	235	1190	1499	492	1459	1336	1397	1396	1552	2502	1847	1229	1220	1546	1423					
9	Число недействительных избирательных бюллетеней	1157	31	16	16	9	25	13	29	22	9	21	17	29	22	21	5	16	23	25	24	28	6	25	17	17	17	30	30	26	17	26	34	23	17	22	24	21	30	0	32	25	31	18	19	20	34	40	24	46	19	16	22	28					
10	Число действительных избирательных бюллетеней	68135	1268	1144	1064	833	1211	1209	1215	1520	1114	1332	1296	1606	1467	1312	318	1251	1577	1372	1310	1365	643	1440	1496	1222	1386	1224	1280	1336	1222	1457	1441	1381	1261	1230	1595	1383	1601	235	1194	1505	461	1495	1371	1435	1411	1527	2575	1921	1354	1249	1575	1445					
11	Число полученных открепительных  удостоверений	2300	40	30	30	50	30	30	30	30	30	30	60	30	90	30	0	40	40	30	30	30	40	30	30	30	30	120	30	30	30	30	60	40	30	50	60	30	80	0	30	40	0	30	30	60	60	60	80	260	70	40	50	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1433	29	13	19	40	14	21	17	23	15	21	31	15	77	23	0	25	29	17	16	15	13	15	15	14	18	41	24	15	23	14	21	23	17	24	14	22	32	0	15	27	0	21	17	39	51	53	41	248	47	17	26	26					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	831	14	9	21	12	14	10	16	13	13	8	12	19	20	16	13	22	14	12	20	22	6	10	13	12	21	15	14	18	23	13	33	9	18	20	24	15	26	0	15	9	11	8	10	19	36	16	21	9	19	18	39	11					
14	Число неиспользованных открепительных удостоверений	867	11	17	11	10	16	9	13	7	15	9	29	15	13	7	0	15	11	13	14	15	27	15	15	16	12	79	6	15	7	16	39	17	13	26	46	8	48	0	15	13	0	9	13	21	9	7	39	12	23	23	24	4					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	3	0	0	0	0	1	0	1	1	0	0	0	0	2					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																											
18	Богданов Андрей Владимирович	1377	31	21	13	12	19	18	29	28	19	35	30	27	24	23	5	31	39	28	23	25	15	25	30	35	31	31	41	37	29	33	35	38	23	22	32	37	33	2	28	22	14	24	30	15	20	35	21	20	26	36	48	29					
		1.99%	2.39%	1.81%	1.20%	1.43%	1.54%	1.47%	2.33%	1.82%	1.69%	2.59%	2.28%	1.65%	1.61%	1.73%	1.55%	2.45%	2.44%	2.00%	1.72%	1.79%	2.31%	1.71%	1.98%	2.82%	2.21%	2.47%	3.13%	2.72%	2.34%	2.23%	2.37%	2.71%	1.80%	1.76%	1.98%	2.64%	2.02%	0.85%	2.28%	1.44%	2.85%	1.59%	2.16%	1.03%	1.38%	2.23%	0.81%	1.02%	1.89%	2.85%	3.01%	1.97%					
19	Жириновский Владимир Вольфович	8930	135	123	131	127	144	168	149	300	166	181	174	194	178	176	40	190	230	145	143	173	83	174	175	158	218	209	167	180	163	197	159	158	159	142	206	163	212	24	127	177	192	160	176	180	184	229	251	296	192	180	191	181					
		12.89%	10.39%	10.60%	12.13%	15.08%	11.65%	13.75%	11.98%	19.46%	14.78%	13.38%	13.25%	11.87%	11.95%	13.20%	12.38%	14.99%	14.38%	10.38%	10.72%	12.42%	12.79%	11.88%	11.57%	12.75%	15.54%	16.67%	12.75%	13.22%	13.16%	13.28%	10.78%	11.25%	12.44%	11.34%	12.72%	11.61%	12.99%	10.21%	10.36%	11.57%	39.02%	10.58%	12.66%	12.37%	12.73%	14.61%	9.66%	15.05%	13.98%	14.23%	11.96%	12.29%					
20	Зюганов Геннадий Андреевич	17697	368	348	330	165	388	322	360	378	281	376	317	479	427	368	85	310	388	412	401	302	168	455	421	366	342	249	368	421	350	394	414	361	341	381	491	373	238	60	399	441	24	454	426	359	329	359	205	203	364	374	412	350					
		25.54%	28.33%	30.00%	30.56%	19.60%	31.39%	26.35%	28.94%	24.51%	25.02%	27.79%	24.14%	29.30%	28.68%	27.61%	26.32%	24.47%	24.25%	29.49%	30.06%	21.68%	25.89%	31.06%	27.83%	29.54%	24.38%	19.86%	28.09%	30.91%	28.25%	26.57%	28.07%	25.71%	26.68%	30.43%	30.33%	26.57%	14.59%	25.53%	32.54%	28.82%	4.88%	30.01%	30.65%	24.67%	22.77%	22.91%	7.89%	10.32%	26.51%	29.57%	25.80%	23.76%					
21	Медведев Дмитрий Анатольевич	40131	734	652	590	529	660	701	677	814	648	740	775	906	838	745	188	720	920	787	743	865	377	786	870	663	795	735	704	698	680	833	833	824	738	685	866	810	1118	149	640	865	231	857	739	881	878	904	2098	1402	772	659	924	885					
		57.92%	56.51%	56.21%	54.63%	62.83%	53.40%	57.36%	54.42%	52.79%	57.70%	54.69%	59.03%	55.41%	56.28%	55.89%	58.20%	56.83%	57.50%	56.34%	55.70%	62.10%	58.09%	53.65%	57.50%	53.51%	56.66%	58.61%	53.74%	51.25%	54.88%	56.17%	56.47%	58.69%	57.75%	54.71%	53.49%	57.69%	68.55%	63.40%	52.20%	56.54%	46.95%	56.64%	53.17%	60.55%	60.76%	57.69%	80.72%	71.28%	56.23%	52.09%	57.86%	60.08%					
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
