Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																										
Дата голосования: 02.12.2007																										
																										
Наименование Избирательной комиссии:    Стругокрасненская																										
																										
Сводная таблица результатов выборов																										
																										
		Сумма	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518	УИК №519					
1	"Число избирателей, внесенных в списки избирателей"	12065	217	1252	1510	1703	1961	619	389	143	397	279	319	997	346	330	326	208	216	457	396					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10445	200	1000	1200	1300	1500	600	360	135	390	270	300	950	340	320	320	210	200	450	400					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	7024	156	888	975	1067	1395	313	187	84	219	125	171	422	130	118	164	101	115	237	157					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2028	19	36	87	127	37	133	95	34	124	119	92	262	122	155	119	95	68	137	167					
6	Число погашенных избирательных бюллетеней	1393	25	76	138	106	68	154	78	17	47	26	37	266	88	47	37	14	17	76	76					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2028	19	36	87	127	37	133	95	34	124	119	92	262	122	155	119	95	68	137	167					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7013	156	888	974	1065	1395	313	187	84	212	125	171	421	130	118	164	101	115	237	157					
9	Число недействительных избирательных бюллетеней	79	0	11	14	8	22	3	3	0	2	1	1	5	2	0	4	1	0	1	1					
10	Число действительных избирательных бюллетеней	8962	175	913	1047	1184	1410	443	279	118	334	243	262	678	250	273	279	195	183	373	323					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	496	10	30	30	35	60	20	15	10	40	15	31	30	10	30	20	15	15	50	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	293	0	26	20	22	42	20	11	4	37	10	14	12	7	6	12	15	5	11	19					
