Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																							
Дата голосования: 02.12.2007																																							
																																							
Наименование Избирательной комиссии:    Большеглушицкая																																							
																																							
Сводная таблица результатов выборов																																							
																																							
		Сумма	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227	УИК №1228	УИК №1229	УИК №1230	УИК №1231	УИК №1232	УИК №1233	УИК №1234	УИК №1235	УИК №1236	УИК №1237	УИК №1238	УИК №1239	УИК №1240	УИК №1241	УИК №1242	УИК №1243	УИК №1244	УИК №1245	УИК №1246					
1	"Число избирателей, внесенных в списки избирателей"	15600	961	126	75	532	227	501	442	93	147	140	90	650	170	132	568	571	727	528	701	235	1073	962	518	794	674	707	640	356	774	77	807	602					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	15000	950	127	73	500	226	490	417	91	145	137	94	600	169	121	560	550	700	500	670	237	1050	950	500	750	600	680	620	350	710	73	760	600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	8366	433	84	51	310	110	273	194	69	89	84	47	356	84	83	264	312	428	288	354	129	573	495	296	438	333	384	337	210	411	59	444	344					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1063	87	6	2	19	21	49	81	9	7	25	30	48	18	7	54	43	53	33	75	47	51	33	17	20	34	19	21	11	82	10	24	27					
6	Число погашенных избирательных бюллетеней	5571	430	37	20	171	95	168	142	13	49	28	17	196	67	31	242	195	219	179	241	61	426	422	187	292	233	277	262	129	217	4	292	229					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1063	87	6	2	19	21	49	81	9	7	25	30	48	18	7	54	43	53	33	75	47	51	33	17	20	34	19	21	11	82	10	24	27					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8365	433	84	51	310	110	273	194	69	89	84	47	356	84	83	264	312	428	288	354	129	572	495	296	438	333	384	337	210	411	59	444	344					
9	Число недействительных избирательных бюллетеней	91	6	0	0	4	0	0	0	1	0	0	0	9	0	1	10	2	7	3	4	0	8	2	1	7	5	6	0	0	4	0	6	5					
10	Число действительных избирательных бюллетеней	9337	514	90	53	325	131	322	275	77	96	109	77	395	102	89	308	353	474	318	425	176	615	526	312	451	362	397	358	221	489	69	462	366					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	296	16	4	3	11	5	11	6	3	4	4	3	11	5	4	11	11	11	11	11	6	27	16	11	11	11	11	11	6	11	3	16	11					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	98	7	0	0	1	1	1	3	0	0	0	3	2	0	0	2	3	4	2	6	6	10	7	6	5	2	2	2	6	4	0	7	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	81	4	1	2	3	2	2	4	1	1	0	0	2	10	2	0	13	4	3	2	1	4	2	3	1	3	0	1	1	2	3	3	1					
14	Число погашенных неиспользованных открепительных удостоверений	198	9	4	3	10	4	10	3	3	4	4	0	9	5	4	9	8	7	9	5	0	17	9	5	6	9	9	9	0	7	3	9	5					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																							
18	1.Политическая партия «Аграрная партия России»	278	24	7	0	16	0	14	13	0	1	1	2	3	6	7	11	13	24	8	21	1	9	12	4	14	14	10	5	7	17	0	11	3					
		2.95%	4.62%	7.78%	0.00%	4.86%	0.00%	4.35%	4.73%	0.00%	1.04%	0.92%	2.60%	0.74%	5.88%	7.78%	3.46%	3.66%	4.99%	2.49%	4.90%	0.57%	1.44%	2.27%	1.28%	3.06%	3.81%	2.48%	1.40%	3.17%	3.45%	0.00%	2.35%	0.81%					
19	2.Всероссийская политическая партия «Гражданская Сила»	43	1	0	0	0	1	1	1	0	0	0	0	2	1	0	0	2	1	2	0	0	3	2	1	3	1	2	6	4	3	0	5	1					
		0.46%	0.19%	0.00%	0.00%	0.00%	0.76%	0.31%	0.36%	0.00%	0.00%	0.00%	0.00%	0.50%	0.98%	0.00%	0.00%	0.56%	0.21%	0.62%	0.00%	0.00%	0.48%	0.38%	0.32%	0.66%	0.27%	0.50%	1.68%	1.81%	0.61%	0.00%	1.07%	0.27%					
20	3.Политическая партия «Демократическая партия России»	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0					
		0.04%	0.00%	1.11%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.21%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	992	53	5	3	25	7	33	21	8	5	11	8	56	2	5	26	28	41	22	49	21	61	89	50	45	64	40	31	9	72	3	60	39					
		10.52%	10.19%	5.56%	5.66%	7.60%	5.34%	10.25%	7.64%	10.26%	5.21%	10.09%	10.39%	13.86%	1.96%	5.56%	8.18%	7.89%	8.52%	6.85%	11.42%	11.93%	9.79%	16.86%	15.97%	9.83%	17.44%	9.93%	8.66%	4.07%	14.60%	4.35%	12.82%	10.51%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	51	1	0	0	0	4	0	0	1	0	0	0	1	0	0	1	0	5	5	2	0	10	7	2	2	0	2	1	1	1	1	2	2					
		0.54%	0.19%	0.00%	0.00%	0.00%	3.05%	0.00%	0.00%	1.28%	0.00%	0.00%	0.00%	0.25%	0.00%	0.00%	0.31%	0.00%	1.04%	1.56%	0.47%	0.00%	1.61%	1.33%	0.64%	0.44%	0.00%	0.50%	0.28%	0.45%	0.20%	1.45%	0.43%	0.54%					
23	6.Политическая партия «Партия социальной справедливости»	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	1					
