Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Кировская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №232	УИК №233	УИК №234	УИК №235	УИК №236	УИК №237	УИК №238	УИК №239	УИК №240	УИК №241	УИК №242	УИК №243	УИК №244	УИК №245	УИК №246	УИК №247	УИК №248	УИК №496	УИК №497	УИК №498	УИК №751	УИК №752	УИК №753					
1	"Число избирателей, внесенных в список избирателей"	27247	2454	2482	1450	1438	1325	1418	1504	1441	1402	1325	1337	1398	1441	1393	1380	1460	34	70	1328	1048	17	42	60					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23031	2000	2000	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	1200	36	70	1000	1000	19	44	62					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	13244	940	993	818	794	667	703	643	636	747	741	761	685	699	743	623	704	34	70	623	505	16	41	58					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	382	36	38	8	9	9	11	31	32	15	35	31	23	30	17	25	11	0	0	10	11	0	0	0					
6	Число погашенных избирательных бюллетеней	9405	1024	969	374	397	524	486	526	532	438	424	408	492	471	440	552	485	2	0	367	484	3	3	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	382	36	38	8	9	9	11	31	32	15	35	31	23	30	17	25	11	0	0	10	11	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	13234	940	993	818	794	667	703	643	636	744	741	761	683	697	742	623	703	34	70	623	504	16	41	58					
9	Число недействительных избирательных бюллетеней	218	18	14	18	9	14	10	11	10	15	6	10	12	12	4	18	12	0	1	16	6	0	0	2					
10	Число действительных избирательных бюллетеней	13398	958	1017	808	794	662	704	663	658	744	770	782	694	715	755	630	702	34	69	617	509	16	41	56					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	850	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	50	0	0	20	30	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	191	12	16	7	12	8	18	11	11	15	17	8	9	10	8	13	6	0	0	7	3	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	171	3	2	24	6	1	10	4	4	9	5	28	3	3	3	8	2	0	7	5	44	0	0	0					
14	Число погашенных неиспользованных открепительных удостоверений	659	38	34	43	38	42	32	39	39	35	33	42	41	40	42	37	44	0	0	13	27	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	20	1	0	2	1	0	2	0	2	1	3	2	0	0	3	0	1	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	2964	207	222	186	171	133	173	139	150	163	183	186	179	159	169	138	170	9	20	131	61	2	3	10					
		21.77%	21.21%	21.53%	22.52%	21.30%	19.67%	24.23%	20.62%	22.46%	21.48%	23.58%	23.48%	25.35%	21.87%	22.27%	21.30%	23.81%	26.47%	28.57%	20.70%	11.84%	12.50%	7.32%	17.24%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	2284	168	195	129	136	119	123	106	113	110	122	113	108	124	133	111	123	6	10	124	91	4	3	13					
		16.77%	17.21%	18.91%	15.62%	16.94%	17.60%	17.23%	15.73%	16.92%	14.49%	15.72%	14.27%	15.30%	17.06%	17.52%	17.13%	17.23%	17.65%	14.29%	19.59%	17.67%	25.00%	7.32%	22.41%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	157	12	9	11	10	8	11	5	7	14	2	11	7	10	6	9	8	0	0	9	5	0	0	3					
		1.15%	1.23%	0.87%	1.33%	1.25%	1.18%	1.54%	0.74%	1.05%	1.84%	0.26%	1.39%	0.99%	1.38%	0.79%	1.39%	1.12%	0.00%	0.00%	1.42%	0.97%	0.00%	0.00%	5.17%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2961	221	218	206	202	160	154	159	135	183	186	179	134	150	176	143	157	1	15	97	80	1	0	4					
		21.75%	22.64%	21.14%	24.94%	25.16%	23.67%	21.57%	23.59%	20.21%	24.11%	23.97%	22.60%	18.98%	20.63%	23.19%	22.07%	21.99%	2.94%	21.43%	15.32%	15.53%	6.25%	0.00%	6.90%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	632	33	31	39	34	41	31	34	31	49	52	47	31	40	39	27	34	1	4	15	12	0	1	6					
		4.64%	3.38%	3.01%	4.72%	4.23%	6.07%	4.34%	5.04%	4.64%	6.46%	6.70%	5.93%	4.39%	5.50%	5.14%	4.17%	4.76%	2.94%	5.71%	2.37%	2.33%	0.00%	2.44%	10.34%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4341	314	337	232	238	200	210	217	219	221	223	243	230	228	227	198	206	17	20	240	259	9	34	19					
		31.88%	32.17%	32.69%	28.09%	29.64%	29.59%	29.41%	32.20%	32.78%	29.12%	28.74%	30.68%	32.58%	31.36%	29.91%	30.56%	28.85%	50.00%	28.57%	37.91%	50.29%	56.25%	82.93%	32.76%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	59	3	5	5	3	1	2	3	3	4	2	3	5	4	5	4	4	0	0	1	1	0	0	1					
		0.43%	0.31%	0.48%	0.61%	0.37%	0.15%	0.28%	0.45%	0.45%	0.53%	0.26%	0.38%	0.71%	0.55%	0.66%	0.62%	0.56%	0.00%	0.00%	0.16%	0.19%	0.00%	0.00%	1.72%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
