Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																
Дата голосования: 07.12.2003 0:00:00																																
																																
Наименование Избирательной комиссии:    Должанская																																
																																
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																
																																
		Сумма	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280	УИК №282	УИК №283	УИК №284	УИК №285	УИК №286	УИК №287	УИК №288	УИК №289	УИК №290	УИК №291	УИК №292	УИК №293	УИК №294	УИК №295					
1	"Число избирателей, внесенных в списки"	10132	371	328	285	177	528	327	302	271	528	252	295	265	233	470	196	1625	1747	179	340	121	374	445	202	148	123					
2	"Число бюллетеней, полученных участковыми комиссиями"	10151	375	329	286	182	533	323	300	274	520	251	285	258	232	473	196	1626	1768	183	339	127	371	444	202	150	124					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6460	340	299	90	99	316	209	184	129	386	126	197	166	99	312	110	1000	1208	114	227	97	192	271	107	94	88					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	2320	15	5	172	78	163	103	107	131	109	95	80	80	89	97	67	139	123	65	108	16	177	131	89	49	32					
6	Число погашенных бюллетеней	1371	20	25	24	5	54	11	9	14	25	30	8	12	44	64	19	487	437	4	4	14	2	42	6	7	4					
7	Число бюллетеней в переносных ящиках для голосования	2320	15	5	172	78	163	103	107	131	109	95	80	80	89	97	67	139	123	65	108	16	177	131	89	49	32					
8	Число бюллетеней в стационарных ящиках для голосования	6460	340	299	90	99	316	209	184	129	386	126	197	166	99	312	110	1000	1208	114	227	97	192	271	107	94	88					
9	Число недействительных бюллетеней	77	3	0	0	0	2	21	1	0	12	1	1	0	1	0	1	15	16	0	0	0	1	2	0	0	0					
10	Число действительных бюллетеней	8703	352	304	262	177	477	291	290	260	483	220	276	246	187	409	176	1124	1315	179	335	113	368	400	196	143	120					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	195	5	5	5	5	10	8	7	5	10	5	5	5	6	8	2	25	33	5	6	3	7	10	5	5	5					
