Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Суземская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948					
1	"Число избирателей, внесенных в список избирателей"	14415	2913	1366	865	2280	226	64	157	88	1688	494	448	185	218	210	143	405	414	328	266	275	82	541	519	240					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13980	2900	1300	850	2200	200	70	150	80	1700	500	450	160	200	200	140	400	400	300	250	250	80	500	500	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	7084	1488	672	373	1164	99	25	40	42	745	223	185	100	121	106	76	145	188	230	136	145	43	333	279	126					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	881	70	30	63	80	16	15	48	0	106	80	28	12	29	19	11	81	45	3	20	16	20	34	40	15					
6	Число погашенных избирательных бюллетеней	6015	1342	598	414	956	85	30	62	38	849	197	237	48	50	75	53	174	167	67	94	89	17	133	181	59					
7	Число избирательных бюллетеней в переносных ящиках для голосования	881	70	30	63	80	16	15	48	0	106	80	28	12	29	19	11	81	45	3	20	16	20	34	40	15					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	7084	1488	672	373	1164	99	25	40	42	745	223	185	100	121	106	76	145	188	230	136	145	43	333	279	126					
9	Число недействительных избирательных бюллетеней	100	18	10	7	22	0	0	1	0	7	2	4	4	3	1	1	3	2	4	1	3	0	4	2	1					
10	Число действительных избирательных бюллетеней	7865	1540	692	429	1222	115	40	87	42	844	301	209	108	147	124	86	223	231	229	155	158	63	363	317	140					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	128	28	15	4	22	3	9	0	1	10	6	9	1	0	0	1	2	8	0	1	1	0	2	3	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	128	28	15	4	22	3	9	0	1	10	6	9	1	0	0	1	2	8	0	1	1	0	2	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	81	21	3	4	8	1	1	3	8	5	4	2	0	1	1	1	0	2	1	2	2	5	2	0	4					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	22	6	2	2	8	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1271	249	108	74	210	10	9	35	6	160	45	42	20	29	19	8	40	29	29	16	15	4	38	51	25					
		15.96%	15.98%	15.38%	16.97%	16.88%	8.70%	22.50%	39.77%	14.29%	18.80%	14.85%	19.72%	17.86%	19.33%	15.20%	9.20%	17.70%	12.45%	12.45%	10.26%	9.32%	6.35%	10.35%	15.99%	17.73%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1021	237	117	62	157	17	3	6	5	95	27	30	18	20	12	15	22	24	21	30	16	4	29	39	15					
		12.82%	15.21%	16.67%	14.22%	12.62%	14.78%	7.50%	6.82%	11.90%	11.16%	8.91%	14.08%	16.07%	13.33%	9.60%	17.24%	9.73%	10.30%	9.01%	19.23%	9.94%	6.35%	7.90%	12.23%	10.64%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	93	23	6	7	11	1	0	0	0	7	5	4	0	2	6	2	5	1	0	6	0	0	1	5	1					
		1.17%	1.48%	0.85%	1.61%	0.88%	0.87%	0.00%	0.00%	0.00%	0.82%	1.65%	1.88%	0.00%	1.33%	4.80%	2.30%	2.21%	0.43%	0.00%	3.85%	0.00%	0.00%	0.27%	1.57%	0.71%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1914	430	194	128	361	27	8	15	9	201	73	35	6	17	17	8	55	80	17	22	18	7	68	82	36					
		24.03%	27.60%	27.64%	29.36%	29.02%	23.48%	20.00%	17.05%	21.43%	23.62%	24.09%	16.43%	5.36%	11.33%	13.60%	9.20%	24.34%	34.33%	7.30%	14.10%	11.18%	11.11%	18.53%	25.71%	25.53%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	108	31	16	6	13	3	0	2	0	12	2	4	0	0	0	0	2	3	0	2	0	0	5	1	6					
		1.36%	1.99%	2.28%	1.38%	1.05%	2.61%	0.00%	2.27%	0.00%	1.41%	0.66%	1.88%	0.00%	0.00%	0.00%	0.00%	0.88%	1.29%	0.00%	1.28%	0.00%	0.00%	1.36%	0.31%	4.26%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3431	565	247	152	466	55	20	28	22	367	149	92	64	79	69	53	99	92	161	78	109	48	221	139	56					
		43.08%	36.26%	35.19%	34.86%	37.46%	47.83%	50.00%	31.82%	52.38%	43.13%	49.17%	43.19%	57.14%	52.67%	55.20%	60.92%	43.81%	39.48%	69.10%	50.00%	67.70%	76.19%	60.22%	43.57%	39.72%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	27	5	4	0	4	2	0	1	0	2	0	2	0	0	1	0	0	2	1	1	0	0	1	0	1					
		0.34%	0.32%	0.57%	0.00%	0.32%	1.74%	0.00%	1.14%	0.00%	0.24%	0.00%	0.94%	0.00%	0.00%	0.80%	0.00%	0.00%	0.86%	0.43%	0.64%	0.00%	0.00%	0.27%	0.00%	0.71%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
