Выборы Президента Российской Федерации																																											
Дата голосования: 02.03.2008																																											
																																											
"Наименование Избирательной комиссии:    Ростов-на-Дону, Железнодорожная"																																											
																																											
Сводная таблица результатов выборов																																											
																																											
	Число участковых избирательных комиссий	36																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																									
																																											
		Сумма	УИК №1490	УИК №1491	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585	УИК №1586	УИК №1587	УИК №1588	УИК №1589	УИК №1590	УИК №1591	УИК №1592	УИК №1593	УИК №1594	УИК №1595	УИК №1596	УИК №1597	УИК №1598	УИК №1599	УИК №1600	УИК №1601	УИК №1602	УИК №1603	УИК №1604	УИК №1605	УИК №1606	УИК №1607	УИК №1608	УИК №1609	УИК №1610	УИК №2527	УИК №2570	УИК №2588	УИК №2589					
1	"Число избирателей, включенных в списки избирателей"	67873	1854	1933	2315	2014	2551	2379	2042	1986	1939	2047	2101	2268	2045	2465	2276	2384	1942	2160	2362	1568	1372	1642	2201	1825	2237	2000	2015	2512	2005	2626	1318	544	273	2382	205	85					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	64750	1800	1850	2200	1900	2400	2200	1950	1850	1850	1950	2000	2000	1900	2300	2200	2300	1850	2100	2300	1500	1300	1550	2100	1750	2100	1900	1900	2400	1900	2500	1300	500	250	2300	300	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	53599	1558	1529	1940	1597	2077	1301	1788	1659	1180	1749	1508	1794	1755	1910	1785	1824	1371	1681	2098	1229	1076	1431	1702	1482	1781	1667	1610	2035	1403	2217	1137	341	142	1952	205	85					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5590	106	249	74	118	161	97	145	92	210	172	262	206	54	198	167	264	426	295	111	218	182	63	119	118	235	153	190	215	168	83	82	78	85	194	0	0					
6	Число погашенных избирательных бюллетеней	5502	136	72	186	185	162	802	17	99	460	29	230	0	91	192	248	212	53	124	91	53	42	56	279	150	84	21	100	150	329	200	81	81	23	154	95	215					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5590	106	249	74	118	161	97	145	92	210	172	262	206	54	198	167	264	426	295	111	218	182	63	119	118	235	153	190	215	168	83	82	78	85	194	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	53584	1558	1524	1940	1597	2077	1299	1788	1659	1180	1749	1508	1794	1755	1910	1785	1824	1371	1681	2098	1229	1076	1431	1700	1482	1775	1667	1610	2035	1403	2217	1137	341	142	1952	205	85					
9	Число недействительных избирательных бюллетеней	325	9	6	4	7	7	18	8	7	5	1	15	95	3	15	0	0	0	2	3	6	6	7	9	11	21	19	0	15	0	2	6	8	0	10	0	0					
10	Число действительных избирательных бюллетеней	58849	1655	1767	2010	1708	2231	1378	1925	1744	1385	1920	1755	1905	1806	2093	1952	2088	1797	1974	2206	1441	1252	1487	1810	1589	1989	1801	1800	2235	1571	2298	1213	411	227	2136	205	85					
11	Число полученных открепительных  удостоверений	1500	40	40	50	40	65	50	45	45	45	45	45	45	45	65	50	65	40	50	65	30	25	30	50	40	50	45	45	65	45	65	20	0	10	45	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	902	16	26	33	32	41	26	29	21	22	22	28	24	39	39	35	52	40	50	47	14	15	27	27	23	22	13	17	27	18	32	11	0	1	33	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	1211	19	14	24	26	27	34	29	31	8	3	31	163	20	80	5	20	17	12	21	14	17	15	27	7	10	18	2	18	10	19	3	164	4	9	205	85					
14	Число неиспользованных открепительных удостоверений	598	24	14	17	8	24	24	16	24	23	23	17	21	6	26	15	13	0	0	18	16	10	3	23	17	28	32	28	38	27	33	9	0	9	12	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	60	1	4	1	3	4	4	1	2	3	1	3	1	2	4	4	0	1	1	2	2	0	0	1	1	2	1	2	3	1	0	2	0	0	3	0	0					
16	Число утраченных избирательных бюллетеней	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	Богданов Андрей Владимирович	379	12	13	15	13	23	18	6	10	10	10	10	25	9	18	8	2	8	12	14	11	14	8	16	5	13	12	4	17	11	9	9	11	0	1	2	0					
		0.64%	0.72%	0.73%	0.74%	0.76%	1.03%	1.29%	0.31%	0.57%	0.72%	0.52%	0.56%	1.25%	0.50%	0.85%	0.41%	0.10%	0.45%	0.61%	0.63%	0.76%	1.11%	0.54%	0.88%	0.31%	0.65%	0.66%	0.22%	0.76%	0.70%	0.39%	0.74%	2.63%	0.00%	0.05%	0.98%	0.00%					
19	Жириновский Владимир Вольфович	2021	53	40	75	77	90	89	18	32	55	54	77	68	20	90	49	46	122	96	23	41	35	30	62	32	105	82	43	93	82	106	38	52	7	28	9	2					
		3.42%	3.19%	2.26%	3.72%	4.49%	4.02%	6.38%	0.93%	1.83%	3.96%	2.81%	4.35%	3.40%	1.11%	4.27%	2.51%	2.20%	6.79%	4.86%	1.04%	2.83%	2.78%	2.01%	3.41%	2.00%	5.22%	4.51%	2.39%	4.13%	5.22%	4.61%	3.12%	12.41%	3.08%	1.30%	4.39%	2.35%					
20	Зюганов Геннадий Андреевич	4234	107	134	185	194	261	206	104	163	128	60	146	177	76	195	235	70	14	18	46	33	36	38	71	97	180	173	145	277	217	211	71	79	2	77	4	4					
