Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    Балтийская																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52									
1	"Число избирателей, включенных в список избирателей"	27687	578	505	1423	935	998	1229	1141	1213	1000	1175	2066	2112	1126	2007	2470	2389	1598	1088	673	1353	608									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	24657	500	400	1057	800	900	1000	1000	1000	900	1000	1900	2000	1000	1900	1800	2600	1400	1000	600	1200	700									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	17925	337	312	1002	563	648	796	717	743	654	799	1406	1351	773	1321	1726	1516	976	610	482	846	347									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	336	12	7	6	8	9	12	12	47	16	9	25	33	11	27	12	16	18	14	24	12	6									
6	Число погашенных избирательных бюллетеней	6396	151	81	49	229	243	192	271	210	230	192	469	616	216	552	62	1068	406	376	94	342	347									
7	Число избирательных бюллетеней в переносных ящиках для голосования	336	12	7	6	8	9	12	12	47	16	9	25	33	11	27	12	16	18	14	24	12	6									
8	Число бюллетеней в стационарных ящиках для голосования	17911	337	312	1001	563	648	796	717	743	654	799	1406	1351	773	1308	1726	1516	976	610	482	846	347									
9	Число недействительных избирательных бюллетеней	219	3	4	15	3	3	11	10	12	8	2	19	9	3	16	33	28	9	5	11	12	3									
10	Число действительных избирательных бюллетеней	18028	346	315	992	568	654	797	719	778	662	806	1412	1375	781	1319	1705	1504	985	619	495	846	350									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	108	3	2	1	1	6	4	4	5	7	6	9	12	7	12	5	6	9	0	3	5	1									
		0.59%	0.86%	0.63%	0.10%	0.18%	0.91%	0.50%	0.55%	0.63%	1.04%	0.74%	0.63%	0.87%	0.89%	0.90%	0.29%	0.39%	0.91%	0.00%	0.59%	0.58%	0.28%									
14	Грудинин Павел Николаевич	1652	18	27	93	50	69	71	64	70	62	89	151	122	55	139	154	120	102	55	32	79	30									
		9.05%	5.16%	8.46%	9.24%	8.76%	10.50%	8.79%	8.78%	8.86%	9.25%	11.01%	10.55%	8.82%	7.02%	10.41%	8.86%	7.83%	10.26%	8.81%	6.32%	9.21%	8.50%									
15	Жириновский Владимир Вольфович	1423	38	30	108	50	34	48	40	67	42	44	90	94	53	88	174	153	88	35	47	68	32									
		7.80%	10.89%	9.40%	10.72%	8.76%	5.18%	5.94%	5.49%	8.48%	6.27%	5.45%	6.29%	6.79%	6.76%	6.59%	10.01%	9.99%	8.85%	5.61%	9.29%	7.93%	9.07%									
16	Путин Владимир Владимирович	13979	269	235	753	439	499	617	577	604	515	637	1109	1085	632	1027	1292	1138	734	509	373	655	280									
		76.61%	77.08%	73.67%	74.78%	76.88%	75.95%	76.36%	79.15%	76.46%	76.87%	78.84%	77.50%	78.40%	80.61%	76.93%	74.34%	74.28%	73.84%	81.57%	73.72%	76.34%	79.32%									
17	Собчак Ксения Анатольевна	405	7	9	20	9	27	22	14	10	14	13	21	27	12	28	46	50	22	7	18	25	4									
		2.22%	2.01%	2.82%	1.99%	1.58%	4.11%	2.72%	1.92%	1.27%	2.09%	1.61%	1.47%	1.95%	1.53%	2.10%	2.65%	3.26%	2.21%	1.12%	3.56%	2.91%	1.13%									
18	Сурайкин Максим Александрович	120	2	1	4	6	3	10	5	6	8	4	9	9	4	3	6	13	12	6	4	3	2									
		0.66%	0.57%	0.31%	0.40%	1.05%	0.46%	1.24%	0.69%	0.76%	1.19%	0.50%	0.63%	0.65%	0.51%	0.22%	0.35%	0.85%	1.21%	0.96%	0.79%	0.35%	0.57%									
19	Титов Борис Юрьевич	174	5	7	6	6	4	14	7	7	5	6	10	11	11	13	15	12	11	4	12	8	0									
		0.95%	1.43%	2.19%	0.60%	1.05%	0.61%	1.73%	0.96%	0.89%	0.75%	0.74%	0.70%	0.79%	1.40%	0.97%	0.86%	0.78%	1.11%	0.64%	2.37%	0.93%	0.00%									
20	Явлинский Григорий Алексеевич	167	4	4	7	7	12	11	8	9	9	7	13	15	7	9	13	12	7	3	6	3	1									
		0.92%	1.15%	1.25%	0.70%	1.23%	1.83%	1.36%	1.10%	1.14%	1.34%	0.87%	0.91%	1.08%	0.89%	0.67%	0.75%	0.78%	0.70%	0.48%	1.19%	0.35%	0.28%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
