Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Краснозерская 																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №526	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564	УИК №565	УИК №566	УИК №567	УИК №568	УИК №569	УИК №570	УИК №571	УИК №572	УИК №573	УИК №574	УИК №575	УИК №576	УИК №577									
1	Число избирателей, включенных в список избирателей	28225	535	66	583	495	262	101	367	112	1986	2018	2245	2222	171	528	355	60	303	964	365	667	58	782	548	729	273	62	86	886	556	744	52	109	251	514	180	79	80	761	196	1007	699	272	536	1043	120	586	145	96	545	942	535	348									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	29550	560	70	640	540	260	100	380	110	2050	2100	2300	2300	250	530	360	50	320	1000	390	700	60	800	570	750	260	70	90	950	550	800	50	120	280	550	190	80	80	840	210	1000	750	300	560	1100	130	640	150	100	600	960	580	370									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17490	330	49	373	337	195	80	258	80	1177	1205	1325	1263	140	335	227	42	215	639	262	470	42	461	306	475	165	46	40	500	261	435	35	87	153	378	127	60	60	485	145	547	449	183	373	619	80	369	88	65	313	596	333	212									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1998	40	0	76	71	14	0	20	2	93	129	193	102	3	31	8	3	19	43	34	26	0	61	41	28	13	7	4	50	106	46	3	8	31	34	7	5	1	67	14	97	52	24	36	77	4	28	10	6	68	83	53	27									
6	Число погашенных избирательных бюллетеней	10062	190	21	191	132	51	20	102	28	780	766	782	935	107	164	125	5	86	318	94	204	18	278	223	247	82	17	46	400	183	319	12	25	96	138	56	15	19	288	51	356	249	93	151	404	46	243	52	29	219	281	194	131									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1998	40	0	76	71	14	0	20	2	93	129	193	102	3	31	8	3	19	43	34	26	0	61	41	28	13	7	4	50	106	46	3	8	31	34	7	5	1	67	14	97	52	24	36	77	4	28	10	6	68	83	53	27									
8	Число бюллетеней в стационарных ящиках для голосования	17490	330	49	373	337	195	80	258	80	1177	1205	1325	1263	140	335	227	42	215	639	262	470	42	461	306	475	165	46	40	500	261	435	35	87	153	378	127	60	60	485	145	547	449	183	373	619	80	369	88	65	313	596	333	212									
9	Число недействительных избирательных бюллетеней	193	7	0	0	4	3	1	2	1	11	20	17	22	2	7	3	0	2	5	2	3	0	1	2	6	1	0	1	2	5	6	0	0	2	1	4	1	1	6	0	6	3	2	4	7	0	2	0	1	4	9	3	1									
10	Число действительных избирательных бюллетеней	19295	363	49	449	404	206	79	276	81	1259	1314	1501	1343	141	359	232	45	232	677	294	493	42	521	345	497	177	53	43	548	362	475	38	95	182	411	130	64	60	546	159	638	498	205	405	689	84	395	98	70	377	670	383	238									
11	Число полученных открепительных  удостоверений	1613	21	9	60	60	7	2	20	7	75	75	117	60	1	10	9	1	22	65	28	47	10	20	20	25	8	12	10	65	10	60	5	13	30	53	12	5	7	70	25	35	35	30	35	80	10	52	15	8	50	37	50	20									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1613	21	9	60	60	7	2	20	7	75	75	117	60	1	10	9	1	22	65	28	47	10	20	20	25	8	12	10	65	10	60	5	13	30	53	12	5	7	70	25	35	35	30	35	80	10	52	15	8	50	37	50	20									
13	Число избирателей, проголосовавших по открепительным удостоверениям	443	8	2	2	8	5	3	7	1	26	56	33	24	67	11	8	6	3	10	4	5	3	3	9	8	7	4	3	6	3	5	4	1	1	2	3	1	3	5	2	11	2	6	8	8	1	7	1	1	2	14	15	5									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	72	4	0	0	0	0	0	0	0	14	13	14	12	0	2	2	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	3	0	0	0	0	0	3	0	1	0	0	0	0	0	1									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	1624	22	5	32	54	22	12	29	14	89	87	110	129	8	37	20	2	26	44	32	34	5	35	15	48	10	2	3	38	35	26	1	13	4	40	7	3	5	53	20	54	57	40	61	32	13	66	11	7	23	45	27	17									
		8.33%	5.95%	10.20%	7.13%	13.24%	10.53%	15.00%	10.43%	17.07%	7.01%	6.52%	7.25%	9.45%	5.59%	10.11%	8.51%	4.44%	11.11%	6.45%	10.81%	6.85%	11.90%	6.70%	4.32%	9.54%	5.62%	3.77%	6.82%	6.91%	9.54%	5.41%	2.63%	13.68%	2.17%	9.71%	5.22%	4.62%	8.20%	9.60%	12.58%	8.39%	11.38%	19.32%	14.91%	4.60%	15.48%	16.62%	11.22%	9.86%	6.04%	6.63%	6.99%	7.11%									
20	Зюганов Геннадий Андреевич	4029	74	7	140	74	29	12	40	18	267	301	316	303	30	70	42	8	35	99	45	124	10	80	114	115	32	11	10	87	58	106	5	8	49	99	23	21	8	126	40	153	128	39	91	113	13	57	21	1	114	136	75	52									
		20.67%	20.00%	14.29%	31.18%	18.14%	13.88%	15.00%	14.39%	21.95%	21.02%	22.56%	20.82%	22.20%	20.98%	19.13%	17.87%	17.78%	14.96%	14.52%	15.20%	25.00%	23.81%	15.33%	32.85%	22.86%	17.98%	20.75%	22.73%	15.82%	15.80%	22.04%	13.16%	8.42%	26.63%	24.03%	17.16%	32.31%	13.11%	22.83%	25.16%	23.76%	25.55%	18.84%	22.25%	16.24%	15.48%	14.36%	21.43%	1.41%	29.92%	20.03%	19.43%	21.76%									
21	Миронов Сергей Михайлович	511	8	2	14	3	3	1	2	2	29	35	41	42	6	11	7	0	4	15	12	10	0	8	15	19	5	4	0	18	8	12	2	2	1	18	2	5	1	7	6	16	16	3	9	24	3	6	0	0	12	25	8	9									
		2.62%	2.16%	4.08%	3.12%	0.74%	1.44%	1.25%	0.72%	2.44%	2.28%	2.62%	2.70%	3.08%	4.20%	3.01%	2.98%	0.00%	1.71%	2.20%	4.05%	2.02%	0.00%	1.53%	4.32%	3.78%	2.81%	7.55%	0.00%	3.27%	2.18%	2.49%	5.26%	2.11%	0.54%	4.37%	1.49%	7.69%	1.64%	1.27%	3.77%	2.48%	3.19%	1.45%	2.20%	3.45%	3.57%	1.51%	0.00%	0.00%	3.15%	3.68%	2.07%	3.77%									
22	Прохоров Михаил Дмитриевич	761	10	0	9	11	10	1	14	2	73	62	95	55	7	10	17	1	10	11	5	24	1	14	14	25	6	0	2	31	8	19	0	5	6	18	0	4	2	7	2	24	11	8	12	23	1	17	3	1	20	32	11	7									
		3.90%	2.70%	0.00%	2.00%	2.70%	4.78%	1.25%	5.04%	2.44%	5.75%	4.65%	6.26%	4.03%	4.90%	2.73%	7.23%	2.22%	4.27%	1.61%	1.69%	4.84%	2.38%	2.68%	4.03%	4.97%	3.37%	0.00%	4.55%	5.64%	2.18%	3.95%	0.00%	5.26%	3.26%	4.37%	0.00%	6.15%	3.28%	1.27%	1.26%	3.73%	2.20%	3.86%	2.93%	3.30%	1.19%	4.28%	3.06%	1.41%	5.25%	4.71%	2.85%	2.93%									
23	Путин Владимир Владимирович	12370	249	35	254	262	142	53	191	45	801	829	939	814	90	231	146	34	157	508	200	301	26	384	187	290	124	36	28	374	253	312	30	67	122	236	98	31	44	353	91	391	286	115	232	497	54	249	63	61	208	432	262	153									
		63.47%	67.30%	71.43%	56.57%	64.22%	67.94%	66.25%	68.71%	54.88%	63.07%	62.14%	61.86%	59.63%	62.94%	63.11%	62.13%	75.56%	67.09%	74.49%	67.57%	60.69%	61.90%	73.56%	53.89%	57.65%	69.66%	67.92%	63.64%	68.00%	68.94%	64.86%	78.95%	70.53%	66.30%	57.28%	73.13%	47.69%	72.13%	63.95%	57.23%	60.71%	57.09%	55.56%	56.72%	71.41%	64.29%	62.72%	64.29%	85.92%	54.59%	63.62%	67.88%	64.02%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
