Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Колосовская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778	УИК №779	УИК №780	УИК №781	УИК №782	УИК №783	УИК №784	УИК №785	УИК №786	УИК №787	УИК №788	УИК №789	УИК №790	УИК №791	УИК №792	УИК №793	УИК №794	УИК №795	УИК №796	УИК №797					
1	"Число избирателей, внесенных в список избирателей"	10368	163	222	332	109	93	89	136	111	1431	1660	1472	242	488	652	294	196	142	70	127	381	85	113	55	107	661	275	238	53	371					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	10461	157	227	334	124	96	87	149	110	1400	1400	1400	269	527	689	436	189	150	73	127	441	90	119	60	100	685	271	248	85	418					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6772	112	170	217	85	36	56	112	76	856	947	814	150	358	357	283	143	112	70	111	289	64	71	49	58	438	210	163	50	315					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	805	20	14	38	5	32	16	5	11	72	50	102	32	31	113	11	14	7	0	3	47	5	17	6	14	82	10	12	3	33					
6	Число погашенных избирательных бюллетеней	2884	25	43	79	34	28	15	32	23	472	403	484	87	138	219	142	32	31	3	13	105	21	31	5	28	165	51	73	32	70					
7	Число избирательных бюллетеней в переносных ящиках для голосования	805	20	14	38	5	32	16	5	11	72	50	102	32	31	113	11	14	7	0	3	47	5	17	6	14	82	10	12	3	33					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6765	112	170	217	85	36	56	112	76	851	947	812	150	358	357	283	143	112	70	111	289	64	71	49	58	438	210	163	50	315					
9	Число недействительных избирательных бюллетеней	151	2	8	3	0	1	6	1	2	10	4	20	1	0	27	12	1	2	2	1	6	2	0	2	2	7	8	11	1	9					
10	Число действительных избирательных бюллетеней	7419	130	176	252	90	67	66	116	85	913	993	894	181	389	443	282	156	117	68	113	330	67	88	53	70	513	212	164	52	339					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	275	3	4	7	5	0	3	4	0	45	40	40	7	10	10	10	5	5	0	5	12	3	5	2	5	15	10	10	0	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	158	0	1	4	0	0	0	0	0	40	37	35	0	0	4	3	0	1	0	0	12	0	1	1	0	8	1	7	0	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	118	2	4	5	3	5	3	1	4	12	4	5	3	4	5	3	3	5	4	5	9	2	2	1	3	6	6	3	2	4					
14	Число погашенных неиспользованных открепительных удостоверений	117	3	3	3	5	0	3	4	0	5	3	5	7	10	6	7	5	4	0	5	0	3	4	1	5	7	9	3	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	0	0	0	0	0	0	0	0	2	1	1	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
