Выборы Президента Российской Федерации																																																																					
Дата голосования: 04.03.2012																																																																					
																																																																					
Наименование Избирательной комиссии:    Тольятти, Центральная																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	Число участковых избирательных комиссий, приступивших к передаче сведений	58																																																																			
																																																																					
		Сумма	УИК №1653	УИК №1654	УИК №1655	УИК №1656	УИК №1657	УИК №1658	УИК №1659	УИК №1660	УИК №1661	УИК №1662	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1680	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1694	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710									
1	Число избирателей, включенных в список избирателей	126304	2435	1918	2445	2302	2025	2164	2181	2045	1766	2171	2716	2326	1506	1663	2538	2851	2838	2064	2190	2256	2087	2407	2263	2210	2305	2689	2098	2426	2523	2153	2308	2218	2338	2249	2132	2579	2790	2284	2291	2114	1812	2856	2776	2840	2653	2395	2503	2228	2384	2613	2332	2985	2909	1261	208	335	146	204									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	119873	2300	1800	2300	2200	2000	2000	2000	2000	1700	2100	2500	2200	1500	1600	2500	2800	2700	2000	2100	2100	2000	2300	2200	2000	2200	2500	2000	2300	2300	2100	2200	2100	2200	2100	2000	2500	2700	2200	2200	2000	1700	2800	2600	2700	2600	2200	2400	2000	1900	2500	2200	2900	2800	1200	197	330	145	201									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	69056	1547	1048	1373	1411	1170	1277	1262	1178	1082	1465	1504	1367	1037	1076	1675	1902	1601	803	1240	1223	1200	1217	1080	1280	1286	1400	1268	1391	1317	1171	1345	1295	1149	1308	1107	1426	1377	1287	1178	1021	779	1111	1322	1407	1421	1186	1355	989	686	1332	1121	1753	1727	804	141	264	138	176									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2746	51	45	33	68	103	59	61	92	51	31	29	29	22	21	51	41	28	16	46	88	58	60	68	69	70	54	63	63	65	38	28	44	56	31	32	59	66	45	55	32	26	61	26	25	54	39	50	52	169	44	18	98	14	47	2	0	0	0									
6	Число погашенных избирательных бюллетеней	48070	702	707	894	721	727	663	677	730	567	604	967	804	441	503	774	857	1071	1181	814	789	742	1023	1052	651	844	1046	669	846	918	891	827	761	995	761	861	1015	1257	868	967	947	895	1628	1252	1268	1125	975	995	959	1045	1124	1061	1049	1059	349	54	66	7	25									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2746	51	45	33	68	103	59	61	92	51	31	29	29	22	21	51	41	28	16	46	88	58	60	68	69	70	54	63	63	65	38	28	44	56	31	32	59	66	45	55	32	26	61	26	25	54	39	50	52	169	44	18	98	14	47	2	0	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	69024	1543	1047	1373	1408	1170	1277	1262	1178	1082	1465	1504	1367	1036	1076	1675	1900	1601	803	1240	1223	1200	1215	1080	1278	1285	1399	1267	1389	1317	1170	1345	1295	1149	1308	1106	1426	1376	1287	1178	1021	779	1111	1321	1404	1421	1185	1355	989	685	1331	1119	1753	1727	804	141	264	138	176									
9	Число недействительных избирательных бюллетеней	949	12	16	14	18	18	22	24	16	13	16	14	9	11	15	17	32	19	12	28	11	13	15	16	14	15	17	23	11	13	16	25	25	10	16	13	18	16	14	10	20	7	16	12	17	15	111	11	15	3	11	10	25	20	8	3	6	0	2									
10	Число действительных избирательных бюллетеней	70821	1582	1076	1392	1458	1255	1314	1299	1254	1120	1480	1519	1387	1047	1082	1709	1909	1610	807	1258	1300	1245	1260	1132	1333	1340	1436	1307	1441	1369	1192	1348	1314	1195	1323	1125	1467	1426	1318	1223	1033	798	1156	1335	1412	1460	1113	1394	1026	851	1364	1127	1826	1721	843	140	258	138	174									
11	Число полученных открепительных  удостоверений	1254	35	20	30	20	25	20	35	31	20	20	20	25	20	20	20	30	30	20	20	20	20	20	20	20	25	20	20	20	30	30	20	25	20	25	20	20	25	20	25	20	20	30	20	25	30	20	20	20	20	20	25	25	30	20	3	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1017	31	18	27	16	23	17	30	29	14	11	16	22	15	9	17	30	25	14	13	14	10	15	11	19	22	20	15	14	28	26	16	22	17	20	18	12	25	20	23	10	14	27	18	23	30	11	13	10	6	20	22	25	28	14	2	0	0	0									
