Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
"Наименование Избирательной комиссии:    Тольятти, Центральная"																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1712	УИК №1713	УИК №1714	УИК №1715	УИК №1716	УИК №1717	УИК №1718	УИК №1719	УИК №1720	УИК №1721	УИК №1722	УИК №1723	УИК №1724	УИК №1725	УИК №1726	УИК №1727	УИК №1728	УИК №1729	УИК №1730	УИК №1731	УИК №1732	УИК №1733	УИК №1734	УИК №1735	УИК №1736	УИК №1737	УИК №1738	УИК №1739	УИК №1740	УИК №1741	УИК №1742	УИК №1743	УИК №1744	УИК №1745	УИК №1746	УИК №1747	УИК №1748	УИК №1749	УИК №1750	УИК №1751	УИК №1752	УИК №1753	УИК №1754	УИК №1755	УИК №1756	УИК №1757	УИК №1758					
1	"Число избирателей, включенных в списки избирателей"	121356	2124	1857	2460	2348	2104	2105	2155	2013	1843	2180	2340	2140	2381	2136	2035	1941	2036	2664	2273	2304	2073	2202	2183	2310	2344	2632	2159	2446	2466	2207	2264	2260	2284	2290	2237	2732	2851	2281	2437	2070	1787	2377	2540	2815	2934	2145	2909	2008	2545	2262	2536	2391	1222	195	333	82	108					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	98812	1700	1550	2000	1900	1700	1700	1750	1650	1500	1800	1900	1750	1900	1750	1650	1600	1650	2150	1850	1850	1700	1800	1750	1800	1900	2150	1750	2000	2000	1800	1850	1850	1850	1850	1800	2200	2300	1900	2000	1700	1450	1950	2050	2250	2350	1750	2350	1850	2050	1850	2050	1950	1000	145	330	81	106					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	53678	1031	809	1099	1139	1004	977	1056	934	897	1156	1139	1059	1190	1089	956	1026	988	1102	1037	1027	936	954	782	1124	1018	1090	1067	1128	1075	1055	1101	1066	953	1109	957	1091	1160	1111	1071	811	585	788	906	1125	1111	898	1108	699	913	840	1079	1108	582	107	289	81	85					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	2155	56	71	40	60	58	42	72	53	47	16	13	36	22	20	23	23	26	19	31	58	58	76	45	92	83	31	33	55	51	29	43	40	31	39	35	20	59	29	41	29	21	31	27	18	40	42	52	78	31	31	16	13	42	8	0	0	0					
6	Число погашенных избирательных бюллетеней	42979	613	670	861	701	638	681	622	663	556	628	748	655	688	641	671	551	636	1029	782	765	706	770	923	584	799	1029	650	817	874	716	706	744	866	702	808	1089	1081	760	888	860	844	1131	1117	1107	1199	810	1190	1073	1106	979	955	829	376	30	41	0	21					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2155	56	71	40	60	58	42	72	53	47	16	13	36	22	20	23	23	26	19	31	58	58	76	45	92	83	31	33	55	51	29	43	40	31	39	35	20	59	29	41	29	21	31	27	18	40	42	52	78	31	31	16	13	42	8	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	53624	1029	809	1099	1138	1004	974	1051	930	897	1156	1138	1057	1190	1086	953	1026	988	1102	1032	1027	936	954	781	1124	1018	1090	1066	1128	1070	1055	1098	1065	951	1109	957	1090	1159	1110	1071	811	585	788	903	1125	1111	898	1108	699	911	840	1077	1108	581	107	288	81	85					
9	Число недействительных избирательных бюллетеней	773	16	4	14	14	19	13	16	9	17	24	19	18	10	16	13	13	9	9	8	13	14	12	12	17	13	31	12	23	10	18	15	15	5	24	19	13	18	11	13	13	10	11	9	21	20	8	12	14	10	11	13	21	6	1	24	0	0					
10	Число действительных избирательных бюллетеней	55006	1069	876	1125	1184	1043	1003	1107	974	927	1148	1132	1075	1202	1090	963	1036	1005	1112	1055	1072	980	1018	814	1199	1088	1090	1087	1160	1111	1066	1126	1090	977	1124	973	1097	1200	1128	1099	827	596	808	921	1122	1131	932	1148	763	932	860	1080	1100	617	114	264	81	85					
11	Число полученных открепительных  удостоверений	1380	25	75	25	25	25	25	25	25	20	30	25	25	25	25	25	15	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	25	20	25	25	25	40	25	25	25	25	25	25	25	15	10	5	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	905	15	70	22	17	13	10	13	15	15	26	18	13	14	20	16	13	17	15	16	15	15	13	9	18	17	22	13	9	16	21	10	17	22	13	15	8	19	24	16	16	15	22	16	18	31	14	18	6	17	23	17	15	5	1	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	653	19	16	19	7	16	9	15	16	20	10	18	14	12	9	9	15	10	5	10	17	6	14	10	27	11	5	6	9	7	9	8	6	12	12	18	15	11	15	14	14	6	13	15	8	8	18	14	8	4	7	6	3	12	22	7	3	4					
14	Число неиспользованных открепительных удостоверений	475	10	5	3	8	12	15	12	10	5	4	7	12	11	5	9	2	8	10	9	10	10	12	16	7	8	3	12	16	9	4	15	8	3	12	10	17	6	1	9	9	5	3	9	7	9	11	7	19	8	2	8	10	10	9	4	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	27	0	1	0	2	0	2	1	2	0	0	0	1	0	0	2	0	0	0	0	0	1	2	0	1	2	0	0	0	0	0	0	2	0	0	2	1	0	0	0	2	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	927	19	17	22	25	13	22	14	18	13	26	23	20	32	21	9	21	16	16	18	25	10	23	17	21	17	13	16	17	16	15	30	17	18	17	17	16	19	21	22	13	10	7	8	18	16	14	15	8	15	10	18	24	10	2	7	0	0					
		1.66%	1.75%	1.93%	1.93%	2.09%	1.22%	2.17%	1.25%	1.83%	1.38%	2.22%	1.99%	1.83%	2.64%	1.90%	0.92%	2.00%	1.58%	1.43%	1.69%	2.30%	1.01%	2.23%	2.06%	1.73%	1.54%	1.16%	1.46%	1.44%	1.43%	1.38%	2.63%	1.54%	1.83%	1.48%	1.71%	1.44%	1.56%	1.84%	1.98%	1.55%	1.65%	0.85%	0.86%	1.57%	1.39%	1.49%	1.29%	1.03%	1.59%	1.15%	1.65%	2.14%	1.61%	1.74%	2.43%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	6658	135	110	183	114	100	106	106	90	96	134	106	117	128	107	105	111	95	189	107	125	130	115	103	124	133	161	112	159	137	141	153	118	130	124	130	153	152	133	131	107	81	110	100	158	163	102	148	105	128	142	132	141	73	17	32	8	8					
		11.94%	12.44%	12.50%	16.07%	9.52%	9.42%	10.43%	9.44%	9.16%	10.17%	11.43%	9.21%	10.70%	10.56%	9.67%	10.76%	10.58%	9.37%	16.86%	10.07%	11.52%	13.08%	11.17%	12.47%	10.20%	12.08%	14.36%	10.19%	13.44%	12.22%	13.01%	13.41%	10.68%	13.24%	10.80%	13.10%	13.78%	12.48%	11.68%	11.78%	12.74%	13.37%	13.43%	10.75%	13.82%	14.16%	10.85%	12.76%	13.51%	13.59%	16.30%	12.08%	12.58%	11.72%	14.78%	11.11%	9.88%	9.41%					
20	Зюганов Геннадий Андреевич	14438	240	218	269	325	293	267	319	331	250	298	302	303	342	313	272	309	295	196	312	290	244	247	208	338	281	236	296	320	272	293	307	300	290	316	269	273	367	265	333	176	144	205	216	268	286	226	293	176	204	190	260	264	190	25	60	25	31					
