Выборы Президента Российской Федерации																																
Дата голосования: 18.03.2018																																
																																
Наименование Избирательной комиссии:    ТИК ЗАТО Александровск																																
																																
Сводная таблица итогов голосования																																
																																
	Число участковых избирательных комиссий	21																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	21																														
																																
		Сумма	УИК №212	УИК №213	УИК №214	УИК №215	УИК №216	УИК №217	УИК №219	УИК №220	УИК №221	УИК №222	УИК №223	УИК №224	УИК №225	УИК №226	УИК №227	УИК №228	УИК №229	УИК №230	УИК №231	УИК №232	УИК №742									
1	"Число избирателей, включенных в список избирателей"	30432	1414	1579	1892	974	1586	1468	2094	1375	2090	1815	1778	458	1383	1564	1456	1301	1857	1715	1506	1010	117									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	29950	1300	1500	1900	950	1600	1450	1900	1300	2100	1700	1800	450	1400	1700	1450	1400	1800	1700	1500	930	120									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	26	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	21279	965	1077	1351	692	1055	993	1437	912	1679	1416	1270	342	1069	1034	992	824	1197	1002	978	877	117									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	446	15	13	12	4	19	14	72	73	77	2	5	0	4	5	8	11	5	102	3	2	0									
6	Число погашенных избирательных бюллетеней	8199	320	410	537	228	526	443	391	315	344	282	525	108	327	661	450	565	598	596	519	51	3									
7	Число избирательных бюллетеней в переносных ящиках для голосования	472	15	13	12	30	19	14	72	73	77	2	5	0	4	5	8	11	5	102	3	2	0									
8	Число бюллетеней в стационарных ящиках для голосования	21270	964	1077	1351	692	1055	993	1437	912	1674	1416	1268	342	1069	1034	992	824	1197	1001	978	877	117									
9	Число недействительных избирательных бюллетеней	283	7	10	20	22	14	9	26	12	15	14	17	6	16	20	9	15	17	12	13	9	0									
10	Число действительных избирательных бюллетеней	21459	972	1080	1343	700	1060	998	1483	973	1736	1404	1256	336	1057	1019	991	820	1185	1091	968	870	117									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																
13	Бабурин Сергей Николаевич	92	4	4	4	2	3	8	5	10	6	6	3	1	4	3	4	4	5	7	5	4	0									
		0.42%	0.41%	0.37%	0.29%	0.28%	0.28%	0.79%	0.33%	1.02%	0.34%	0.42%	0.24%	0.29%	0.37%	0.29%	0.40%	0.48%	0.42%	0.63%	0.51%	0.46%	0.00%									
14	Грудинин Павел Николаевич	1798	77	73	110	66	69	69	128	67	156	112	104	24	82	107	88	77	129	90	104	65	1									
		8.27%	7.87%	6.70%	8.07%	9.14%	6.42%	6.85%	8.48%	6.80%	8.91%	7.90%	8.17%	7.02%	7.64%	10.30%	8.80%	9.22%	10.73%	8.16%	10.60%	7.39%	0.85%									
15	Жириновский Владимир Вольфович	1828	95	85	123	64	121	79	161	83	128	109	94	38	69	86	67	69	108	112	79	57	1									
		8.41%	9.70%	7.80%	9.02%	8.86%	11.27%	7.85%	10.67%	8.43%	7.31%	7.69%	7.38%	11.11%	6.43%	8.28%	6.70%	8.26%	8.99%	10.15%	8.05%	6.48%	0.85%									
16	Путин Владимир Владимирович	17037	763	883	1066	545	832	792	1130	779	1388	1140	1025	258	878	784	806	633	909	850	748	713	115									
		78.36%	77.94%	81.01%	78.21%	75.48%	77.47%	78.65%	74.88%	79.09%	79.27%	80.39%	80.52%	75.44%	81.83%	75.46%	80.60%	75.81%	75.62%	77.06%	76.25%	81.11%	98.29%									
17	Собчак Ксения Анатольевна	355	20	24	22	15	14	21	32	16	38	14	16	6	13	17	15	13	15	11	14	19	0									
		1.63%	2.04%	2.20%	1.61%	2.08%	1.30%	2.09%	2.12%	1.62%	2.17%	0.99%	1.26%	1.75%	1.21%	1.64%	1.50%	1.56%	1.25%	0.99%	1.43%	2.16%	0.00%									
18	Сурайкин Максим Александрович	110	6	4	6	2	9	13	11	6	11	4	4	2	1	6	2	5	4	6	5	3	0									
		0.51%	0.61%	0.37%	0.44%	0.28%	0.84%	1.29%	0.73%	0.61%	0.63%	0.28%	0.31%	0.58%	0.09%	0.58%	0.20%	0.60%	0.33%	0.54%	0.51%	0.34%	0.00%									
19	Титов Борис Юрьевич	108	2	3	5	4	6	4	7	7	5	7	4	2	6	3	4	8	11	7	7	6	0									
		0.50%	0.20%	0.28%	0.37%	0.55%	0.56%	0.40%	0.46%	0.71%	0.29%	0.49%	0.31%	0.58%	0.56%	0.29%	0.40%	0.96%	0.92%	0.63%	0.71%	0.68%	0.00%									
20	Явлинский Григорий Алексеевич	131	5	4	7	2	6	12	9	5	4	12	6	5	4	13	5	11	4	8	6	3	0									
		0.60%	0.51%	0.37%	0.51%	0.28%	0.56%	1.19%	0.60%	0.51%	0.23%	0.85%	0.47%	1.46%	0.37%	1.25%	0.50%	1.32%	0.33%	0.73%	0.61%	0.34%	0.00%									
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
																																
