Выборы Президента Российской Федерации																																													
Дата голосования: 02.03.2008																																													
																																													
"Наименование Избирательной комиссии:    Томск, Советская"																																													
																																													
Сводная таблица результатов выборов																																													
																																													
	Число участковых избирательных комиссий	38																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	38																																											
																																													
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38					
1	"Число избирателей, включенных в списки избирателей"	77880	2823	2603	2231	1890	2062	2118	1336	1663	2166	2073	2557	1462	2048	2696	2256	2268	948	2205	857	1127	1844	2384	2115	2019	2416	2647	1670	2629	1819	2331	2502	2110	2476	1518	2224	2303	1635	1849					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	71000	2300	2400	2100	1800	1900	2000	1200	1500	2000	2000	2200	1400	2000	2300	2000	2100	900	2000	800	1000	1700	2200	2000	1900	2300	2400	1500	2400	1700	2100	2200	2000	2200	1400	2000	2000	1500	1600					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	38865	1510	1502	1161	1034	1095	887	505	865	1060	962	1159	638	976	1320	1154	1266	356	1179	745	523	1041	1205	1051	1024	1265	1394	922	1325	870	1214	1180	1054	988	679	985	1147	793	831					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1347	15	40	19	37	38	32	47	16	14	21	72	18	27	177	46	24	15	21	0	11	19	24	15	36	26	36	98	39	38	41	52	18	90	27	28	15	22	33					
6	Число погашенных избирательных бюллетеней	30788	775	858	920	729	767	1081	648	619	926	1017	969	744	997	803	800	810	529	800	55	466	640	971	934	840	1009	970	480	1036	792	845	968	928	1122	694	987	838	685	736					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1347	15	40	19	37	38	32	47	16	14	21	72	18	27	177	46	24	15	21	0	11	19	24	15	36	26	36	98	39	38	41	52	18	90	27	28	15	22	33					
8	Число бюллетеней в стационарных ящиках для голосования	38795	1504	1481	1161	1034	1091	886	505	860	1060	962	1159	638	976	1320	1153	1264	355	1175	745	523	1041	1200	1048	1023	1265	1394	920	1325	869	1211	1178	1054	984	677	983	1147	793	831					
9	Число недействительных избирательных бюллетеней	835	74	64	20	22	20	13	3	12	9	14	22	10	17	28	20	26	8	20	21	14	13	17	22	24	31	50	23	19	21	26	22	20	13	21	24	24	13	15					
10	Число действительных избирательных бюллетеней	39307	1445	1457	1160	1049	1109	905	549	864	1065	969	1209	646	986	1469	1179	1262	362	1176	724	520	1047	1207	1041	1035	1260	1380	995	1345	886	1226	1208	1052	1061	683	987	1138	802	849					
11	Число полученных открепительных  удостоверений	1375	40	40	40	30	40	40	30	30	40	40	40	30	40	40	40	30	30	50	45	30	30	40	40	30	40	40	30	30	30	40	40	40	40	30	30	40	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	680	21	18	10	15	9	13	4	14	21	15	25	11	27	30	15	10	6	36	31	10	17	14	22	29	23	30	24	14	13	19	20	14	27	5	21	13	17	17					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	586	27	12	8	4	30	17	14	15	7	10	17	13	9	10	7	11	9	21	12	7	15	14	16	23	30	15	18	18	18	25	17	19	17	29	16	9	15	12					
14	Число неиспользованных открепительных удостоверений	695	19	22	30	15	31	27	26	16	19	25	15	19	13	10	25	20	24	14	14	20	13	26	18	1	17	10	6	16	17	21	20	26	13	25	9	27	13	13					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	82	3	3	1	2	1	1	1	1	0	1	7	4	2	1	0	0	1	6	0	1	4	1	1	2	3	5	0	5	2	2	1	2	6	3	2	4	2	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																													
18	Богданов Андрей Владимирович	1183	60	56	35	27	34	17	12	18	17	33	21	15	21	26	48	39	13	35	31	16	31	46	17	26	38	49	28	22	27	42	55	39	40	24	26	52	23	24					
		2.95%	3.95%	3.68%	2.97%	2.52%	3.01%	1.85%	2.17%	2.05%	1.58%	3.36%	1.71%	2.29%	2.09%	1.74%	4.00%	3.03%	3.51%	2.93%	4.16%	2.99%	2.92%	3.76%	1.60%	2.46%	2.94%	3.43%	2.75%	1.61%	2.98%	3.35%	4.47%	3.64%	3.72%	3.41%	2.57%	4.48%	2.82%	2.78%					
19	Жириновский Владимир Вольфович	5266	171	155	169	144	160	130	85	124	157	177	149	108	122	244	146	188	55	151	89	72	122	163	141	126	165	171	115	199	111	152	123	145	120	73	145	169	122	108					
		13.12%	11.26%	10.19%	14.32%	13.45%	14.17%	14.16%	15.40%	14.16%	14.62%	18.01%	12.10%	16.46%	12.16%	16.30%	12.18%	14.60%	14.86%	12.63%	11.95%	13.48%	11.51%	13.32%	13.26%	11.90%	12.78%	11.96%	11.30%	14.59%	12.24%	12.14%	10.00%	13.53%	11.17%	10.37%	14.34%	14.54%	14.97%	12.50%					
20	Зюганов Геннадий Андреевич	8573	293	348	253	259	288	219	133	245	233	237	242	146	207	297	294	299	85	299	49	127	165	276	233	249	277	296	218	147	183	317	268	198	286	174	185	226	140	182					
		21.36%	19.29%	22.88%	21.44%	24.18%	25.51%	23.86%	24.09%	27.97%	21.69%	24.11%	19.66%	22.26%	20.64%	19.84%	24.52%	23.21%	22.97%	25.00%	6.58%	23.78%	15.57%	22.55%	21.92%	23.51%	21.46%	20.70%	21.41%	10.78%	20.18%	25.32%	21.79%	18.47%	26.63%	24.72%	18.30%	19.45%	17.18%	21.06%					
21	Медведев Дмитрий Анатольевич	24285	921	898	703	619	627	539	319	477	658	522	797	377	636	902	691	736	209	691	555	305	729	722	650	634	780	864	634	977	565	715	762	670	615	412	631	691	517	535					
		60.50%	60.63%	59.04%	59.58%	57.80%	55.54%	58.71%	57.79%	54.45%	61.27%	53.10%	64.74%	57.47%	63.41%	60.25%	57.63%	57.14%	56.49%	57.78%	74.50%	57.12%	68.77%	58.99%	61.15%	59.87%	60.42%	60.42%	62.28%	71.63%	62.29%	57.11%	61.95%	62.50%	57.26%	58.52%	62.41%	59.47%	63.44%	61.92%					
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
																																													
