Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Томск, Советская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №550									
1	Число избирателей, включенных в список избирателей	81472	2274	2132	2160	1823	2015	2156	1463	1996	2176	2176	2531	1502	2831	2928	2213	2225	895	2300	1821	813	1826	2808	2337	2195	2473	2980	1588	1537	1659	2289	2245	2147	2410	1726	2260	2226	1096	2130	1864	1246									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	77600	2200	2000	2000	1800	2000	2100	1400	1900	2100	2100	2500	1400	2700	2800	2100	2100	800	2100	1700	700	1700	2600	2300	2150	2500	2800	1600	1400	1600	2250	2200	2000	2200	1400	2150	2200	1000	2050	1800	1200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	45792	1444	1407	1249	1072	1128	973	667	1165	1246	1126	1368	762	1643	1672	1271	1301	389	1341	1059	650	1044	1618	1125	1288	1437	1773	1008	688	952	1397	1319	1256	1201	1103	1063	1377	565	1198	656	791									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	955	8	20	21	30	22	29	55	14	14	19	16	20	20	43	53	9	19	26	14	0	11	19	28	21	20	19	50	16	26	23	46	18	78	15	22	19	11	19	33	9									
6	Число погашенных избирательных бюллетеней	30853	748	573	730	698	850	1098	678	721	840	955	1116	618	1037	1085	776	790	392	733	627	50	645	963	1147	841	1043	1008	542	696	622	830	835	726	921	282	1065	804	424	833	1111	400									
