Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																				
Дата голосования: 04.12.2011																																				
																																				
Наименование Избирательной комиссии:    Добровская																																				
																																				
Сводная таблица результатов выборов																																				
																																				
		Сумма	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385					
1	"Число избирателей, внесенных в список избирателей"	20642	220	884	1050	265	200	919	703	239	734	757	514	928	1612	533	436	721	837	344	763	1057	624	883	515	194	658	856	854	755	1587					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	20810	240	900	1040	270	200	930	710	240	750	760	520	940	1630	530	450	730	860	340	780	1060	650	880	520	200	640	870	810	780	1580					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	10627	143	443	381	138	101	432	348	120	252	376	351	390	876	245	237	469	293	183	289	526	405	504	287	115	422	506	498	468	829					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2829	70	150	159	27	41	82	80	47	170	144	68	133	119	53	90	89	216	37	167	143	146	153	66	23	50	87	86	48	85					
6	Число погашенных избирательных бюллетеней	7354	27	307	500	105	58	416	282	73	328	240	101	417	635	232	123	172	351	120	324	391	99	223	167	62	168	277	226	264	666					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2829	70	150	159	27	41	82	80	47	170	144	68	133	119	53	90	89	216	37	167	143	146	153	66	23	50	87	86	48	85					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	10627	143	443	381	138	101	432	348	120	252	376	351	390	876	245	237	469	293	183	289	526	405	504	287	115	422	506	498	468	829					
9	Число недействительных избирательных бюллетеней	307	0	12	13	4	4	8	1	2	8	13	3	5	19	7	6	29	9	3	5	8	61	15	8	1	6	12	16	8	21					
10	Число действительных избирательных бюллетеней	13149	213	581	527	161	138	506	427	165	414	507	416	518	976	291	321	529	500	217	451	661	490	642	345	137	466	581	568	508	893					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	348	17	10	10	10	10	12	10	10	10	12	10	10	26	10	10	10	18	10	11	10	15	10	10	10	10	10	20	17	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	271	17	7	10	5	2	11	10	1	10	12	10	10	26	1	8	10	18	10	11	10	15	6	3	2	2	7	14	17	6					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	127	0	18	4	3	3	9	8	5	2	3	4	4	1	2	0	7	1	3	4	7	3	6	2	0	6	5	7	4	6					
14	Число погашенных неиспользованных открепительных удостоверений	77	0	3	0	5	8	1	0	9	0	0	0	0	0	9	2	0	0	0	0	0	0	4	7	8	8	3	6	0	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																				
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1833	6	92	61	31	26	96	58	6	62	65	32	70	143	44	19	60	44	27	46	101	11	41	33	17	123	109	120	91	199					
		13.62%	2.82%	15.51%	11.30%	18.79%	18.31%	18.68%	13.55%	3.59%	14.69%	12.50%	7.64%	13.38%	14.37%	14.77%	5.81%	10.75%	8.64%	12.27%	10.09%	15.10%	1.99%	6.24%	9.35%	12.32%	26.06%	18.38%	20.55%	17.64%	21.77%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1943	8	95	125	32	24	89	42	10	56	78	41	87	154	48	41	57	79	37	65	137	51	59	70	33	34	98	84	63	146					
		14.44%	3.76%	16.02%	23.15%	19.39%	16.90%	17.32%	9.81%	5.99%	13.27%	15.00%	9.79%	16.63%	15.48%	16.11%	12.54%	10.22%	15.52%	16.82%	14.25%	20.48%	9.26%	8.98%	19.83%	23.91%	7.20%	16.53%	14.38%	12.21%	15.97%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	115	0	12	5	4	2	3	0	0	4	3	1	8	7	3	2	3	7	1	2	0	6	4	4	3	5	6	13	0	7					
		0.85%	0.00%	2.02%	0.93%	2.42%	1.41%	0.58%	0.00%	0.00%	0.95%	0.58%	0.24%	1.53%	0.70%	1.01%	0.61%	0.54%	1.38%	0.45%	0.44%	0.00%	1.09%	0.61%	1.13%	2.17%	1.06%	1.01%	2.23%	0.00%	0.77%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2472	10	126	95	26	24	116	62	12	75	84	63	102	205	62	31	132	118	45	128	134	21	124	53	23	100	110	123	112	156					
		18.37%	4.69%	21.25%	17.59%	15.76%	16.90%	22.57%	14.49%	7.19%	17.77%	16.15%	15.04%	19.50%	20.60%	20.81%	9.48%	23.66%	23.18%	20.45%	28.07%	20.03%	3.81%	18.87%	15.01%	16.67%	21.19%	18.55%	21.06%	21.71%	17.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	179	0	11	7	3	2	2	5	1	9	6	4	16	9	2	2	7	8	2	5	4	6	4	2	5	10	12	11	10	14					
		1.33%	0.00%	1.85%	1.30%	1.82%	1.41%	0.39%	1.17%	0.60%	2.13%	1.15%	0.95%	3.06%	0.90%	0.67%	0.61%	1.25%	1.57%	0.91%	1.10%	0.60%	1.09%	0.61%	0.57%	3.62%	2.12%	2.02%	1.88%	1.94%	1.53%					
