Выборы Президента Российской Федерации																																											
Дата голосования: 02.03.2008																																											
																																											
Наименование Избирательной комиссии:    Мирнинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
	Число участковых избирательных комиссий	36																																									
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	36																																									
																																											
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333					
1	"Число избирателей, включенных в списки избирателей"	54899	1118	1249	617	1755	2767	641	1410	1689	518	2173	2976	2061	2286	2356	2373	982	1038	352	226	319	1186	2190	1146	757	1515	2590	2505	2101	2018	417	236	1664	1871	2145	2143	1509					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	50875	1000	1100	500	1600	2400	500	1150	1600	430	1900	2600	1850	2175	2200	2230	800	1000	350	245	310	1100	2300	1100	790	1300	2550	2500	2100	2010	380	225	1380	1750	2000	2000	1450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	29	0	0	0	47	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	37663	672	822	383	965	1698	344	966	1100	295	1197	1554	1196	1401	1853	1493	561	739	231	182	242	893	1363	773	349	1010	2284	1794	1680	1812	377	171	1282	1441	1709	1673	1158					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	658	15	15	0	15	28	17	31	5	0	15	48	24	14	19	33	1	38	0	7	9	41	66	23	54	33	31	6	2	14	0	7	6	10	9	11	11					
6	Число погашенных избирательных бюллетеней	12449	313	263	117	620	674	139	153	495	135	688	998	630	760	328	704	209	223	119	56	59	166	871	304	387	228	235	700	418	137	3	47	92	299	282	316	281					
7	Число избирательных бюллетеней в переносных ящиках для голосования	763	15	15	0	15	28	17	31	5	0	15	48	24	14	19	33	30	38	0	7	9	41	66	23	54	62	31	6	2	61	0	7	6	10	9	11	11					
8	Число бюллетеней в стационарных ящиках для голосования	37613	671	821	383	965	1693	344	966	1095	295	1197	1554	1191	1401	1850	1490	561	739	231	175	242	893	1359	773	349	1006	2284	1794	1680	1812	377	171	1281	1441	1704	1667	1158					
9	Число недействительных избирательных бюллетеней	592	10	12	3	16	32	7	10	18	7	27	24	25	28	34	22	14	0	4	1	4	10	18	8	5	21	35	0	46	23	6	3	23	28	19	34	15					
10	Число действительных избирательных бюллетеней	37784	676	824	380	964	1689	354	987	1082	288	1185	1578	1190	1387	1835	1501	577	777	227	181	247	924	1407	788	398	1047	2280	1800	1636	1850	371	175	1264	1423	1694	1644	1154					
11	Число полученных открепительных  удостоверений	1074	29	12	9	17	49	10	22	30	8	26	38	30	35	38	40	20	20	9	14	10	22	104	25	37	38	51	50	44	41	10	5	30	35	40	45	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	711	25	9	9	15	39	9	20	28	6	22	19	27	26	33	29	19	16	9	10	5	20	98	18	34	26	11	10	13	8	2	4	14	20	27	17	14					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	169	3	4	1	13	21	8	8	9	10	4	7	4	11	2	9	0	8	0	4	7	2	4	0	0	5	4	5	2	1	0	0	4	2	3	3	1					
14	Число неиспользованных открепительных удостоверений	363	4	3	0	2	10	1	2	2	2	4	19	3	9	5	11	1	4	0	4	5	2	6	7	3	12	40	40	31	33	8	1	16	15	13	28	17					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	32	0	2	2	0	4	1	5	4	0	4	2	0	2	0	2	2	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																											
18	Богданов Андрей Владимирович	619	13	14	8	16	26	7	28	21	6	19	24	16	29	57	30	11	11	1	1	1	17	13	5	6	17	25	25	17	21	2	0	19	31	34	32	16					
		1.61%	1.90%	1.67%	2.09%	1.63%	1.51%	1.94%	2.81%	1.91%	2.03%	1.57%	1.50%	1.32%	2.05%	3.05%	1.97%	1.86%	1.42%	0.43%	0.55%	0.40%	1.82%	0.91%	0.63%	1.49%	1.59%	1.08%	1.39%	1.01%	1.12%	0.53%	0.00%	1.48%	2.14%	1.98%	1.91%	1.37%					
19	Жириновский Владимир Вольфович	4791	88	121	58	131	212	55	93	157	50	126	189	155	161	216	182	102	39	28	4	6	173	167	113	85	151	287	227	215	176	51	32	185	171	196	226	163					
		12.48%	12.83%	14.47%	15.14%	13.37%	12.32%	15.24%	9.33%	14.27%	16.95%	10.40%	11.80%	12.76%	11.38%	11.56%	11.95%	17.26%	5.02%	12.12%	2.20%	2.39%	18.52%	11.72%	14.20%	21.09%	14.14%	12.40%	12.61%	12.78%	9.40%	13.53%	17.98%	14.37%	11.78%	11.44%	13.47%	13.94%					
20	Зюганов Геннадий Андреевич	5905	89	118	70	148	239	43	158	178	41	186	241	194	225	304	255	64	258	31	55	77	120	200	147	67	187	295	233	190	217	43	45	190	254	296	264	183					
		15.39%	12.97%	14.11%	18.28%	15.10%	13.89%	11.91%	15.85%	16.18%	13.90%	15.35%	15.04%	15.97%	15.90%	16.27%	16.74%	10.83%	33.20%	13.42%	30.22%	30.68%	12.85%	14.04%	18.47%	16.63%	17.51%	12.74%	12.94%	11.30%	11.59%	11.41%	25.28%	14.76%	17.51%	17.28%	15.73%	15.65%					
