Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																											
Дата голосования: 07.12.2003 0:00:00																											
																											
Наименование Избирательной комиссии:    Антроповская																											
																											
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																											
																											
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20					
1	"Число избирателей, внесенных в списки"	6797	1928	1038	86	211	84	194	221	290	49	151	243	797	122	69	214	222	348	208	203	119					
2	"Число бюллетеней, полученных участковыми комиссиями"	6900	1900	1035	88	218	88	210	223	292	69	157	254	820	127	70	215	235	355	212	206	126					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	3892	1174	475	53	98	45	112	137	251	41	103	158	405	75	57	136	101	176	106	135	54					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	907	129	90	25	74	29	37	31	23	8	25	33	76	18	8	43	82	75	48	12	41					
6	Число погашенных бюллетеней	2101	597	470	10	46	14	61	55	18	20	29	63	339	34	5	36	52	104	58	59	31					
7	Число бюллетеней в переносных ящиках для голосования	907	129	90	25	74	29	37	31	23	8	25	33	76	18	8	43	82	75	48	12	41					
8	Число бюллетеней в стационарных ящиках для голосования	3892	1174	475	53	98	45	112	137	251	41	103	158	405	75	57	136	101	176	106	135	54					
9	Число недействительных бюллетеней	43	13	6	0	1	0	5	3	0	0	1	1	1	0	0	5	0	5	0	2	0					
10	Число действительных бюллетеней	4756	1290	559	78	171	74	144	165	274	49	127	190	480	93	65	174	183	246	154	145	95					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	23	10	3	3	3	3	3	3	3	3	5	10	3	3	3	3	5	4	4	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	51	19	0	3	0	3	0	1	0	3	0	1	7	2	0	1	3	5	0	1	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	33	6	4	2	2	1	0	1	2	1	0	2	3	0	1	1	1	2	0	3	1					
14	Число погашенных открепительных удостоверений	49	4	10	0	3	0	3	2	3	0	3	4	3	1	3	2	0	0	4	3	1					
15	Число открепительных удостоверений выданных ТИК	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
18	"1. ""ЕДИНЕНИЕ"""	52	11	3	0	3	4	2	1	0	0	1	2	8	0	0	2	5	6	3	0	1					
