Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Глазовская городская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744					
1	"Число избирателей, включенных в списки избирателей"	78214	2896	1202	142	2866	1922	2882	1407	2012	2753	2787	2781	1397	1429	2792	1454	1407	1314	1415	2830	1554	210	2411	2152	1615	2869	1389	1505	1532	1351	2944	1474	1400	2717	1425	1427	1847	1232	170	2030	2261	1649	1734	1484	144					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	67400	2500	1000	200	2500	1700	2500	1200	1700	2500	2500	2500	1200	1200	2500	1200	1200	1100	1200	2500	1300	230	2000	1600	1400	2500	1100	1200	1300	1200	2500	1200	1200	2500	1200	1200	1500	1100	170	1700	2000	1400	1500	1300	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46280	1936	639	78	1647	972	1639	854	1168	1650	1663	1568	833	878	1690	818	826	702	816	1715	938	210	1322	1460	1005	1811	790	882	966	826	1837	965	922	1724	897	855	1135	629	146	1141	1105	755	966	818	83					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	932	24	19	62	30	27	35	23	29	33	54	55	17	13	23	33	27	10	17	48	12	0	19	14	16	21	21	15	7	9	17	6	6	29	7	3	7	8	12	9	14	16	17	12	56					
6	Число погашенных избирательных бюллетеней	20188	540	342	60	823	701	826	323	503	817	783	877	350	309	787	349	347	388	367	737	350	20	659	126	379	668	289	303	327	365	646	229	272	747	296	342	358	463	12	550	881	629	517	470	61					
7	Число избирательных бюллетеней в переносных ящиках для голосования	932	24	19	62	30	27	35	23	29	33	54	55	17	13	23	33	27	10	17	48	12	0	19	14	16	21	21	15	7	9	17	6	6	29	7	3	7	8	12	9	14	16	17	12	56					
8	Число бюллетеней в стационарных ящиках для голосования	46246	1936	639	78	1644	967	1636	854	1165	1650	1663	1568	828	878	1686	818	825	702	816	1715	938	210	1322	1460	1002	1806	790	881	966	826	1837	965	922	1724	896	855	1135	629	146	1141	1105	755	966	818	83					
9	Число недействительных избирательных бюллетеней	597	33	5	3	23	19	30	5	17	14	26	25	13	7	17	11	9	10	9	20	9	2	17	21	12	19	11	11	16	13	18	12	12	16	15	10	17	8	3	14	20	5	7	13	0					
10	Число действительных избирательных бюллетеней	46581	1927	653	137	1651	975	1641	872	1177	1669	1691	1598	832	884	1692	840	843	702	824	1743	941	208	1324	1453	1006	1808	800	885	957	822	1836	959	916	1737	888	848	1125	629	155	1136	1099	766	976	817	139					
11	Число полученных открепительных  удостоверений	830	20	15	0	25	15	15	15	15	15	20	15	15	15	15	15	15	60	40	25	15	0	60	60	15	15	15	15	15	15	20	15	15	25	15	15	15	15	0	15	40	15	15	15	0					
