Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																												
Дата голосования: 04.12.2011																												
																												
Наименование Избирательной комиссии:    Духовщинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №178	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184	УИК №185	УИК №186	УИК №187	УИК №188	УИК №189	УИК №190					
1	"Число избирателей, внесенных в список избирателей"	14132	1949	1904	2598	2601	358	209	270	383	153	210	246	269	249	323	282	942	209	157	394	275	151					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	14350	1990	1790	2600	2700	370	210	270	400	160	210	260	280	250	350	280	970	230	170	410	290	160					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5756	885	811	980	1025	111	77	113	158	49	119	96	143	77	128	109	328	116	75	185	101	70					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1101	57	75	41	40	68	28	62	58	43	23	51	10	70	77	108	122	24	36	32	41	35					
6	Число погашенных избирательных бюллетеней	7493	1048	904	1579	1635	191	105	95	184	68	68	113	127	103	145	63	520	90	59	193	148	55					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1101	57	75	41	40	68	28	62	58	43	23	51	10	70	77	108	122	24	36	32	41	35					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5756	885	811	980	1025	111	77	113	158	49	119	96	143	77	128	109	328	116	75	185	101	70					
9	Число недействительных избирательных бюллетеней	109	22	21	14	16	1	0	2	1	1	6	2	3	1	2	1	7	2	0	2	3	2					
10	Число действительных избирательных бюллетеней	6748	920	865	1007	1049	178	105	173	215	91	136	145	150	146	203	216	443	138	111	215	139	103					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	328	30	38	40	40	10	10	10	10	10	10	10	10	10	10	10	20	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	171	25	38	20	14	4	3	1	5	0	0	6	4	0	8	0	14	10	6	7	2	4					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	99	10	5	7	15	2	7	6	3	2	4	2	2	1	4	9	8	1	3	4	2	2					
14	Число погашенных неиспользованных открепительных удостоверений	157	5	0	20	26	6	7	9	5	10	10	4	6	10	2	10	6	0	4	3	8	6					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	12	0	3	2	3	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0					
