Выборы Президента Российской Федерации																																																												
Дата голосования: 18.03.2018																																																												
																																																												
Наименование Избирательной комиссии:    Медведевская																																																												
																																																												
Сводная таблица предварительных итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	49																																																										
																																																												
		Сумма	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378									
1	"Число избирателей, включенных в список избирателей"	53887	2658	1372	1381	2230	1319	1550	1830	1461	952	940	1228	652	1132	1492	856	274	244	953	322	2361	433	1370	698	211	1579	2055	1550	1458	832	641	930	360	1211	2047	685	1322	1616	2055	1110	251	718	615	308	546	1537	326	427	655	1134									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50200	2300	1300	1300	1800	1200	1400	1500	1200	900	900	1200	600	1100	1500	900	250	200	900	300	2200	400	1300	650	200	1400	1900	1400	1700	800	600	900	350	1200	1900	700	1300	1500	1900	1100	200	700	550	300	500	1400	300	400	600	1100									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	34388	1754	842	889	1502	864	1015	1237	942	606	572	665	377	785	1077	469	172	170	690	185	1464	200	915	400	148	1102	1265	1092	785	566	362	674	241	685	1239	533	818	916	1306	726	180	424	363	198	307	979	199	264	403	821									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3553	38	39	16	33	12	23	16	108	7	38	139	79	26	98	140	26	17	94	75	104	188	112	45	20	151	110	70	56	53	78	73	70	141	106	118	83	206	52	53	10	83	55	35	90	122	37	67	92	49									
6	Число погашенных избирательных бюллетеней	12259	508	419	395	265	324	362	247	150	287	290	396	144	289	325	291	52	13	116	40	632	12	273	205	32	147	525	238	859	181	160	153	39	374	555	49	399	378	542	321	10	193	132	67	103	299	64	69	105	230									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3553	38	39	16	33	12	23	16	108	7	38	139	79	26	98	140	26	17	94	75	104	188	112	45	20	151	110	70	56	53	78	73	70	141	106	118	83	206	52	53	10	83	55	35	90	122	37	67	92	49									
8	Число бюллетеней в стационарных ящиках для голосования	34386	1754	842	889	1502	864	1015	1237	942	606	572	665	377	785	1077	469	172	170	690	185	1462	200	915	400	148	1102	1265	1092	785	566	362	674	241	685	1239	533	818	916	1306	726	180	424	363	198	307	979	199	264	403	821									
9	Число недействительных избирательных бюллетеней	350	13	15	13	8	14	11	14	9	9	2	4	1	0	16	3	1	1	0	4	12	0	7	5	0	16	27	12	11	10	6	5	0	6	15	0	15	9	26	9	0	0	4	0	2	9	0	0	0	6									
10	Число действительных избирательных бюллетеней	37589	1779	866	892	1527	862	1027	1239	1041	604	608	800	455	811	1159	606	197	186	784	256	1554	388	1020	440	168	1237	1348	1150	830	609	434	742	311	820	1330	651	886	1113	1332	770	190	507	414	233	395	1092	236	331	495	864									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
13	Бабурин Сергей Николаевич	182	12	8	5	4	7	5	6	5	3	2	3	0	6	2	2	2	1	3	0	9	0	4	4	3	4	9	6	4	4	2	6	1	4	6	2	2	6	5	4	2	1	2	0	1	6	2	1	2	4									
		0.48%	0.67%	0.91%	0.55%	0.26%	0.80%	0.48%	0.48%	0.48%	0.49%	0.33%	0.37%	0.00%	0.74%	0.17%	0.33%	1.01%	0.53%	0.38%	0.00%	0.57%	0.00%	0.39%	0.90%	1.79%	0.32%	0.65%	0.52%	0.48%	0.65%	0.45%	0.80%	0.32%	0.48%	0.45%	0.31%	0.22%	0.53%	0.37%	0.51%	1.05%	0.20%	0.48%	0.00%	0.25%	0.54%	0.85%	0.30%	0.40%	0.46%									
14	Грудинин Павел Николаевич	5331	326	131	144	239	136	157	210	174	92	71	88	54	93	99	114	20	15	80	20	213	47	121	37	18	144	266	153	161	80	64	140	21	95	195	125	110	148	190	105	38	80	63	21	48	165	27	18	68	107									
		14.05%	18.19%	14.87%	15.91%	15.57%	15.53%	15.13%	16.76%	16.57%	15.01%	11.64%	10.95%	11.84%	11.47%	8.43%	18.72%	10.10%	8.02%	10.20%	7.69%	13.60%	12.11%	11.78%	8.31%	10.71%	11.49%	19.35%	13.17%	19.14%	12.92%	14.55%	18.74%	6.75%	11.50%	14.50%	19.20%	12.21%	13.19%	13.99%	13.48%	20.00%	15.78%	15.07%	9.01%	12.09%	14.99%	11.44%	5.44%	13.74%	12.30%									
