Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Егорлыкская																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №161	УИК №162	УИК №163	УИК №164	УИК №165	УИК №166	УИК №167	УИК №168	УИК №169	УИК №170	УИК №171	УИК №172	УИК №173	УИК №174	УИК №175	УИК №176	УИК №177	УИК №179	УИК №180	УИК №181	УИК №182	УИК №183	УИК №184					
1	"Число избирателей, внесенных в список избирателей"	29002	1778	1094	2033	379	2110	1739	2160	1141	1033	891	722	452	750	1914	1438	378	1056	1031	870	1372	2038	1143	1480					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	27402	1678	1040	1921	361	1975	1629	2037	1177	1022	831	679	426	717	1732	1366	356	985	980	823	1286	1913	1076	1392					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	18353	1421	751	1306	301	1207	912	1325	665	570	476	472	273	508	1230	719	204	474	798	643	1266	1309	604	919					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1879	98	40	63	25	86	60	97	29	3	103	71	73	80	117	113	42	142	67	68	7	218	114	163					
6	Число погашенных избирательных бюллетеней	7170	159	249	552	35	682	657	615	483	449	252	136	80	129	385	534	110	369	115	112	13	386	358	310					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1879	98	40	63	25	86	60	97	29	3	103	71	73	80	117	113	42	142	67	68	7	218	114	163					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18352	1421	751	1306	301	1207	912	1325	665	570	476	472	273	508	1230	719	204	474	798	643	1266	1309	604	918					
9	Число недействительных избирательных бюллетеней	184	14	6	25	0	11	20	11	6	5	4	8	1	11	13	14	0	10	0	4	0	6	8	7					
10	Число действительных избирательных бюллетеней	20047	1505	785	1344	326	1282	952	1411	688	568	575	535	345	577	1334	818	246	606	865	707	1273	1521	710	1074					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	580	30	20	40	20	20	25	20	35	60	20	20	20	20	30	30	20	20	30	20	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	379	20	12	35	3	20	19	18	29	51	5	8	4	12	27	30	3	8	15	8	5	15	16	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	142	10	5	10	3	13	7	9	6	13	3	5	1	3	11	9	3	4	3	3	3	6	5	7					
14	Число погашенных неиспользованных открепительных удостоверений	201	10	8	5	17	0	6	2	6	9	15	12	16	8	3	0	17	12	15	12	15	5	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	14	0	0	1	0	5	1	1	0	2	0	0	0	1	1	0	0	0	0	0	1	0	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
